,day,day_str,direction,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,time,tollgate_id,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,volume5_0,volume5_1,volume5_2,volume5_3,week,week_str,weekend,y
687,5.0,5D,exit,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 13:00:00,3S,49.0,52.0,38.0,52.0,52.0,49.0,32.0,35.0,32.0,32.0,33.0,32.0,25.0,17.0,138.0,99.0,2.0,2W,0.0,14.0
688,5.0,5D,exit,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,2016-10-05 13:20:00,3S,52.0,38.0,52.0,52.0,49.0,32.0,35.0,32.0,32.0,33.0,32.0,19.0,19.0,20.0,91.0,83.0,2.0,2W,0.0,8.0
689,5.0,5D,exit,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,2016-10-05 13:40:00,3S,38.0,52.0,52.0,49.0,32.0,27.0,32.0,32.0,33.0,32.0,19.0,18.0,28.0,18.0,119.0,86.0,2.0,2W,0.0,16.0
690,5.0,5D,exit,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,2016-10-05 14:00:00,3S,52.0,52.0,49.0,32.0,27.0,29.0,32.0,33.0,32.0,19.0,18.0,21.0,24.0,26.0,114.0,86.0,2.0,2W,0.0,12.0
691,5.0,5D,exit,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,2016-10-05 14:20:00,3S,52.0,49.0,32.0,27.0,29.0,58.0,33.0,32.0,19.0,18.0,21.0,29.0,16.0,10.0,88.0,81.0,2.0,2W,0.0,10.0
692,5.0,5D,exit,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,2016-10-05 14:40:00,3S,49.0,32.0,27.0,29.0,58.0,34.0,32.0,19.0,18.0,21.0,29.0,26.0,15.0,14.0,110.0,91.0,2.0,2W,0.0,5.0
693,5.0,5D,exit,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,2016-10-05 15:00:00,3S,32.0,27.0,29.0,58.0,34.0,31.0,19.0,18.0,21.0,29.0,26.0,14.0,20.0,19.0,106.0,88.0,2.0,2W,0.0,9.0
694,5.0,5D,exit,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 15:20:00,3S,27.0,29.0,58.0,34.0,31.0,13.0,18.0,21.0,29.0,26.0,14.0,8.0,8.0,7.0,73.0,86.0,2.0,2W,0.0,13.0
695,5.0,5D,exit,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 15:40:00,3S,29.0,58.0,34.0,31.0,13.0,25.0,21.0,29.0,26.0,14.0,8.0,16.0,7.0,18.0,111.0,73.0,2.0,2W,0.0,13.0
696,5.0,5D,exit,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 16:00:00,3S,58.0,34.0,31.0,13.0,25.0,23.0,29.0,26.0,14.0,8.0,16.0,12.0,18.0,9.0,116.0,76.0,2.0,2W,0.0,11.0
697,5.0,5D,exit,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 16:20:00,3S,34.0,31.0,13.0,25.0,23.0,19.0,26.0,14.0,8.0,16.0,12.0,10.0,15.0,8.0,32.0,68.0,2.0,2W,0.0,12.0
698,5.0,5D,exit,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 16:40:00,3S,31.0,13.0,25.0,23.0,19.0,7.0,14.0,8.0,16.0,12.0,10.0,5.0,11.0,15.0,45.0,56.0,2.0,2W,0.0,13.0
699,5.0,5D,exit,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 17:00:00,3S,13.0,25.0,23.0,19.0,7.0,15.0,8.0,16.0,12.0,10.0,5.0,9.0,7.0,5.0,26.0,59.0,2.0,2W,0.0,12.0
700,5.0,5D,exit,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 17:20:00,3S,25.0,23.0,19.0,7.0,15.0,27.0,16.0,12.0,10.0,5.0,9.0,13.0,18.0,14.0,24.0,50.0,2.0,2W,0.0,10.0
701,5.0,5D,exit,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 17:40:00,3S,23.0,19.0,7.0,15.0,27.0,29.0,12.0,10.0,5.0,9.0,13.0,13.0,12.0,9.0,20.0,72.0,2.0,2W,0.0,5.0
702,5.0,5D,exit,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 18:00:00,3S,19.0,7.0,15.0,27.0,29.0,29.0,10.0,5.0,9.0,13.0,13.0,11.0,15.0,17.0,26.0,41.0,2.0,2W,0.0,7.0
703,5.0,5D,exit,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 18:20:00,3S,7.0,15.0,27.0,29.0,29.0,17.0,5.0,9.0,13.0,13.0,11.0,12.0,9.0,17.0,14.0,25.0,2.0,2W,0.0,2.0
704,5.0,5D,exit,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 18:40:00,3S,15.0,27.0,29.0,29.0,17.0,24.0,9.0,13.0,13.0,11.0,12.0,13.0,8.0,10.0,14.0,18.0,2.0,2W,0.0,2.0
705,5.0,5D,exit,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 19:00:00,3S,27.0,29.0,29.0,17.0,24.0,32.0,13.0,13.0,11.0,12.0,13.0,12.0,10.0,12.0,22.0,28.0,2.0,2W,0.0,7.0
706,5.0,5D,exit,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 19:20:00,3S,29.0,29.0,17.0,24.0,32.0,15.0,13.0,11.0,12.0,13.0,12.0,10.0,5.0,7.0,9.0,26.0,2.0,2W,0.0,2.0
707,5.0,5D,exit,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 19:40:00,3S,29.0,17.0,24.0,32.0,15.0,11.0,11.0,12.0,13.0,12.0,10.0,5.0,7.0,9.0,13.0,35.0,2.0,2W,0.0,4.0
708,5.0,5D,exit,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 20:00:00,3S,17.0,24.0,32.0,15.0,11.0,15.0,12.0,13.0,12.0,10.0,5.0,7.0,11.0,3.0,15.0,26.0,2.0,2W,0.0,7.0
709,6.0,6D,exit,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 20:20:00,3S,24.0,32.0,15.0,11.0,15.0,2.0,13.0,12.0,10.0,5.0,7.0,2.0,3.0,6.0,7.0,16.0,3.0,3W,0.0,38.0
710,6.0,6D,exit,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 20:40:00,3S,32.0,15.0,11.0,15.0,2.0,3.0,12.0,10.0,5.0,7.0,2.0,2.0,5.0,10.0,20.0,24.0,3.0,3W,0.0,31.0
711,6.0,6D,exit,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 21:00:00,3S,15.0,11.0,15.0,2.0,3.0,15.0,10.0,5.0,7.0,2.0,2.0,7.0,6.0,8.0,10.0,17.0,3.0,3W,0.0,36.0
712,6.0,6D,exit,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 21:20:00,3S,11.0,15.0,2.0,3.0,15.0,3.0,5.0,7.0,2.0,2.0,7.0,2.0,4.0,3.0,12.0,12.0,3.0,3W,0.0,2.0
713,6.0,6D,exit,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 21:40:00,3S,15.0,2.0,3.0,15.0,3.0,10.0,7.0,2.0,2.0,7.0,2.0,4.0,5.0,2.0,13.0,20.0,3.0,3W,0.0,2.0
714,6.0,6D,exit,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 22:00:00,3S,2.0,3.0,15.0,3.0,10.0,17.0,2.0,2.0,7.0,2.0,4.0,7.0,4.0,2.0,12.0,12.0,3.0,3W,0.0,1.0
715,6.0,6D,exit,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 22:20:00,3S,3.0,15.0,3.0,10.0,17.0,58.0,2.0,7.0,2.0,4.0,7.0,38.0,41.0,29.0,27.0,137.0,3.0,3W,0.0,4.0
716,6.0,6D,exit,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 22:40:00,3S,15.0,3.0,10.0,17.0,58.0,42.0,7.0,2.0,4.0,7.0,38.0,31.0,39.0,21.0,18.0,63.0,3.0,3W,0.0,2.0
717,6.0,6D,exit,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-05 23:00:00,3S,3.0,10.0,17.0,58.0,42.0,50.0,2.0,4.0,7.0,38.0,31.0,36.0,15.0,24.0,18.0,82.0,3.0,3W,0.0,2.0
718,6.0,6D,exit,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-05 23:20:00,3S,10.0,17.0,58.0,42.0,50.0,7.0,4.0,7.0,38.0,31.0,36.0,2.0,1.0,5.0,1.0,9.0,3.0,3W,0.0,5.0
719,6.0,6D,exit,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-05 23:40:00,3S,17.0,58.0,42.0,50.0,7.0,3.0,7.0,38.0,31.0,36.0,2.0,2.0,2.0,3.0,5.0,6.0,3.0,3W,0.0,3.0
720,6.0,6D,exit,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 00:00:00,3S,58.0,42.0,50.0,7.0,3.0,5.0,38.0,31.0,36.0,2.0,2.0,1.0,4.0,2.0,6.0,4.0,3.0,3W,0.0,2.0
721,6.0,6D,exit,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 00:20:00,3S,42.0,50.0,7.0,3.0,5.0,12.0,31.0,36.0,2.0,2.0,1.0,4.0,5.0,3.0,1.0,14.0,3.0,3W,0.0,1.0
722,6.0,6D,exit,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 00:40:00,3S,50.0,7.0,3.0,5.0,12.0,6.0,36.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3W,0.0,6.0
723,6.0,6D,exit,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 01:00:00,3S,7.0,3.0,5.0,12.0,6.0,6.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,3W,0.0,9.0
724,6.0,6D,exit,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 01:20:00,3S,3.0,5.0,12.0,6.0,6.0,10.0,2.0,1.0,4.0,2.0,2.0,5.0,4.0,5.0,3.0,6.0,3.0,3W,0.0,13.0
725,6.0,6D,exit,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 01:40:00,3S,5.0,12.0,6.0,6.0,10.0,11.0,1.0,4.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,3W,0.0,9.0
726,6.0,6D,exit,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 02:00:00,3S,12.0,6.0,6.0,10.0,11.0,5.0,4.0,2.0,2.0,5.0,3.0,2.0,8.0,4.0,6.0,3.0,3.0,3W,0.0,8.0
727,6.0,6D,exit,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 02:20:00,3S,6.0,6.0,10.0,11.0,5.0,5.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,4.0,7.0,2.0,3.0,3W,0.0,13.0
728,6.0,6D,exit,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 02:40:00,3S,6.0,10.0,11.0,5.0,5.0,16.0,2.0,5.0,3.0,2.0,1.0,6.0,2.0,7.0,2.0,5.0,3.0,3W,0.0,10.0
729,6.0,6D,exit,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 03:00:00,3S,10.0,11.0,5.0,5.0,16.0,16.0,5.0,3.0,2.0,1.0,6.0,9.0,13.0,8.0,3.0,5.0,3.0,3W,0.0,20.0
730,6.0,6D,exit,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 03:20:00,3S,11.0,5.0,5.0,16.0,16.0,39.0,3.0,2.0,1.0,6.0,9.0,13.0,6.0,5.0,8.0,6.0,3.0,3W,0.0,22.0
731,6.0,6D,exit,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 03:40:00,3S,5.0,5.0,16.0,16.0,39.0,23.0,2.0,1.0,6.0,9.0,13.0,9.0,5.0,5.0,7.0,14.0,3.0,3W,0.0,17.0
732,6.0,6D,exit,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 04:00:00,3S,5.0,16.0,16.0,39.0,23.0,21.0,1.0,6.0,9.0,13.0,9.0,8.0,9.0,4.0,9.0,12.0,3.0,3W,0.0,16.0
733,6.0,6D,exit,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,2016-10-06 04:20:00,3S,16.0,16.0,39.0,23.0,21.0,21.0,6.0,9.0,13.0,9.0,8.0,13.0,13.0,6.0,11.0,16.0,3.0,3W,0.0,21.0
734,6.0,6D,exit,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,2016-10-06 04:40:00,3S,16.0,39.0,23.0,21.0,21.0,19.0,9.0,13.0,9.0,8.0,13.0,10.0,20.0,18.0,19.0,25.0,3.0,3W,0.0,18.0
735,6.0,6D,exit,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,2016-10-06 05:00:00,3S,39.0,23.0,21.0,21.0,19.0,49.0,13.0,9.0,8.0,13.0,10.0,20.0,14.0,18.0,13.0,32.0,3.0,3W,0.0,25.0
736,6.0,6D,exit,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,2016-10-06 05:20:00,3S,23.0,21.0,21.0,19.0,49.0,36.0,9.0,8.0,13.0,10.0,20.0,22.0,15.0,11.0,15.0,48.0,3.0,3W,0.0,28.0
737,6.0,6D,exit,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,2016-10-06 05:40:00,3S,21.0,21.0,19.0,49.0,36.0,34.0,8.0,13.0,10.0,20.0,22.0,17.0,14.0,13.0,12.0,55.0,3.0,3W,0.0,19.0
738,6.0,6D,exit,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,2016-10-06 06:00:00,3S,21.0,19.0,49.0,36.0,34.0,22.0,13.0,10.0,20.0,22.0,17.0,16.0,12.0,16.0,25.0,60.0,3.0,3W,0.0,28.0
739,6.0,6D,exit,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 06:20:00,3S,19.0,49.0,36.0,34.0,22.0,33.0,10.0,20.0,22.0,17.0,16.0,21.0,20.0,15.0,18.0,103.0,3.0,3W,0.0,29.0
740,6.0,6D,exit,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 06:40:00,3S,49.0,36.0,34.0,22.0,33.0,25.0,20.0,22.0,17.0,16.0,21.0,18.0,22.0,16.0,12.0,105.0,3.0,3W,0.0,28.0
741,6.0,6D,exit,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 07:00:00,3S,36.0,34.0,22.0,33.0,25.0,35.0,22.0,17.0,16.0,21.0,18.0,25.0,24.0,20.0,17.0,123.0,3.0,3W,0.0,30.0
742,6.0,6D,exit,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 07:20:00,3S,34.0,22.0,33.0,25.0,35.0,40.0,17.0,16.0,21.0,18.0,25.0,28.0,35.0,19.0,15.0,130.0,3.0,3W,0.0,21.0
743,6.0,6D,exit,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 07:40:00,3S,22.0,33.0,25.0,35.0,40.0,24.0,16.0,21.0,18.0,25.0,28.0,19.0,34.0,23.0,8.0,111.0,3.0,3W,0.0,21.0
744,6.0,6D,exit,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 08:00:00,3S,33.0,25.0,35.0,40.0,24.0,41.0,21.0,18.0,25.0,28.0,19.0,28.0,20.0,17.0,16.0,121.0,3.0,3W,0.0,16.0
745,6.0,6D,exit,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 08:20:00,3S,25.0,35.0,40.0,24.0,41.0,47.0,18.0,25.0,28.0,19.0,28.0,29.0,16.0,13.0,8.0,80.0,3.0,3W,0.0,39.0
746,6.0,6D,exit,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 08:40:00,3S,35.0,40.0,24.0,41.0,47.0,44.0,25.0,28.0,19.0,28.0,29.0,28.0,36.0,31.0,10.0,91.0,3.0,3W,0.0,25.0
747,6.0,6D,exit,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 09:00:00,3S,40.0,24.0,41.0,47.0,44.0,45.0,28.0,19.0,28.0,29.0,28.0,30.0,28.0,23.0,10.0,77.0,3.0,3W,0.0,28.0
748,6.0,6D,exit,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 09:20:00,3S,24.0,41.0,47.0,44.0,45.0,38.0,19.0,28.0,29.0,28.0,30.0,21.0,22.0,28.0,15.0,85.0,3.0,3W,0.0,38.0
749,6.0,6D,exit,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 09:40:00,3S,41.0,47.0,44.0,45.0,38.0,33.0,28.0,29.0,28.0,30.0,21.0,21.0,28.0,25.0,8.0,81.0,3.0,3W,0.0,25.0
750,6.0,6D,exit,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 10:00:00,3S,47.0,44.0,45.0,38.0,33.0,23.0,29.0,28.0,30.0,21.0,21.0,16.0,13.0,22.0,12.0,68.0,3.0,3W,0.0,30.0
751,6.0,6D,exit,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 10:20:00,3S,44.0,45.0,38.0,33.0,23.0,54.0,28.0,30.0,21.0,21.0,16.0,39.0,29.0,22.0,15.0,97.0,3.0,3W,0.0,28.0
752,6.0,6D,exit,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 10:40:00,3S,45.0,38.0,33.0,23.0,54.0,38.0,30.0,21.0,21.0,16.0,39.0,25.0,17.0,28.0,12.0,83.0,3.0,3W,0.0,19.0
753,6.0,6D,exit,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 11:00:00,3S,38.0,33.0,23.0,54.0,38.0,46.0,21.0,21.0,16.0,39.0,25.0,28.0,25.0,31.0,19.0,94.0,3.0,3W,0.0,25.0
754,6.0,6D,exit,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 11:20:00,3S,33.0,23.0,54.0,38.0,46.0,55.0,21.0,16.0,39.0,25.0,28.0,38.0,32.0,24.0,11.0,83.0,3.0,3W,0.0,23.0
755,6.0,6D,exit,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 11:40:00,3S,23.0,54.0,38.0,46.0,55.0,35.0,16.0,39.0,25.0,28.0,38.0,25.0,35.0,26.0,10.0,76.0,3.0,3W,0.0,30.0
756,6.0,6D,exit,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 12:00:00,3S,54.0,38.0,46.0,55.0,35.0,34.0,39.0,25.0,28.0,38.0,25.0,30.0,32.0,22.0,14.0,95.0,3.0,3W,0.0,21.0
757,6.0,6D,exit,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 12:20:00,3S,38.0,46.0,55.0,35.0,34.0,31.0,25.0,28.0,38.0,25.0,30.0,28.0,32.0,31.0,11.0,98.0,3.0,3W,0.0,17.0
758,6.0,6D,exit,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 12:40:00,3S,46.0,55.0,35.0,34.0,31.0,23.0,28.0,38.0,25.0,30.0,28.0,19.0,33.0,22.0,8.0,84.0,3.0,3W,0.0,19.0
759,6.0,6D,exit,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 13:00:00,3S,55.0,35.0,34.0,31.0,23.0,29.0,38.0,25.0,30.0,28.0,19.0,25.0,32.0,28.0,19.0,83.0,3.0,3W,0.0,20.0
760,6.0,6D,exit,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,2016-10-06 13:20:00,3S,35.0,34.0,31.0,23.0,29.0,35.0,25.0,30.0,28.0,19.0,25.0,23.0,19.0,23.0,17.0,93.0,3.0,3W,0.0,17.0
761,6.0,6D,exit,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,2016-10-06 13:40:00,3S,34.0,31.0,23.0,29.0,35.0,53.0,30.0,28.0,19.0,25.0,23.0,30.0,18.0,37.0,13.0,86.0,3.0,3W,0.0,10.0
762,6.0,6D,exit,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,2016-10-06 14:00:00,3S,31.0,23.0,29.0,35.0,53.0,39.0,28.0,19.0,25.0,23.0,30.0,21.0,21.0,24.0,20.0,97.0,3.0,3W,0.0,16.0
763,6.0,6D,exit,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,2016-10-06 14:20:00,3S,23.0,29.0,35.0,53.0,39.0,33.0,19.0,25.0,23.0,30.0,21.0,17.0,29.0,23.0,8.0,94.0,3.0,3W,0.0,12.0
764,6.0,6D,exit,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,2016-10-06 14:40:00,3S,29.0,35.0,53.0,39.0,33.0,21.0,25.0,23.0,30.0,21.0,17.0,19.0,26.0,19.0,8.0,110.0,3.0,3W,0.0,12.0
765,6.0,6D,exit,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,2016-10-06 15:00:00,3S,35.0,53.0,39.0,33.0,21.0,25.0,23.0,30.0,21.0,17.0,19.0,20.0,14.0,22.0,9.0,86.0,3.0,3W,0.0,3.0
766,6.0,6D,exit,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 15:20:00,3S,53.0,39.0,33.0,21.0,25.0,31.0,30.0,21.0,17.0,19.0,20.0,17.0,8.0,14.0,11.0,96.0,3.0,3W,0.0,10.0
767,6.0,6D,exit,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 15:40:00,3S,39.0,33.0,21.0,25.0,31.0,18.0,21.0,17.0,19.0,20.0,17.0,10.0,16.0,9.0,12.0,107.0,3.0,3W,0.0,10.0
768,6.0,6D,exit,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 16:00:00,3S,33.0,21.0,25.0,31.0,18.0,26.0,17.0,19.0,20.0,17.0,10.0,16.0,12.0,7.0,6.0,111.0,3.0,3W,0.0,9.0
769,6.0,6D,exit,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 16:20:00,3S,21.0,25.0,31.0,18.0,26.0,28.0,19.0,20.0,17.0,10.0,16.0,12.0,10.0,12.0,11.0,76.0,3.0,3W,0.0,8.0
770,6.0,6D,exit,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 16:40:00,3S,25.0,31.0,18.0,26.0,28.0,19.0,20.0,17.0,10.0,16.0,12.0,12.0,5.0,20.0,6.0,68.0,3.0,3W,0.0,8.0
771,6.0,6D,exit,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 17:00:00,3S,31.0,18.0,26.0,28.0,19.0,5.0,17.0,10.0,16.0,12.0,12.0,3.0,9.0,11.0,6.0,56.0,3.0,3W,0.0,12.0
772,6.0,6D,exit,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 17:20:00,3S,18.0,26.0,28.0,19.0,5.0,17.0,10.0,16.0,12.0,12.0,3.0,10.0,13.0,11.0,13.0,15.0,3.0,3W,0.0,11.0
773,6.0,6D,exit,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 17:40:00,3S,26.0,28.0,19.0,5.0,17.0,24.0,16.0,12.0,12.0,3.0,10.0,10.0,13.0,8.0,7.0,37.0,3.0,3W,0.0,4.0
774,6.0,6D,exit,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 18:00:00,3S,28.0,19.0,5.0,17.0,24.0,15.0,12.0,12.0,3.0,10.0,10.0,9.0,11.0,16.0,11.0,17.0,3.0,3W,0.0,8.0
775,6.0,6D,exit,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 18:20:00,3S,19.0,5.0,17.0,24.0,15.0,13.0,12.0,3.0,10.0,10.0,9.0,8.0,12.0,10.0,8.0,19.0,3.0,3W,0.0,9.0
776,6.0,6D,exit,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 18:40:00,3S,5.0,17.0,24.0,15.0,13.0,15.0,3.0,10.0,10.0,9.0,8.0,8.0,13.0,14.0,8.0,52.0,3.0,3W,0.0,9.0
777,6.0,6D,exit,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 19:00:00,3S,17.0,24.0,15.0,13.0,15.0,32.0,10.0,10.0,9.0,8.0,8.0,12.0,12.0,11.0,8.0,22.0,3.0,3W,0.0,4.0
778,6.0,6D,exit,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 19:20:00,3S,24.0,15.0,13.0,15.0,32.0,25.0,10.0,9.0,8.0,8.0,12.0,11.0,10.0,6.0,7.0,18.0,3.0,3W,0.0,6.0
779,6.0,6D,exit,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 19:40:00,3S,15.0,13.0,15.0,32.0,25.0,6.0,9.0,8.0,8.0,12.0,11.0,4.0,5.0,10.0,14.0,29.0,3.0,3W,0.0,5.0
780,6.0,6D,exit,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 20:00:00,3S,13.0,15.0,32.0,25.0,6.0,19.0,8.0,8.0,12.0,11.0,4.0,8.0,7.0,7.0,7.0,28.0,3.0,3W,0.0,6.0
781,7.0,7D,exit,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 20:20:00,3S,15.0,32.0,25.0,6.0,19.0,11.0,8.0,12.0,11.0,4.0,8.0,9.0,2.0,2.0,7.0,19.0,4.0,4W,0.0,45.0
782,7.0,7D,exit,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 20:40:00,3S,32.0,25.0,6.0,19.0,11.0,18.0,12.0,11.0,4.0,8.0,9.0,9.0,2.0,4.0,6.0,24.0,4.0,4W,0.0,47.0
783,7.0,7D,exit,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 21:00:00,3S,25.0,6.0,19.0,11.0,18.0,8.0,11.0,4.0,8.0,9.0,9.0,4.0,7.0,10.0,3.0,20.0,4.0,4W,0.0,22.0
784,7.0,7D,exit,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,2016-10-06 21:20:00,3S,6.0,19.0,11.0,18.0,8.0,14.0,4.0,8.0,9.0,9.0,4.0,6.0,2.0,4.0,2.0,15.0,4.0,4W,0.0,4.0
785,7.0,7D,exit,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,2016-10-06 21:40:00,3S,19.0,11.0,18.0,8.0,14.0,5.0,8.0,9.0,9.0,4.0,6.0,5.0,4.0,1.0,2.0,13.0,4.0,4W,0.0,2.0
786,7.0,7D,exit,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,2016-10-06 22:00:00,3S,11.0,18.0,8.0,14.0,5.0,12.0,9.0,9.0,4.0,6.0,5.0,6.0,7.0,0.0,5.0,10.0,4.0,4W,0.0,2.0
