,day,day_str,direction,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,tollgate_id,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,week,week_str,weekend,y
971,2.0,2D,entry,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
972,2.0,2D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
973,2.0,2D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,6.0,6W,1.0,
974,2.0,2D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
975,2.0,2D,entry,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
976,2.0,2D,entry,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,3S,,,,,,,,,,,,,6.0,6W,1.0,
977,2.0,2D,entry,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
978,2.0,2D,entry,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
979,2.0,2D,entry,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,6.0,6W,1.0,
980,2.0,2D,entry,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
981,2.0,2D,entry,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
982,2.0,2D,entry,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,6.0,6W,1.0,
983,2.0,2D,entry,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
984,2.0,2D,entry,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
985,2.0,2D,entry,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,6.0,6W,1.0,
986,2.0,2D,entry,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
987,2.0,2D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
988,2.0,2D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,6.0,6W,1.0,
989,2.0,2D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
990,2.0,2D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
991,2.0,2D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,6.0,6W,1.0,
992,2.0,2D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
993,2.0,2D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
994,2.0,2D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,6.0,6W,1.0,
995,2.0,2D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,6.0,6W,1.0,
996,2.0,2D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,6.0,6W,1.0,
997,3.0,3D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
998,3.0,3D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
999,3.0,3D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1000,3.0,3D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1001,3.0,3D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1002,3.0,3D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1003,3.0,3D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1004,3.0,3D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1005,3.0,3D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1006,3.0,3D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1007,3.0,3D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1008,3.0,3D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1009,3.0,3D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1010,3.0,3D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1011,3.0,3D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1012,3.0,3D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1013,3.0,3D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1014,3.0,3D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1015,3.0,3D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1016,3.0,3D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1017,3.0,3D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1018,3.0,3D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1019,3.0,3D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1020,3.0,3D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1021,3.0,3D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1022,3.0,3D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1023,3.0,3D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1024,3.0,3D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1025,3.0,3D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1026,3.0,3D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1027,3.0,3D,entry,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1028,3.0,3D,entry,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1029,3.0,3D,entry,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1030,3.0,3D,entry,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1031,3.0,3D,entry,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1032,3.0,3D,entry,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1033,3.0,3D,entry,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1034,3.0,3D,entry,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1035,3.0,3D,entry,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1036,3.0,3D,entry,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1037,3.0,3D,entry,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1038,3.0,3D,entry,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1039,3.0,3D,entry,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1040,3.0,3D,entry,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1041,3.0,3D,entry,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1042,3.0,3D,entry,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1043,3.0,3D,entry,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1044,3.0,3D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1045,3.0,3D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1046,3.0,3D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1047,3.0,3D,entry,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1048,3.0,3D,entry,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1049,3.0,3D,entry,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1050,3.0,3D,entry,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1051,3.0,3D,entry,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1052,3.0,3D,entry,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1053,3.0,3D,entry,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1054,3.0,3D,entry,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1055,3.0,3D,entry,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1056,3.0,3D,entry,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1057,3.0,3D,entry,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1058,3.0,3D,entry,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1059,3.0,3D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1060,3.0,3D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1061,3.0,3D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1062,3.0,3D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1063,3.0,3D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1064,3.0,3D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1065,3.0,3D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1066,3.0,3D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1067,3.0,3D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1068,3.0,3D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,0.0,0W,0.0,
1069,4.0,4D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1070,4.0,4D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1071,4.0,4D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1072,4.0,4D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1073,4.0,4D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1074,4.0,4D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1075,4.0,4D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1076,4.0,4D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1077,4.0,4D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1078,4.0,4D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1079,4.0,4D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1080,4.0,4D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1081,4.0,4D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1082,4.0,4D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1083,4.0,4D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1084,4.0,4D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1085,4.0,4D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1086,4.0,4D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1087,4.0,4D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1088,4.0,4D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1089,4.0,4D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1090,4.0,4D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1091,4.0,4D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1092,4.0,4D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1093,4.0,4D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1094,4.0,4D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1095,4.0,4D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1096,4.0,4D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1097,4.0,4D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1098,4.0,4D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1099,4.0,4D,entry,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1100,4.0,4D,entry,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1101,4.0,4D,entry,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1102,4.0,4D,entry,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1103,4.0,4D,entry,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1104,4.0,4D,entry,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1105,4.0,4D,entry,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1106,4.0,4D,entry,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1107,4.0,4D,entry,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1108,4.0,4D,entry,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1109,4.0,4D,entry,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1110,4.0,4D,entry,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1111,4.0,4D,entry,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1112,4.0,4D,entry,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1113,4.0,4D,entry,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1114,4.0,4D,entry,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1115,4.0,4D,entry,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1116,4.0,4D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1117,4.0,4D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1118,4.0,4D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1119,4.0,4D,entry,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1120,4.0,4D,entry,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1121,4.0,4D,entry,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1122,4.0,4D,entry,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1123,4.0,4D,entry,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1124,4.0,4D,entry,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1125,4.0,4D,entry,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1126,4.0,4D,entry,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1127,4.0,4D,entry,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1128,4.0,4D,entry,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1129,4.0,4D,entry,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1130,4.0,4D,entry,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1131,4.0,4D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1132,4.0,4D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1133,4.0,4D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1134,4.0,4D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1135,4.0,4D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1136,4.0,4D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1137,4.0,4D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1138,4.0,4D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1139,4.0,4D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1140,4.0,4D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,1.0,1W,0.0,
1141,5.0,5D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1142,5.0,5D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1143,5.0,5D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1144,5.0,5D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1145,5.0,5D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1146,5.0,5D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1147,5.0,5D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1148,5.0,5D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1149,5.0,5D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1150,5.0,5D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1151,5.0,5D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1152,5.0,5D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1153,5.0,5D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1154,5.0,5D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1155,5.0,5D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1156,5.0,5D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1157,5.0,5D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1158,5.0,5D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1159,5.0,5D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1160,5.0,5D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1161,5.0,5D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1162,5.0,5D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1163,5.0,5D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1164,5.0,5D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1165,5.0,5D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1166,5.0,5D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1167,5.0,5D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,3S,,,,,,,,,,,,,2.0,2W,0.0,
1168,5.0,5D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,3S,,,,,,,,,,,,,2.0,2W,0.0,
