,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,day,hour,is_eight,is_nine,is_eighteen,is_seventeen,minute,week,weekend
2016-10-14 07:20:00,10.0,3.0,6.0,15.0,5.0,10.0,21.0,6.0,13.0,30.0,11.0,22.0,2.1,2.0,2.16666666667,2.0,2.2,2.2,35.0,37.0,41.0,45.0,46.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,105.0,106.0,117.0,136.0,95.0,86.0,105.0,109.0,120.0,136.0,95.0,1.0,1.0,1.02830188679,1.02564102564,1.0,1.0,107.0,111.0,122.0,150.0,147.0,117.0,1.11458333333,1.02777777778,1.08928571429,1.13636363636,1.04255319149,1.11428571429,96.0,108.0,112.0,132.0,141.0,105.0,121.0,754.0,103.0,651.0,0.0,49.0,645.0,694.0,231.0,1.08645533141,2.10204081633,1.00930232558,14D,10H,0,0,0,0,0M,4W,1
2016-10-14 07:40:00,3.0,6.0,15.0,5.0,10.0,18.0,6.0,13.0,30.0,11.0,22.0,37.0,2.0,2.16666666667,2.0,2.2,2.2,2.05555555556,37.0,41.0,45.0,46.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,106.0,117.0,136.0,95.0,99.0,105.0,109.0,120.0,136.0,95.0,99.0,1.0,1.02830188679,1.02564102564,1.0,1.0,1.0,111.0,122.0,150.0,147.0,117.0,136.0,1.02777777778,1.08928571429,1.13636363636,1.04255319149,1.11428571429,1.16239316239,108.0,112.0,132.0,141.0,105.0,117.0,83.0,783.0,119.0,664.0,0.0,57.0,658.0,715.0,225.0,1.0951048951,2.08771929825,1.00911854103,14D,10H,0,0,0,0,20M,4W,1
2016-10-14 08:00:00,6.0,15.0,5.0,10.0,18.0,7.0,13.0,30.0,11.0,22.0,37.0,15.0,2.16666666667,2.0,2.2,2.2,2.05555555556,2.14285714286,41.0,45.0,46.0,27.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,117.0,136.0,95.0,99.0,70.0,109.0,120.0,136.0,95.0,99.0,73.0,1.02830188679,1.02564102564,1.0,1.0,1.0,1.04285714286,122.0,150.0,147.0,117.0,136.0,88.0,1.08928571429,1.13636363636,1.04255319149,1.11428571429,1.16239316239,1.14285714286,112.0,132.0,141.0,105.0,117.0,77.0,76.0,760.0,128.0,632.0,0.0,61.0,623.0,684.0,206.0,1.11111111111,2.09836065574,1.01444622793,14D,10H,0,0,0,0,40M,4W,1
2016-10-14 08:20:00,15.0,5.0,10.0,18.0,7.0,17.0,30.0,11.0,22.0,37.0,15.0,34.0,2.0,2.2,2.2,2.05555555556,2.14285714286,2.0,45.0,46.0,27.0,29.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,136.0,95.0,99.0,70.0,104.0,120.0,136.0,95.0,99.0,73.0,104.0,1.02564102564,1.0,1.0,1.0,1.04285714286,1.0,150.0,147.0,117.0,136.0,88.0,138.0,1.13636363636,1.04255319149,1.11428571429,1.16239316239,1.14285714286,1.14049586777,132.0,141.0,105.0,117.0,77.0,121.0,76.0,776.0,149.0,627.0,0.0,72.0,621.0,693.0,190.0,1.11976911977,2.06944444444,1.00966183575,14D,11H,0,0,0,0,0M,4W,1
2016-10-14 08:40:00,5.0,10.0,18.0,7.0,17.0,14.0,11.0,22.0,37.0,15.0,34.0,28.0,2.2,2.2,2.05555555556,2.14285714286,2.0,2.0,46.0,27.0,29.0,18.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,95.0,99.0,70.0,104.0,69.0,136.0,95.0,99.0,73.0,104.0,69.0,1.0,1.0,1.0,1.04285714286,1.0,1.0,147.0,117.0,136.0,88.0,138.0,97.0,1.04255319149,1.11428571429,1.16239316239,1.14285714286,1.14049586777,1.1686746988,141.0,105.0,117.0,77.0,121.0,83.0,66.0,723.0,147.0,576.0,0.0,71.0,573.0,644.0,172.0,1.12267080745,2.07042253521,1.00523560209,14D,11H,0,0,0,0,20M,4W,1
2016-10-14 09:00:00,10.0,18.0,7.0,17.0,14.0,12.0,22.0,37.0,15.0,34.0,28.0,29.0,2.2,2.05555555556,2.14285714286,2.0,2.0,2.41666666667,27.0,29.0,18.0,25.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,99.0,70.0,104.0,69.0,64.0,95.0,99.0,73.0,104.0,69.0,64.0,1.0,1.0,1.04285714286,1.0,1.0,1.0,117.0,136.0,88.0,138.0,97.0,93.0,1.11428571429,1.16239316239,1.14285714286,1.14049586777,1.1686746988,1.22368421053,105.0,117.0,77.0,121.0,83.0,76.0,61.0,669.0,165.0,504.0,0.0,78.0,501.0,579.0,143.0,1.15544041451,2.11538461538,1.00598802395,14D,11H,0,0,0,0,40M,4W,1
2016-10-14 09:20:00,18.0,7.0,17.0,14.0,12.0,14.0,37.0,15.0,34.0,28.0,29.0,28.0,2.05555555556,2.14285714286,2.0,2.0,2.41666666667,2.0,29.0,18.0,25.0,27.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,70.0,104.0,69.0,64.0,62.0,99.0,73.0,104.0,69.0,64.0,62.0,1.0,1.04285714286,1.0,1.0,1.0,1.0,136.0,88.0,138.0,97.0,93.0,90.0,1.16239316239,1.14285714286,1.14049586777,1.1686746988,1.22368421053,1.18421052632,117.0,77.0,121.0,83.0,76.0,76.0,65.0,642.0,171.0,471.0,0.0,82.0,468.0,550.0,133.0,1.16727272727,2.08536585366,1.00641025641,14D,12H,0,0,0,0,0M,4W,1
2016-10-14 09:40:00,7.0,17.0,14.0,12.0,14.0,13.0,15.0,34.0,28.0,29.0,28.0,26.0,2.14285714286,2.0,2.0,2.41666666667,2.0,2.0,18.0,25.0,27.0,17.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,104.0,69.0,64.0,62.0,53.0,73.0,104.0,69.0,64.0,62.0,53.0,1.04285714286,1.0,1.0,1.0,1.0,1.0,88.0,138.0,97.0,93.0,90.0,79.0,1.14285714286,1.14049586777,1.1686746988,1.22368421053,1.18421052632,1.19696969697,77.0,121.0,83.0,76.0,76.0,66.0,86.0,585.0,160.0,425.0,0.0,77.0,422.0,499.0,114.0,1.17234468938,2.07792207792,1.00710900474,14D,12H,0,0,0,0,20M,4W,1
2016-10-14 10:00:00,17.0,14.0,12.0,14.0,13.0,9.0,34.0,28.0,29.0,28.0,26.0,18.0,2.0,2.0,2.41666666667,2.0,2.0,2.0,25.0,27.0,17.0,17.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,69.0,64.0,62.0,53.0,52.0,104.0,69.0,64.0,62.0,53.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,138.0,97.0,93.0,90.0,79.0,70.0,1.14049586777,1.1686746988,1.22368421053,1.18421052632,1.19696969697,1.14754098361,121.0,83.0,76.0,76.0,66.0,61.0,93.0,567.0,163.0,404.0,0.0,79.0,404.0,483.0,104.0,1.17391304348,2.06329113924,1.0,14D,12H,0,0,0,0,40M,4W,1
2016-10-14 10:20:00,14.0,12.0,14.0,13.0,9.0,6.0,28.0,29.0,28.0,26.0,18.0,17.0,2.0,2.41666666667,2.0,2.0,2.0,2.83333333333,27.0,17.0,17.0,10.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,64.0,62.0,53.0,52.0,59.0,69.0,64.0,62.0,53.0,52.0,62.0,1.0,1.0,1.0,1.0,1.0,1.05084745763,97.0,93.0,90.0,79.0,70.0,79.0,1.1686746988,1.22368421053,1.18421052632,1.19696969697,1.14754098361,1.21538461538,83.0,76.0,76.0,66.0,61.0,65.0,80.0,508.0,146.0,362.0,0.0,68.0,359.0,427.0,97.0,1.18969555035,2.14705882353,1.00835654596,14D,13H,0,0,0,0,0M,4W,1
2016-10-14 10:40:00,12.0,14.0,13.0,9.0,6.0,13.0,29.0,28.0,26.0,18.0,17.0,26.0,2.41666666667,2.0,2.0,2.0,2.83333333333,2.0,17.0,17.0,10.0,8.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,62.0,53.0,52.0,59.0,72.0,64.0,62.0,53.0,52.0,62.0,75.0,1.0,1.0,1.0,1.0,1.05084745763,1.04166666667,93.0,90.0,79.0,70.0,79.0,101.0,1.22368421053,1.18421052632,1.19696969697,1.14754098361,1.21538461538,1.17441860465,76.0,76.0,66.0,61.0,65.0,86.0,83.0,512.0,144.0,368.0,1.0,67.0,362.0,430.0,98.0,1.19069767442,2.14925373134,1.01657458564,14D,13H,0,0,0,0,20M,4W,1
2016-10-14 11:00:00,14.0,13.0,9.0,6.0,13.0,11.0,28.0,26.0,18.0,17.0,26.0,22.0,2.0,2.0,2.0,2.83333333333,2.0,2.0,17.0,10.0,8.0,18.0,28.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,53.0,52.0,59.0,72.0,82.0,62.0,53.0,52.0,62.0,75.0,85.0,1.0,1.0,1.0,1.05084745763,1.04166666667,1.03658536585,90.0,79.0,70.0,79.0,101.0,107.0,1.18421052632,1.19696969697,1.14754098361,1.21538461538,1.17441860465,1.15053763441,76.0,66.0,61.0,65.0,86.0,93.0,102.0,526.0,137.0,389.0,1.0,66.0,380.0,447.0,101.0,1.17673378076,2.07575757576,1.02368421053,14D,13H,0,0,0,0,40M,4W,1
2016-10-14 11:20:00,13.0,9.0,6.0,13.0,11.0,11.0,26.0,18.0,17.0,26.0,22.0,24.0,2.0,2.0,2.83333333333,2.0,2.0,2.18181818182,10.0,8.0,18.0,28.0,20.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,52.0,59.0,72.0,82.0,69.0,53.0,52.0,62.0,75.0,85.0,69.0,1.0,1.0,1.05084745763,1.04166666667,1.03658536585,1.0,79.0,70.0,79.0,101.0,107.0,93.0,1.19696969697,1.14754098361,1.21538461538,1.17441860465,1.15053763441,1.1625,66.0,61.0,65.0,86.0,93.0,80.0,97.0,529.0,133.0,396.0,1.0,63.0,387.0,451.0,109.0,1.17294900222,2.11111111111,1.02325581395,14D,14H,0,0,0,0,0M,4W,1
2016-10-14 11:40:00,9.0,6.0,13.0,11.0,11.0,8.0,18.0,17.0,26.0,22.0,24.0,18.0,2.0,2.83333333333,2.0,2.0,2.18181818182,2.25,8.0,18.0,28.0,20.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,59.0,72.0,82.0,69.0,75.0,52.0,62.0,75.0,85.0,69.0,75.0,1.0,1.05084745763,1.04166666667,1.03658536585,1.0,1.0,70.0,79.0,101.0,107.0,93.0,93.0,1.14754098361,1.21538461538,1.17441860465,1.15053763441,1.1625,1.12048192771,61.0,65.0,86.0,93.0,80.0,83.0,101.0,543.0,125.0,418.0,1.0,58.0,409.0,468.0,124.0,1.16025641026,2.15517241379,1.02200488998,14D,14H,0,0,0,0,20M,4W,1
2016-10-14 12:00:00,6.0,13.0,11.0,11.0,8.0,16.0,17.0,26.0,22.0,24.0,18.0,34.0,2.83333333333,2.0,2.0,2.18181818182,2.25,2.125,18.0,28.0,20.0,25.0,25.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,72.0,82.0,69.0,75.0,86.0,62.0,75.0,85.0,69.0,75.0,89.0,1.05084745763,1.04166666667,1.03658536585,1.0,1.0,1.03488372093,79.0,101.0,107.0,93.0,93.0,123.0,1.21538461538,1.17441860465,1.15053763441,1.1625,1.12048192771,1.20588235294,65.0,86.0,93.0,80.0,83.0,102.0,82.0,596.0,141.0,455.0,1.0,65.0,443.0,509.0,142.0,1.17092337917,2.16923076923,1.02708803612,14D,14H,0,0,0,0,40M,4W,1
2016-10-14 12:20:00,13.0,11.0,11.0,8.0,16.0,15.0,26.0,22.0,24.0,18.0,34.0,30.0,2.0,2.0,2.18181818182,2.25,2.125,2.0,28.0,20.0,25.0,25.0,26.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,82.0,69.0,75.0,86.0,82.0,75.0,85.0,69.0,75.0,89.0,85.0,1.04166666667,1.03658536585,1.0,1.0,1.03488372093,1.03658536585,101.0,107.0,93.0,93.0,123.0,115.0,1.17441860465,1.15053763441,1.1625,1.12048192771,1.20588235294,1.18556701031,86.0,93.0,80.0,83.0,102.0,97.0,81.0,632.0,154.0,478.0,1.0,74.0,466.0,541.0,139.0,1.16820702403,2.08108108108,1.02575107296,14D,15H,0,0,0,0,0M,4W,1
2016-10-14 12:40:00,11.0,11.0,8.0,16.0,15.0,15.0,22.0,24.0,18.0,34.0,30.0,31.0,2.0,2.18181818182,2.25,2.125,2.0,2.06666666667,20.0,25.0,25.0,26.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,69.0,75.0,86.0,82.0,85.0,85.0,69.0,75.0,89.0,85.0,85.0,1.03658536585,1.0,1.0,1.03488372093,1.03658536585,1.0,107.0,93.0,93.0,123.0,115.0,116.0,1.15053763441,1.1625,1.12048192771,1.20588235294,1.18556701031,1.14851485149,93.0,80.0,83.0,102.0,97.0,101.0,104.0,647.0,159.0,488.0,1.0,76.0,479.0,556.0,130.0,1.16366906475,2.09210526316,1.01878914405,14D,15H,0,0,0,0,20M,4W,1
2016-10-14 13:00:00,11.0,8.0,16.0,15.0,15.0,13.0,24.0,18.0,34.0,30.0,31.0,26.0,2.18181818182,2.25,2.125,2.0,2.06666666667,2.0,25.0,25.0,26.0,15.0,19.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,75.0,86.0,82.0,85.0,69.0,69.0,75.0,89.0,85.0,85.0,72.0,1.0,1.0,1.03488372093,1.03658536585,1.0,1.04347826087,93.0,93.0,123.0,115.0,116.0,98.0,1.1625,1.12048192771,1.20588235294,1.18556701031,1.14851485149,1.19512195122,80.0,83.0,102.0,97.0,101.0,82.0,94.0,638.0,163.0,475.0,1.0,78.0,466.0,545.0,130.0,1.17064220183,2.08974358974,1.01931330472,14D,15H,0,0,0,0,40M,4W,1
2016-10-14 13:20:00,8.0,16.0,15.0,15.0,13.0,8.0,18.0,34.0,30.0,31.0,26.0,16.0,2.25,2.125,2.0,2.06666666667,2.0,2.0,25.0,26.0,15.0,19.0,20.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,75.0,86.0,82.0,85.0,69.0,73.0,75.0,89.0,85.0,85.0,72.0,76.0,1.0,1.03488372093,1.03658536585,1.0,1.04347826087,1.04109589041,93.0,123.0,115.0,116.0,98.0,92.0,1.12048192771,1.20588235294,1.18556701031,1.14851485149,1.19512195122,1.13580246914,83.0,102.0,97.0,101.0,82.0,81.0,102.0,637.0,155.0,482.0,1.0,75.0,470.0,546.0,122.0,1.16666666667,2.06666666667,1.02553191489,14D,16H,0,0,0,0,0M,4W,1
2016-10-14 13:40:00,16.0,15.0,15.0,13.0,8.0,9.0,34.0,30.0,31.0,26.0,16.0,18.0,2.125,2.0,2.06666666667,2.0,2.0,2.0,26.0,15.0,19.0,20.0,17.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,82.0,85.0,69.0,73.0,95.0,89.0,85.0,85.0,72.0,76.0,95.0,1.03488372093,1.03658536585,1.0,1.04347826087,1.04109589041,1.0,123.0,115.0,116.0,98.0,92.0,113.0,1.20588235294,1.18556701031,1.14851485149,1.19512195122,1.13580246914,1.08653846154,102.0,97.0,101.0,82.0,81.0,104.0,94.0,657.0,155.0,502.0,1.0,76.0,490.0,567.0,135.0,1.15873015873,2.03947368421,1.02448979592,14D,16H,0,0,0,0,20M,4W,1
2016-10-14 14:00:00,15.0,15.0,13.0,8.0,9.0,6.0,30.0,31.0,26.0,16.0,18.0,12.0,2.0,2.06666666667,2.0,2.0,2.0,2.0,15.0,19.0,20.0,17.0,38.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,85.0,69.0,73.0,95.0,88.0,85.0,85.0,72.0,76.0,95.0,88.0,1.03658536585,1.0,1.04347826087,1.04109589041,1.0,1.0,115.0,116.0,98.0,92.0,113.0,100.0,1.18556701031,1.14851485149,1.19512195122,1.13580246914,1.08653846154,1.06382978723,97.0,101.0,82.0,81.0,104.0,94.0,87.0,634.0,133.0,501.0,1.0,66.0,492.0,559.0,129.0,1.13416815742,2.01515151515,1.01829268293,14D,16H,0,0,0,0,40M,4W,1
2016-10-14 14:20:00,15.0,13.0,8.0,9.0,6.0,8.0,31.0,26.0,16.0,18.0,12.0,18.0,2.06666666667,2.0,2.0,2.0,2.0,2.25,19.0,20.0,17.0,38.0,20.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,69.0,73.0,95.0,88.0,94.0,85.0,72.0,76.0,95.0,88.0,100.0,1.0,1.04347826087,1.04109589041,1.0,1.0,1.06382978723,116.0,98.0,92.0,113.0,100.0,118.0,1.14851485149,1.19512195122,1.13580246914,1.08653846154,1.06382978723,1.1568627451,101.0,82.0,81.0,104.0,94.0,102.0,83.0,637.0,121.0,516.0,1.0,59.0,504.0,564.0,146.0,1.12943262411,2.05084745763,1.02380952381,14D,17H,0,0,0,1,0M,4W,1
2016-10-14 14:40:00,13.0,8.0,9.0,6.0,8.0,8.0,26.0,16.0,18.0,12.0,18.0,16.0,2.0,2.0,2.0,2.0,2.25,2.0,20.0,17.0,38.0,20.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,73.0,95.0,88.0,94.0,86.0,72.0,76.0,95.0,88.0,100.0,86.0,1.04347826087,1.04109589041,1.0,1.0,1.06382978723,1.0,98.0,92.0,113.0,100.0,118.0,102.0,1.19512195122,1.13580246914,1.08653846154,1.06382978723,1.1568627451,1.08510638298,82.0,81.0,104.0,94.0,102.0,94.0,98.0,623.0,106.0,517.0,0.0,52.0,505.0,557.0,153.0,1.11849192101,2.03846153846,1.02376237624,14D,17H,0,0,0,1,20M,4W,1
2016-10-14 15:00:00,8.0,9.0,6.0,8.0,8.0,12.0,16.0,18.0,12.0,18.0,16.0,25.0,2.0,2.0,2.0,2.25,2.0,2.08333333333,17.0,38.0,20.0,32.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,95.0,88.0,94.0,86.0,75.0,76.0,95.0,88.0,100.0,86.0,78.0,1.04109589041,1.0,1.0,1.06382978723,1.0,1.04,92.0,113.0,100.0,118.0,102.0,103.0,1.13580246914,1.08653846154,1.06382978723,1.1568627451,1.08510638298,1.18390804598,81.0,104.0,94.0,102.0,94.0,87.0,79.0,628.0,105.0,523.0,0.0,51.0,511.0,562.0,156.0,1.11743772242,2.05882352941,1.02348336595,14D,17H,0,0,0,1,40M,4W,1
2016-10-14 15:20:00,9.0,6.0,8.0,8.0,12.0,3.0,18.0,12.0,18.0,16.0,25.0,6.0,2.0,2.0,2.25,2.0,2.08333333333,2.0,38.0,20.0,32.0,26.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,88.0,94.0,86.0,75.0,80.0,95.0,88.0,100.0,86.0,78.0,80.0,1.0,1.0,1.06382978723,1.0,1.04,1.0,113.0,100.0,118.0,102.0,103.0,86.0,1.08653846154,1.06382978723,1.1568627451,1.08510638298,1.18390804598,1.03614457831,104.0,94.0,102.0,94.0,87.0,83.0,71.0,622.0,95.0,527.0,0.0,46.0,518.0,564.0,164.0,1.10283687943,2.0652173913,1.01737451737,14D,18H,0,0,1,0,0M,4W,1
2016-10-14 15:40:00,6.0,8.0,8.0,12.0,3.0,8.0,12.0,18.0,16.0,25.0,6.0,17.0,2.0,2.25,2.0,2.08333333333,2.0,2.125,20.0,32.0,26.0,23.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,94.0,86.0,75.0,80.0,90.0,88.0,100.0,86.0,78.0,80.0,90.0,1.0,1.06382978723,1.0,1.04,1.0,1.0,100.0,118.0,102.0,103.0,86.0,107.0,1.06382978723,1.1568627451,1.08510638298,1.18390804598,1.03614457831,1.09183673469,94.0,102.0,94.0,87.0,83.0,98.0,89.0,616.0,94.0,522.0,0.0,45.0,513.0,558.0,155.0,1.10394265233,2.08888888889,1.01754385965,14D,18H,0,0,1,0,20M,4W,1
2016-10-14 16:00:00,8.0,8.0,12.0,3.0,8.0,4.0,18.0,16.0,25.0,6.0,17.0,8.0,2.25,2.0,2.08333333333,2.0,2.125,2.0,32.0,26.0,23.0,25.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,86.0,75.0,80.0,90.0,75.0,100.0,86.0,78.0,80.0,90.0,75.0,1.06382978723,1.0,1.04,1.0,1.0,1.0,118.0,102.0,103.0,86.0,107.0,83.0,1.1568627451,1.08510638298,1.18390804598,1.03614457831,1.09183673469,1.05063291139,102.0,94.0,87.0,83.0,98.0,79.0,69.0,599.0,90.0,509.0,0.0,43.0,500.0,543.0,165.0,1.10313075506,2.09302325581,1.018,14D,18H,0,0,1,0,40M,4W,1
2016-10-14 16:20:00,8.0,12.0,3.0,8.0,4.0,6.0,16.0,25.0,6.0,17.0,8.0,12.0,2.0,2.08333333333,2.0,2.125,2.0,2.0,26.0,23.0,25.0,29.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,75.0,80.0,90.0,75.0,65.0,86.0,78.0,80.0,90.0,75.0,65.0,1.0,1.04,1.0,1.0,1.0,1.0,102.0,103.0,86.0,107.0,83.0,77.0,1.08510638298,1.18390804598,1.03614457831,1.09183673469,1.05063291139,1.08450704225,94.0,87.0,83.0,98.0,79.0,71.0,53.0,558.0,84.0,474.0,0.0,41.0,471.0,512.0,152.0,1.08984375,2.0487804878,1.00636942675,14D,19H,0,0,0,0,0M,4W,1
2016-10-14 16:40:00,12.0,3.0,8.0,4.0,6.0,9.0,25.0,6.0,17.0,8.0,12.0,18.0,2.08333333333,2.0,2.125,2.0,2.0,2.0,23.0,25.0,29.0,30.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0,90.0,75.0,65.0,80.0,78.0,80.0,90.0,75.0,65.0,80.0,1.04,1.0,1.0,1.0,1.0,1.0,103.0,86.0,107.0,83.0,77.0,98.0,1.18390804598,1.03614457831,1.09183673469,1.05063291139,1.08450704225,1.10112359551,87.0,83.0,98.0,79.0,71.0,89.0,52.0,554.0,86.0,468.0,0.0,42.0,465.0,507.0,143.0,1.09270216963,2.04761904762,1.0064516129,14D,19H,0,0,0,0,20M,4W,1
2016-10-14 17:00:00,3.0,8.0,4.0,6.0,9.0,7.0,6.0,17.0,8.0,12.0,18.0,14.0,2.0,2.125,2.0,2.0,2.0,2.0,25.0,29.0,30.0,19.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,75.0,65.0,80.0,62.0,80.0,90.0,75.0,65.0,80.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0,107.0,83.0,77.0,98.0,76.0,1.03614457831,1.09183673469,1.05063291139,1.08450704225,1.10112359551,1.10144927536,83.0,98.0,79.0,71.0,89.0,69.0,49.0,527.0,75.0,452.0,0.0,37.0,452.0,489.0,141.0,1.07770961145,2.02702702703,1.0,14D,19H,0,0,0,0,40M,4W,1
2016-10-14 17:20:00,8.0,4.0,6.0,9.0,7.0,6.0,17.0,8.0,12.0,18.0,14.0,12.0,2.125,2.0,2.0,2.0,2.0,2.0,29.0,30.0,19.0,17.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,75.0,65.0,80.0,62.0,47.0,90.0,75.0,65.0,80.0,62.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0,83.0,77.0,98.0,76.0,59.0,1.09183673469,1.05063291139,1.08450704225,1.10112359551,1.10144927536,1.11320754717,98.0,79.0,71.0,89.0,69.0,53.0,48.0,500.0,81.0,419.0,0.0,40.0,419.0,459.0,131.0,1.08932461874,2.025,1.0,14D,20H,0,0,0,0,0M,4W,1
2016-10-14 17:40:00,4.0,6.0,9.0,7.0,6.0,7.0,8.0,12.0,18.0,14.0,12.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,19.0,17.0,21.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,65.0,80.0,62.0,47.0,45.0,75.0,65.0,80.0,62.0,47.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0,77.0,98.0,76.0,59.0,59.0,1.05063291139,1.08450704225,1.10112359551,1.10144927536,1.11320754717,1.13461538462,79.0,71.0,89.0,69.0,53.0,52.0,35.0,452.0,78.0,374.0,0.0,39.0,374.0,413.0,120.0,1.09443099274,2.0,1.0,14D,20H,0,0,0,0,20M,4W,1
2016-10-14 18:00:00,6.0,9.0,7.0,6.0,7.0,6.0,12.0,18.0,14.0,12.0,14.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,19.0,17.0,21.0,15.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,80.0,62.0,47.0,45.0,43.0,65.0,80.0,62.0,47.0,45.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,77.0,98.0,76.0,59.0,59.0,55.0,1.08450704225,1.10112359551,1.10144927536,1.11320754717,1.13461538462,1.12244897959,71.0,89.0,69.0,53.0,52.0,49.0,38.0,424.0,82.0,342.0,0.0,41.0,342.0,383.0,107.0,1.10704960836,2.0,1.0,14D,20H,0,0,0,0,40M,4W,1
2016-10-14 18:20:00,9.0,7.0,6.0,7.0,6.0,5.0,18.0,14.0,12.0,14.0,12.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,17.0,21.0,15.0,18.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,62.0,47.0,45.0,43.0,43.0,80.0,62.0,47.0,45.0,43.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0,76.0,59.0,59.0,55.0,53.0,1.10112359551,1.10144927536,1.11320754717,1.13461538462,1.12244897959,1.10416666667,89.0,69.0,53.0,52.0,49.0,48.0,24.0,400.0,80.0,320.0,0.0,40.0,320.0,360.0,100.0,1.11111111111,2.0,1.0,14D,21H,0,0,0,0,0M,4W,1
2016-10-14 18:40:00,7.0,6.0,7.0,6.0,5.0,6.0,14.0,12.0,14.0,12.0,10.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,21.0,15.0,18.0,17.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,47.0,45.0,43.0,43.0,29.0,62.0,47.0,45.0,43.0,43.0,32.0,1.0,1.0,1.0,1.0,1.0,1.10344827586,76.0,59.0,59.0,55.0,53.0,44.0,1.10144927536,1.11320754717,1.13461538462,1.12244897959,1.10416666667,1.25714285714,69.0,53.0,52.0,49.0,48.0,35.0,29.0,346.0,74.0,272.0,0.0,37.0,269.0,306.0,94.0,1.13071895425,2.0,1.01115241636,14D,21H,0,0,0,0,20M,4W,1
