time,y,day,hour,is_eight,is_nine,is_eighteen,is_seventeen,minute,week,weekend
2016-10-03 20:40:00,0.0,3D,20H,0,0,0,0,40M,0W,1
2016-10-03 21:00:00,0.0,3D,21H,0,0,0,0,0M,0W,1
2016-10-03 21:20:00,0.0,3D,21H,0,0,0,0,20M,0W,1
2016-10-03 21:40:00,0.0,3D,21H,0,0,0,0,40M,0W,1
2016-10-03 22:00:00,0.0,3D,22H,0,0,0,0,0M,0W,1
2016-10-03 22:20:00,0.0,3D,22H,0,0,0,0,20M,0W,1
2016-10-03 22:40:00,0.0,3D,22H,0,0,0,0,40M,0W,1
2016-10-03 23:00:00,0.0,3D,23H,0,0,0,0,0M,0W,1
2016-10-03 23:20:00,0.0,3D,23H,0,0,0,0,20M,0W,1
2016-10-03 23:40:00,0.0,3D,23H,0,0,0,0,40M,0W,1
2016-10-04 00:00:00,0.0,4D,0H,0,0,0,0,0M,1W,1
2016-10-04 00:20:00,0.0,4D,0H,0,0,0,0,20M,1W,1
2016-10-04 00:40:00,0.0,4D,0H,0,0,0,0,40M,1W,1
2016-10-04 01:00:00,0.0,4D,1H,0,0,0,0,0M,1W,1
2016-10-04 01:20:00,0.0,4D,1H,0,0,0,0,20M,1W,1
2016-10-04 01:40:00,0.0,4D,1H,0,0,0,0,40M,1W,1
2016-10-04 02:00:00,0.0,4D,2H,0,0,0,0,0M,1W,1
2016-10-04 02:20:00,0.0,4D,2H,0,0,0,0,20M,1W,1
2016-10-04 02:40:00,0.0,4D,2H,0,0,0,0,40M,1W,1
2016-10-04 03:00:00,0.0,4D,3H,0,0,0,0,0M,1W,1
2016-10-04 03:20:00,0.0,4D,3H,0,0,0,0,20M,1W,1
2016-10-04 03:40:00,0.0,4D,3H,0,0,0,0,40M,1W,1
2016-10-04 04:00:00,0.0,4D,4H,0,0,0,0,0M,1W,1
2016-10-04 04:20:00,0.0,4D,4H,0,0,0,0,20M,1W,1
2016-10-04 04:40:00,0.0,4D,4H,0,0,0,0,40M,1W,1
2016-10-04 05:00:00,0.0,4D,5H,0,0,0,0,0M,1W,1
2016-10-04 05:20:00,0.0,4D,5H,0,0,0,0,20M,1W,1
2016-10-04 05:40:00,0.0,4D,5H,0,0,0,0,40M,1W,1
2016-10-04 06:00:00,0.0,4D,6H,0,0,0,0,0M,1W,1
2016-10-04 06:20:00,0.0,4D,6H,0,0,0,0,20M,1W,1
2016-10-04 06:40:00,0.0,4D,6H,0,0,0,0,40M,1W,1
2016-10-04 07:00:00,0.0,4D,7H,0,0,0,0,0M,1W,1
2016-10-04 07:20:00,0.0,4D,7H,0,0,0,0,20M,1W,1
2016-10-04 07:40:00,0.0,4D,7H,0,0,0,0,40M,1W,1
2016-10-04 08:00:00,0.0,4D,8H,1,0,0,0,0M,1W,1
2016-10-04 08:20:00,0.0,4D,8H,1,0,0,0,20M,1W,1
2016-10-04 08:40:00,0.0,4D,8H,1,0,0,0,40M,1W,1
2016-10-04 09:00:00,0.0,4D,9H,0,1,0,0,0M,1W,1
2016-10-04 09:20:00,0.0,4D,9H,0,1,0,0,20M,1W,1
2016-10-04 09:40:00,0.0,4D,9H,0,1,0,0,40M,1W,1
2016-10-04 10:00:00,0.0,4D,10H,0,0,0,0,0M,1W,1
2016-10-04 10:20:00,0.0,4D,10H,0,0,0,0,20M,1W,1
2016-10-04 10:40:00,0.0,4D,10H,0,0,0,0,40M,1W,1
2016-10-04 11:00:00,0.0,4D,11H,0,0,0,0,0M,1W,1
2016-10-04 11:20:00,0.0,4D,11H,0,0,0,0,20M,1W,1
2016-10-04 11:40:00,0.0,4D,11H,0,0,0,0,40M,1W,1
2016-10-04 12:00:00,0.0,4D,12H,0,0,0,0,0M,1W,1
2016-10-04 12:20:00,0.0,4D,12H,0,0,0,0,20M,1W,1
2016-10-04 12:40:00,0.0,4D,12H,0,0,0,0,40M,1W,1
2016-10-04 13:00:00,0.0,4D,13H,0,0,0,0,0M,1W,1
2016-10-04 13:20:00,0.0,4D,13H,0,0,0,0,20M,1W,1
2016-10-04 13:40:00,0.0,4D,13H,0,0,0,0,40M,1W,1
2016-10-04 14:00:00,0.0,4D,14H,0,0,0,0,0M,1W,1
2016-10-04 14:20:00,0.0,4D,14H,0,0,0,0,20M,1W,1
2016-10-04 14:40:00,0.0,4D,14H,0,0,0,0,40M,1W,1
2016-10-04 15:00:00,0.0,4D,15H,0,0,0,0,0M,1W,1
2016-10-04 15:20:00,0.0,4D,15H,0,0,0,0,20M,1W,1
2016-10-04 15:40:00,0.0,4D,15H,0,0,0,0,40M,1W,1
2016-10-04 16:00:00,0.0,4D,16H,0,0,0,0,0M,1W,1
2016-10-04 16:20:00,0.0,4D,16H,0,0,0,0,20M,1W,1
2016-10-04 16:40:00,0.0,4D,16H,0,0,0,0,40M,1W,1
2016-10-04 17:00:00,0.0,4D,17H,0,0,0,1,0M,1W,1
2016-10-04 17:20:00,0.0,4D,17H,0,0,0,1,20M,1W,1
2016-10-04 17:40:00,0.0,4D,17H,0,0,0,1,40M,1W,1
2016-10-04 18:00:00,0.0,4D,18H,0,0,1,0,0M,1W,1
2016-10-04 18:20:00,0.0,4D,18H,0,0,1,0,20M,1W,1
2016-10-04 18:40:00,0.0,4D,18H,0,0,1,0,40M,1W,1
2016-10-04 19:00:00,0.0,4D,19H,0,0,0,0,0M,1W,1
2016-10-04 19:20:00,0.0,4D,19H,0,0,0,0,20M,1W,1
2016-10-04 19:40:00,0.0,4D,19H,0,0,0,0,40M,1W,1
2016-10-04 20:00:00,0.0,4D,20H,0,0,0,0,0M,1W,1
2016-10-04 20:20:00,0.0,4D,20H,0,0,0,0,20M,1W,1
2016-10-04 20:40:00,0.0,4D,20H,0,0,0,0,40M,1W,1
2016-10-04 21:00:00,0.0,4D,21H,0,0,0,0,0M,1W,1
2016-10-04 21:20:00,0.0,4D,21H,0,0,0,0,20M,1W,1
2016-10-04 21:40:00,0.0,4D,21H,0,0,0,0,40M,1W,1
2016-10-04 22:00:00,0.0,4D,22H,0,0,0,0,0M,1W,1
2016-10-04 22:20:00,0.0,4D,22H,0,0,0,0,20M,1W,1
2016-10-04 22:40:00,0.0,4D,22H,0,0,0,0,40M,1W,1
2016-10-04 23:00:00,0.0,4D,23H,0,0,0,0,0M,1W,1
2016-10-04 23:20:00,0.0,4D,23H,0,0,0,0,20M,1W,1
2016-10-04 23:40:00,0.0,4D,23H,0,0,0,0,40M,1W,1
2016-10-05 00:00:00,0.0,5D,0H,0,0,0,0,0M,2W,1
2016-10-05 00:20:00,0.0,5D,0H,0,0,0,0,20M,2W,1
2016-10-05 00:40:00,0.0,5D,0H,0,0,0,0,40M,2W,1
2016-10-05 01:00:00,0.0,5D,1H,0,0,0,0,0M,2W,1
2016-10-05 01:20:00,0.0,5D,1H,0,0,0,0,20M,2W,1
2016-10-05 01:40:00,0.0,5D,1H,0,0,0,0,40M,2W,1
2016-10-05 02:00:00,0.0,5D,2H,0,0,0,0,0M,2W,1
2016-10-05 02:20:00,0.0,5D,2H,0,0,0,0,20M,2W,1
2016-10-05 02:40:00,0.0,5D,2H,0,0,0,0,40M,2W,1
2016-10-05 03:00:00,0.0,5D,3H,0,0,0,0,0M,2W,1
2016-10-05 03:20:00,0.0,5D,3H,0,0,0,0,20M,2W,1
2016-10-05 03:40:00,0.0,5D,3H,0,0,0,0,40M,2W,1
2016-10-05 04:00:00,0.0,5D,4H,0,0,0,0,0M,2W,1
2016-10-05 04:20:00,0.0,5D,4H,0,0,0,0,20M,2W,1
2016-10-05 04:40:00,0.0,5D,4H,0,0,0,0,40M,2W,1
2016-10-05 05:00:00,0.0,5D,5H,0,0,0,0,0M,2W,1
2016-10-05 05:20:00,0.0,5D,5H,0,0,0,0,20M,2W,1
2016-10-05 05:40:00,0.0,5D,5H,0,0,0,0,40M,2W,1
2016-10-05 06:00:00,0.0,5D,6H,0,0,0,0,0M,2W,1
2016-10-05 06:20:00,0.0,5D,6H,0,0,0,0,20M,2W,1
2016-10-05 06:40:00,0.0,5D,6H,0,0,0,0,40M,2W,1
2016-10-05 07:00:00,0.0,5D,7H,0,0,0,0,0M,2W,1
2016-10-05 07:20:00,0.0,5D,7H,0,0,0,0,20M,2W,1
2016-10-05 07:40:00,0.0,5D,7H,0,0,0,0,40M,2W,1
2016-10-05 08:00:00,0.0,5D,8H,1,0,0,0,0M,2W,1
2016-10-05 08:20:00,0.0,5D,8H,1,0,0,0,20M,2W,1
2016-10-05 08:40:00,0.0,5D,8H,1,0,0,0,40M,2W,1
2016-10-05 09:00:00,0.0,5D,9H,0,1,0,0,0M,2W,1
2016-10-05 09:20:00,0.0,5D,9H,0,1,0,0,20M,2W,1
2016-10-05 09:40:00,0.0,5D,9H,0,1,0,0,40M,2W,1
2016-10-05 10:00:00,0.0,5D,10H,0,0,0,0,0M,2W,1
2016-10-05 10:20:00,0.0,5D,10H,0,0,0,0,20M,2W,1
2016-10-05 10:40:00,0.0,5D,10H,0,0,0,0,40M,2W,1
2016-10-05 11:00:00,0.0,5D,11H,0,0,0,0,0M,2W,1
2016-10-05 11:20:00,0.0,5D,11H,0,0,0,0,20M,2W,1
2016-10-05 11:40:00,0.0,5D,11H,0,0,0,0,40M,2W,1
2016-10-05 12:00:00,0.0,5D,12H,0,0,0,0,0M,2W,1
2016-10-05 12:20:00,0.0,5D,12H,0,0,0,0,20M,2W,1
2016-10-05 12:40:00,0.0,5D,12H,0,0,0,0,40M,2W,1
2016-10-05 13:00:00,0.0,5D,13H,0,0,0,0,0M,2W,1
2016-10-05 13:20:00,0.0,5D,13H,0,0,0,0,20M,2W,1
2016-10-05 13:40:00,0.0,5D,13H,0,0,0,0,40M,2W,1
2016-10-05 14:00:00,0.0,5D,14H,0,0,0,0,0M,2W,1
2016-10-05 14:20:00,0.0,5D,14H,0,0,0,0,20M,2W,1
2016-10-05 14:40:00,0.0,5D,14H,0,0,0,0,40M,2W,1
2016-10-05 15:00:00,0.0,5D,15H,0,0,0,0,0M,2W,1
2016-10-05 15:20:00,0.0,5D,15H,0,0,0,0,20M,2W,1
2016-10-05 15:40:00,0.0,5D,15H,0,0,0,0,40M,2W,1
2016-10-05 16:00:00,0.0,5D,16H,0,0,0,0,0M,2W,1
2016-10-05 16:20:00,0.0,5D,16H,0,0,0,0,20M,2W,1
2016-10-05 16:40:00,0.0,5D,16H,0,0,0,0,40M,2W,1
2016-10-05 17:00:00,0.0,5D,17H,0,0,0,1,0M,2W,1
2016-10-05 17:20:00,0.0,5D,17H,0,0,0,1,20M,2W,1
2016-10-05 17:40:00,0.0,5D,17H,0,0,0,1,40M,2W,1
2016-10-05 18:00:00,0.0,5D,18H,0,0,1,0,0M,2W,1
2016-10-05 18:20:00,0.0,5D,18H,0,0,1,0,20M,2W,1
2016-10-05 18:40:00,0.0,5D,18H,0,0,1,0,40M,2W,1
2016-10-05 19:00:00,0.0,5D,19H,0,0,0,0,0M,2W,1
2016-10-05 19:20:00,0.0,5D,19H,0,0,0,0,20M,2W,1
2016-10-05 19:40:00,0.0,5D,19H,0,0,0,0,40M,2W,1
2016-10-05 20:00:00,0.0,5D,20H,0,0,0,0,0M,2W,1
2016-10-05 20:20:00,0.0,5D,20H,0,0,0,0,20M,2W,1
2016-10-05 20:40:00,0.0,5D,20H,0,0,0,0,40M,2W,1
2016-10-05 21:00:00,0.0,5D,21H,0,0,0,0,0M,2W,1
2016-10-05 21:20:00,0.0,5D,21H,0,0,0,0,20M,2W,1
2016-10-05 21:40:00,0.0,5D,21H,0,0,0,0,40M,2W,1
2016-10-05 22:00:00,0.0,5D,22H,0,0,0,0,0M,2W,1
2016-10-05 22:20:00,0.0,5D,22H,0,0,0,0,20M,2W,1
2016-10-05 22:40:00,0.0,5D,22H,0,0,0,0,40M,2W,1
2016-10-05 23:00:00,0.0,5D,23H,0,0,0,0,0M,2W,1
2016-10-05 23:20:00,0.0,5D,23H,0,0,0,0,20M,2W,1
2016-10-05 23:40:00,0.0,5D,23H,0,0,0,0,40M,2W,1
2016-10-06 00:00:00,0.0,6D,0H,0,0,0,0,0M,3W,1
2016-10-06 00:20:00,0.0,6D,0H,0,0,0,0,20M,3W,1
2016-10-06 00:40:00,0.0,6D,0H,0,0,0,0,40M,3W,1
2016-10-06 01:00:00,0.0,6D,1H,0,0,0,0,0M,3W,1
2016-10-06 01:20:00,0.0,6D,1H,0,0,0,0,20M,3W,1
2016-10-06 01:40:00,0.0,6D,1H,0,0,0,0,40M,3W,1
2016-10-06 02:00:00,0.0,6D,2H,0,0,0,0,0M,3W,1
2016-10-06 02:20:00,0.0,6D,2H,0,0,0,0,20M,3W,1
2016-10-06 02:40:00,0.0,6D,2H,0,0,0,0,40M,3W,1
2016-10-06 03:00:00,0.0,6D,3H,0,0,0,0,0M,3W,1
2016-10-06 03:20:00,0.0,6D,3H,0,0,0,0,20M,3W,1
2016-10-06 03:40:00,0.0,6D,3H,0,0,0,0,40M,3W,1
2016-10-06 04:00:00,0.0,6D,4H,0,0,0,0,0M,3W,1
2016-10-06 04:20:00,0.0,6D,4H,0,0,0,0,20M,3W,1
2016-10-06 04:40:00,0.0,6D,4H,0,0,0,0,40M,3W,1
2016-10-06 05:00:00,0.0,6D,5H,0,0,0,0,0M,3W,1
2016-10-06 05:20:00,0.0,6D,5H,0,0,0,0,20M,3W,1
2016-10-06 05:40:00,0.0,6D,5H,0,0,0,0,40M,3W,1
2016-10-06 06:00:00,0.0,6D,6H,0,0,0,0,0M,3W,1
2016-10-06 06:20:00,0.0,6D,6H,0,0,0,0,20M,3W,1
2016-10-06 06:40:00,0.0,6D,6H,0,0,0,0,40M,3W,1
2016-10-06 07:00:00,0.0,6D,7H,0,0,0,0,0M,3W,1
2016-10-06 07:20:00,0.0,6D,7H,0,0,0,0,20M,3W,1
2016-10-06 07:40:00,0.0,6D,7H,0,0,0,0,40M,3W,1
2016-10-06 08:00:00,0.0,6D,8H,1,0,0,0,0M,3W,1
2016-10-06 08:20:00,0.0,6D,8H,1,0,0,0,20M,3W,1
2016-10-06 08:40:00,0.0,6D,8H,1,0,0,0,40M,3W,1
2016-10-06 09:00:00,0.0,6D,9H,0,1,0,0,0M,3W,1
2016-10-06 09:20:00,0.0,6D,9H,0,1,0,0,20M,3W,1
2016-10-06 09:40:00,0.0,6D,9H,0,1,0,0,40M,3W,1
2016-10-06 10:00:00,0.0,6D,10H,0,0,0,0,0M,3W,1
2016-10-06 10:20:00,0.0,6D,10H,0,0,0,0,20M,3W,1
2016-10-06 10:40:00,0.0,6D,10H,0,0,0,0,40M,3W,1
2016-10-06 11:00:00,0.0,6D,11H,0,0,0,0,0M,3W,1
2016-10-06 11:20:00,0.0,6D,11H,0,0,0,0,20M,3W,1
2016-10-06 11:40:00,0.0,6D,11H,0,0,0,0,40M,3W,1
2016-10-06 12:00:00,0.0,6D,12H,0,0,0,0,0M,3W,1
2016-10-06 12:20:00,0.0,6D,12H,0,0,0,0,20M,3W,1
2016-10-06 12:40:00,0.0,6D,12H,0,0,0,0,40M,3W,1
2016-10-06 13:00:00,0.0,6D,13H,0,0,0,0,0M,3W,1
2016-10-06 13:20:00,0.0,6D,13H,0,0,0,0,20M,3W,1
2016-10-06 13:40:00,0.0,6D,13H,0,0,0,0,40M,3W,1
2016-10-06 14:00:00,0.0,6D,14H,0,0,0,0,0M,3W,1
2016-10-06 14:20:00,0.0,6D,14H,0,0,0,0,20M,3W,1
2016-10-06 14:40:00,0.0,6D,14H,0,0,0,0,40M,3W,1
2016-10-06 15:00:00,0.0,6D,15H,0,0,0,0,0M,3W,1
2016-10-06 15:20:00,0.0,6D,15H,0,0,0,0,20M,3W,1
2016-10-06 15:40:00,0.0,6D,15H,0,0,0,0,40M,3W,1
2016-10-06 16:00:00,0.0,6D,16H,0,0,0,0,0M,3W,1
2016-10-06 16:20:00,0.0,6D,16H,0,0,0,0,20M,3W,1
2016-10-06 16:40:00,0.0,6D,16H,0,0,0,0,40M,3W,1
2016-10-06 17:00:00,0.0,6D,17H,0,0,0,1,0M,3W,1
2016-10-06 17:20:00,0.0,6D,17H,0,0,0,1,20M,3W,1
2016-10-06 17:40:00,0.0,6D,17H,0,0,0,1,40M,3W,1
2016-10-06 18:00:00,0.0,6D,18H,0,0,1,0,0M,3W,1
2016-10-06 18:20:00,0.0,6D,18H,0,0,1,0,20M,3W,1
2016-10-06 18:40:00,0.0,6D,18H,0,0,1,0,40M,3W,1
2016-10-06 19:00:00,0.0,6D,19H,0,0,0,0,0M,3W,1
2016-10-06 19:20:00,0.0,6D,19H,0,0,0,0,20M,3W,1
2016-10-06 19:40:00,0.0,6D,19H,0,0,0,0,40M,3W,1
2016-10-06 20:00:00,0.0,6D,20H,0,0,0,0,0M,3W,1
2016-10-06 20:20:00,0.0,6D,20H,0,0,0,0,20M,3W,1
2016-10-06 20:40:00,0.0,6D,20H,0,0,0,0,40M,3W,1
2016-10-06 21:00:00,0.0,6D,21H,0,0,0,0,0M,3W,1
2016-10-06 21:20:00,0.0,6D,21H,0,0,0,0,20M,3W,1
2016-10-06 21:40:00,0.0,6D,21H,0,0,0,0,40M,3W,1
2016-10-06 22:00:00,0.0,6D,22H,0,0,0,0,0M,3W,1
2016-10-06 22:20:00,0.0,6D,22H,0,0,0,0,20M,3W,1
2016-10-06 22:40:00,0.0,6D,22H,0,0,0,0,40M,3W,1
2016-10-06 23:00:00,0.0,6D,23H,0,0,0,0,0M,3W,1
2016-10-06 23:20:00,0.0,6D,23H,0,0,0,0,20M,3W,1
2016-10-06 23:40:00,0.0,6D,23H,0,0,0,0,40M,3W,1
2016-10-07 00:00:00,17.0,7D,0H,0,0,0,0,0M,4W,1
2016-10-07 00:20:00,15.0,7D,0H,0,0,0,0,20M,4W,1
2016-10-07 00:40:00,9.0,7D,0H,0,0,0,0,40M,4W,1
2016-10-07 01:00:00,15.0,7D,1H,0,0,0,0,0M,4W,1
2016-10-07 01:20:00,10.0,7D,1H,0,0,0,0,20M,4W,1
2016-10-07 01:40:00,10.0,7D,1H,0,0,0,0,40M,4W,1
2016-10-07 02:00:00,13.0,7D,2H,0,0,0,0,0M,4W,1
2016-10-07 02:20:00,9.0,7D,2H,0,0,0,0,20M,4W,1
2016-10-07 02:40:00,8.0,7D,2H,0,0,0,0,40M,4W,1
2016-10-07 03:00:00,9.0,7D,3H,0,0,0,0,0M,4W,1
2016-10-07 03:20:00,9.0,7D,3H,0,0,0,0,20M,4W,1
2016-10-07 03:40:00,10.0,7D,3H,0,0,0,0,40M,4W,1
2016-10-07 04:00:00,17.0,7D,4H,0,0,0,0,0M,4W,1
2016-10-07 04:20:00,10.0,7D,4H,0,0,0,0,20M,4W,1
2016-10-07 04:40:00,17.0,7D,4H,0,0,0,0,40M,4W,1
2016-10-07 05:00:00,11.0,7D,5H,0,0,0,0,0M,4W,1
2016-10-07 05:20:00,20.0,7D,5H,0,0,0,0,20M,4W,1
2016-10-07 05:40:00,27.0,7D,5H,0,0,0,0,40M,4W,1
2016-10-07 06:00:00,40.0,7D,6H,0,0,0,0,0M,4W,1
2016-10-07 06:20:00,53.0,7D,6H,0,0,0,0,20M,4W,1
2016-10-07 06:40:00,79.0,7D,6H,0,0,0,0,40M,4W,1
2016-10-07 07:00:00,94.0,7D,7H,0,0,0,0,0M,4W,1
2016-10-07 07:20:00,112.0,7D,7H,0,0,0,0,20M,4W,1
2016-10-07 07:40:00,92.0,7D,7H,0,0,0,0,40M,4W,1
2016-10-07 08:00:00,110.0,7D,8H,1,0,0,0,0M,4W,1
2016-10-07 08:20:00,122.0,7D,8H,1,0,0,0,20M,4W,1
2016-10-07 08:40:00,113.0,7D,8H,1,0,0,0,40M,4W,1
2016-10-07 09:00:00,147.0,7D,9H,0,1,0,0,0M,4W,1
2016-10-07 09:20:00,155.0,7D,9H,0,1,0,0,20M,4W,1
2016-10-07 09:40:00,148.0,7D,9H,0,1,0,0,40M,4W,1
2016-10-07 10:00:00,151.0,7D,10H,0,0,0,0,0M,4W,1
2016-10-07 10:20:00,119.0,7D,10H,0,0,0,0,20M,4W,1
2016-10-07 10:40:00,153.0,7D,10H,0,0,0,0,40M,4W,1
2016-10-07 11:00:00,130.0,7D,11H,0,0,0,0,0M,4W,1
2016-10-07 11:20:00,122.0,7D,11H,0,0,0,0,20M,4W,1
2016-10-07 11:40:00,115.0,7D,11H,0,0,0,0,40M,4W,1
2016-10-07 12:00:00,150.0,7D,12H,0,0,0,0,0M,4W,1
2016-10-07 12:20:00,101.0,7D,12H,0,0,0,0,20M,4W,1
2016-10-07 12:40:00,154.0,7D,12H,0,0,0,0,40M,4W,1
2016-10-07 13:00:00,153.0,7D,13H,0,0,0,0,0M,4W,1
2016-10-07 13:20:00,153.0,7D,13H,0,0,0,0,20M,4W,1
2016-10-07 13:40:00,197.0,7D,13H,0,0,0,0,40M,4W,1
2016-10-07 14:00:00,175.0,7D,14H,0,0,0,0,0M,4W,1
2016-10-07 14:20:00,184.0,7D,14H,0,0,0,0,20M,4W,1
2016-10-07 14:40:00,234.0,7D,14H,0,0,0,0,40M,4W,1
2016-10-07 15:00:00,188.0,7D,15H,0,0,0,0,0M,4W,1
2016-10-07 15:20:00,190.0,7D,15H,0,0,0,0,20M,4W,1
2016-10-07 15:40:00,202.0,7D,15H,0,0,0,0,40M,4W,1
2016-10-07 16:00:00,182.0,7D,16H,0,0,0,0,0M,4W,1
2016-10-07 16:20:00,159.0,7D,16H,0,0,0,0,20M,4W,1
2016-10-07 16:40:00,179.0,7D,16H,0,0,0,0,40M,4W,1
2016-10-07 17:00:00,172.0,7D,17H,0,0,0,1,0M,4W,1
2016-10-07 17:20:00,118.0,7D,17H,0,0,0,1,20M,4W,1
2016-10-07 17:40:00,130.0,7D,17H,0,0,0,1,40M,4W,1
2016-10-07 18:00:00,95.0,7D,18H,0,0,1,0,0M,4W,1
2016-10-07 18:20:00,98.0,7D,18H,0,0,1,0,20M,4W,1
2016-10-07 18:40:00,64.0,7D,18H,0,0,1,0,40M,4W,1
2016-10-07 19:00:00,85.0,7D,19H,0,0,0,0,0M,4W,1
2016-10-07 19:20:00,105.0,7D,19H,0,0,0,0,20M,4W,1
2016-10-07 19:40:00,91.0,7D,19H,0,0,0,0,40M,4W,1
2016-10-07 20:00:00,91.0,7D,20H,0,0,0,0,0M,4W,1
2016-10-07 20:20:00,70.0,7D,20H,0,0,0,0,20M,4W,1
2016-10-07 20:40:00,62.0,7D,20H,0,0,0,0,40M,4W,1
2016-10-07 21:00:00,47.0,7D,21H,0,0,0,0,0M,4W,1
2016-10-07 21:20:00,34.0,7D,21H,0,0,0,0,20M,4W,1
2016-10-07 21:40:00,39.0,7D,21H,0,0,0,0,40M,4W,1
2016-10-07 22:00:00,40.0,7D,22H,0,0,0,0,0M,4W,1
2016-10-07 22:20:00,24.0,7D,22H,0,0,0,0,20M,4W,1
2016-10-07 22:40:00,28.0,7D,22H,0,0,0,0,40M,4W,1
2016-10-07 23:00:00,44.0,7D,23H,0,0,0,0,0M,4W,1
2016-10-07 23:20:00,58.0,7D,23H,0,0,0,0,20M,4W,1
2016-10-07 23:40:00,50.0,7D,23H,0,0,0,0,40M,4W,1
2016-10-08 00:00:00,15.0,8D,0H,0,0,0,0,0M,5W,1
2016-10-08 00:20:00,10.0,8D,0H,0,0,0,0,20M,5W,1
2016-10-08 00:40:00,6.0,8D,0H,0,0,0,0,40M,5W,1
2016-10-08 01:00:00,4.0,8D,1H,0,0,0,0,0M,5W,1
2016-10-08 01:20:00,9.0,8D,1H,0,0,0,0,20M,5W,1
2016-10-08 01:40:00,3.0,8D,1H,0,0,0,0,40M,5W,1
2016-10-08 02:00:00,7.0,8D,2H,0,0,0,0,0M,5W,1
2016-10-08 02:20:00,7.0,8D,2H,0,0,0,0,20M,5W,1
2016-10-08 02:40:00,6.0,8D,2H,0,0,0,0,40M,5W,1
2016-10-08 03:00:00,5.0,8D,3H,0,0,0,0,0M,5W,1
2016-10-08 03:20:00,3.0,8D,3H,0,0,0,0,20M,5W,1
2016-10-08 03:40:00,5.0,8D,3H,0,0,0,0,40M,5W,1
2016-10-08 04:00:00,5.0,8D,4H,0,0,0,0,0M,5W,1
2016-10-08 04:20:00,13.0,8D,4H,0,0,0,0,20M,5W,1
2016-10-08 04:40:00,9.0,8D,4H,0,0,0,0,40M,5W,1
2016-10-08 05:00:00,2.0,8D,5H,0,0,0,0,0M,5W,1
2016-10-08 05:20:00,2.0,8D,5H,0,0,0,0,20M,5W,1
2016-10-08 05:40:00,7.0,8D,5H,0,0,0,0,40M,5W,1
2016-10-08 06:00:00,9.0,8D,6H,0,0,0,0,0M,5W,1
2016-10-08 06:20:00,12.0,8D,6H,0,0,0,0,20M,5W,1
2016-10-08 06:40:00,19.0,8D,6H,0,0,0,0,40M,5W,1
2016-10-08 07:00:00,21.0,8D,7H,0,0,0,0,0M,5W,1
2016-10-08 07:20:00,36.0,8D,7H,0,0,0,0,20M,5W,1
2016-10-08 07:40:00,27.0,8D,7H,0,0,0,0,40M,5W,1
2016-10-08 08:00:00,31.0,8D,8H,1,0,0,0,0M,5W,1
2016-10-08 08:20:00,39.0,8D,8H,1,0,0,0,20M,5W,1
2016-10-08 08:40:00,38.0,8D,8H,1,0,0,0,40M,5W,1
2016-10-08 09:00:00,35.0,8D,9H,0,1,0,0,0M,5W,1
2016-10-08 09:20:00,31.0,8D,9H,0,1,0,0,20M,5W,1
2016-10-08 09:40:00,38.0,8D,9H,0,1,0,0,40M,5W,1
2016-10-08 10:00:00,37.0,8D,10H,0,0,0,0,0M,5W,1
2016-10-08 10:20:00,41.0,8D,10H,0,0,0,0,20M,5W,1
2016-10-08 10:40:00,34.0,8D,10H,0,0,0,0,40M,5W,1
2016-10-08 11:00:00,25.0,8D,11H,0,0,0,0,0M,5W,1
2016-10-08 11:20:00,28.0,8D,11H,0,0,0,0,20M,5W,1
2016-10-08 11:40:00,24.0,8D,11H,0,0,0,0,40M,5W,1
2016-10-08 12:00:00,42.0,8D,12H,0,0,0,0,0M,5W,1
2016-10-08 12:20:00,36.0,8D,12H,0,0,0,0,20M,5W,1
2016-10-08 12:40:00,41.0,8D,12H,0,0,0,0,40M,5W,1
2016-10-08 13:00:00,46.0,8D,13H,0,0,0,0,0M,5W,1
2016-10-08 13:20:00,43.0,8D,13H,0,0,0,0,20M,5W,1
2016-10-08 13:40:00,35.0,8D,13H,0,0,0,0,40M,5W,1
2016-10-08 14:00:00,37.0,8D,14H,0,0,0,0,0M,5W,1
2016-10-08 14:20:00,45.0,8D,14H,0,0,0,0,20M,5W,1
2016-10-08 14:40:00,33.0,8D,14H,0,0,0,0,40M,5W,1
2016-10-08 15:00:00,44.0,8D,15H,0,0,0,0,0M,5W,1
2016-10-08 15:20:00,42.0,8D,15H,0,0,0,0,20M,5W,1
2016-10-08 15:40:00,40.0,8D,15H,0,0,0,0,40M,5W,1
2016-10-08 16:00:00,49.0,8D,16H,0,0,0,0,0M,5W,1
2016-10-08 16:20:00,44.0,8D,16H,0,0,0,0,20M,5W,1
2016-10-08 16:40:00,36.0,8D,16H,0,0,0,0,40M,5W,1
2016-10-08 17:00:00,37.0,8D,17H,0,0,0,1,0M,5W,1
2016-10-08 17:20:00,23.0,8D,17H,0,0,0,1,20M,5W,1
2016-10-08 17:40:00,26.0,8D,17H,0,0,0,1,40M,5W,1
2016-10-08 18:00:00,20.0,8D,18H,0,0,1,0,0M,5W,1
2016-10-08 18:20:00,28.0,8D,18H,0,0,1,0,20M,5W,1
2016-10-08 18:40:00,20.0,8D,18H,0,0,1,0,40M,5W,1
2016-10-08 19:00:00,25.0,8D,19H,0,0,0,0,0M,5W,1
2016-10-08 19:20:00,22.0,8D,19H,0,0,0,0,20M,5W,1
