time,y,day_str,hour_str,is_eight,is_nine,is_eighteen,is_seventeen,minute_str,week_str,day,hour,minute,week,weekend
2016-10-01 07:40:00,0.0,1D,7H,0,0,0,0,40M,5W,1,7,40,5,1
2016-10-01 08:00:00,0.0,1D,8H,1,0,0,0,0M,5W,1,8,0,5,1
2016-10-01 08:20:00,0.0,1D,8H,1,0,0,0,20M,5W,1,8,20,5,1
2016-10-01 08:40:00,0.0,1D,8H,1,0,0,0,40M,5W,1,8,40,5,1
2016-10-01 09:00:00,0.0,1D,9H,0,1,0,0,0M,5W,1,9,0,5,1
2016-10-01 09:20:00,0.0,1D,9H,0,1,0,0,20M,5W,1,9,20,5,1
2016-10-01 09:40:00,0.0,1D,9H,0,1,0,0,40M,5W,1,9,40,5,1
2016-10-01 10:00:00,0.0,1D,10H,0,0,0,0,0M,5W,1,10,0,5,1
2016-10-01 10:20:00,0.0,1D,10H,0,0,0,0,20M,5W,1,10,20,5,1
2016-10-01 10:40:00,0.0,1D,10H,0,0,0,0,40M,5W,1,10,40,5,1
2016-10-01 11:00:00,0.0,1D,11H,0,0,0,0,0M,5W,1,11,0,5,1
2016-10-01 11:20:00,0.0,1D,11H,0,0,0,0,20M,5W,1,11,20,5,1
2016-10-01 11:40:00,0.0,1D,11H,0,0,0,0,40M,5W,1,11,40,5,1
2016-10-01 12:00:00,0.0,1D,12H,0,0,0,0,0M,5W,1,12,0,5,1
2016-10-01 12:20:00,0.0,1D,12H,0,0,0,0,20M,5W,1,12,20,5,1
2016-10-01 12:40:00,0.0,1D,12H,0,0,0,0,40M,5W,1,12,40,5,1
2016-10-01 13:00:00,0.0,1D,13H,0,0,0,0,0M,5W,1,13,0,5,1
2016-10-01 13:20:00,0.0,1D,13H,0,0,0,0,20M,5W,1,13,20,5,1
2016-10-01 13:40:00,0.0,1D,13H,0,0,0,0,40M,5W,1,13,40,5,1
2016-10-01 14:00:00,0.0,1D,14H,0,0,0,0,0M,5W,1,14,0,5,1
2016-10-01 14:20:00,0.0,1D,14H,0,0,0,0,20M,5W,1,14,20,5,1
2016-10-01 14:40:00,0.0,1D,14H,0,0,0,0,40M,5W,1,14,40,5,1
2016-10-01 15:00:00,0.0,1D,15H,0,0,0,0,0M,5W,1,15,0,5,1
2016-10-01 15:20:00,0.0,1D,15H,0,0,0,0,20M,5W,1,15,20,5,1
2016-10-01 15:40:00,0.0,1D,15H,0,0,0,0,40M,5W,1,15,40,5,1
2016-10-01 16:00:00,0.0,1D,16H,0,0,0,0,0M,5W,1,16,0,5,1
2016-10-01 16:20:00,0.0,1D,16H,0,0,0,0,20M,5W,1,16,20,5,1
2016-10-01 16:40:00,0.0,1D,16H,0,0,0,0,40M,5W,1,16,40,5,1
2016-10-01 17:00:00,0.0,1D,17H,0,0,0,1,0M,5W,1,17,0,5,1
2016-10-01 17:20:00,0.0,1D,17H,0,0,0,1,20M,5W,1,17,20,5,1
2016-10-01 17:40:00,0.0,1D,17H,0,0,0,1,40M,5W,1,17,40,5,1
2016-10-01 18:00:00,0.0,1D,18H,0,0,1,0,0M,5W,1,18,0,5,1
2016-10-01 18:20:00,0.0,1D,18H,0,0,1,0,20M,5W,1,18,20,5,1
2016-10-01 18:40:00,0.0,1D,18H,0,0,1,0,40M,5W,1,18,40,5,1
2016-10-01 19:00:00,0.0,1D,19H,0,0,0,0,0M,5W,1,19,0,5,1
2016-10-01 19:20:00,0.0,1D,19H,0,0,0,0,20M,5W,1,19,20,5,1
2016-10-01 19:40:00,0.0,1D,19H,0,0,0,0,40M,5W,1,19,40,5,1
2016-10-01 20:00:00,0.0,1D,20H,0,0,0,0,0M,5W,1,20,0,5,1
2016-10-01 20:20:00,0.0,1D,20H,0,0,0,0,20M,5W,1,20,20,5,1
2016-10-01 20:40:00,0.0,1D,20H,0,0,0,0,40M,5W,1,20,40,5,1
2016-10-01 21:00:00,0.0,1D,21H,0,0,0,0,0M,5W,1,21,0,5,1
2016-10-01 21:20:00,0.0,1D,21H,0,0,0,0,20M,5W,1,21,20,5,1
2016-10-01 21:40:00,0.0,1D,21H,0,0,0,0,40M,5W,1,21,40,5,1
2016-10-01 22:00:00,0.0,1D,22H,0,0,0,0,0M,5W,1,22,0,5,1
2016-10-01 22:20:00,0.0,1D,22H,0,0,0,0,20M,5W,1,22,20,5,1
2016-10-01 22:40:00,0.0,1D,22H,0,0,0,0,40M,5W,1,22,40,5,1
2016-10-01 23:00:00,0.0,1D,23H,0,0,0,0,0M,5W,1,23,0,5,1
2016-10-01 23:20:00,0.0,1D,23H,0,0,0,0,20M,5W,1,23,20,5,1
2016-10-01 23:40:00,0.0,1D,23H,0,0,0,0,40M,5W,1,23,40,5,1
2016-10-02 00:00:00,0.0,2D,0H,0,0,0,0,0M,6W,2,0,0,6,1
2016-10-02 00:20:00,0.0,2D,0H,0,0,0,0,20M,6W,2,0,20,6,1
2016-10-02 00:40:00,0.0,2D,0H,0,0,0,0,40M,6W,2,0,40,6,1
2016-10-02 01:00:00,0.0,2D,1H,0,0,0,0,0M,6W,2,1,0,6,1
2016-10-02 01:20:00,0.0,2D,1H,0,0,0,0,20M,6W,2,1,20,6,1
2016-10-02 01:40:00,0.0,2D,1H,0,0,0,0,40M,6W,2,1,40,6,1
2016-10-02 02:00:00,0.0,2D,2H,0,0,0,0,0M,6W,2,2,0,6,1
2016-10-02 02:20:00,0.0,2D,2H,0,0,0,0,20M,6W,2,2,20,6,1
2016-10-02 02:40:00,0.0,2D,2H,0,0,0,0,40M,6W,2,2,40,6,1
2016-10-02 03:00:00,0.0,2D,3H,0,0,0,0,0M,6W,2,3,0,6,1
2016-10-02 03:20:00,0.0,2D,3H,0,0,0,0,20M,6W,2,3,20,6,1
2016-10-02 03:40:00,0.0,2D,3H,0,0,0,0,40M,6W,2,3,40,6,1
2016-10-02 04:00:00,0.0,2D,4H,0,0,0,0,0M,6W,2,4,0,6,1
2016-10-02 04:20:00,0.0,2D,4H,0,0,0,0,20M,6W,2,4,20,6,1
2016-10-02 04:40:00,0.0,2D,4H,0,0,0,0,40M,6W,2,4,40,6,1
2016-10-02 05:00:00,0.0,2D,5H,0,0,0,0,0M,6W,2,5,0,6,1
2016-10-02 05:20:00,0.0,2D,5H,0,0,0,0,20M,6W,2,5,20,6,1
2016-10-02 05:40:00,0.0,2D,5H,0,0,0,0,40M,6W,2,5,40,6,1
2016-10-02 06:00:00,0.0,2D,6H,0,0,0,0,0M,6W,2,6,0,6,1
2016-10-02 06:20:00,0.0,2D,6H,0,0,0,0,20M,6W,2,6,20,6,1
2016-10-02 06:40:00,0.0,2D,6H,0,0,0,0,40M,6W,2,6,40,6,1
2016-10-02 07:00:00,0.0,2D,7H,0,0,0,0,0M,6W,2,7,0,6,1
2016-10-02 07:20:00,0.0,2D,7H,0,0,0,0,20M,6W,2,7,20,6,1
2016-10-02 07:40:00,0.0,2D,7H,0,0,0,0,40M,6W,2,7,40,6,1
2016-10-02 08:00:00,0.0,2D,8H,1,0,0,0,0M,6W,2,8,0,6,1
2016-10-02 08:20:00,0.0,2D,8H,1,0,0,0,20M,6W,2,8,20,6,1
2016-10-02 08:40:00,0.0,2D,8H,1,0,0,0,40M,6W,2,8,40,6,1
2016-10-02 09:00:00,0.0,2D,9H,0,1,0,0,0M,6W,2,9,0,6,1
2016-10-02 09:20:00,0.0,2D,9H,0,1,0,0,20M,6W,2,9,20,6,1
2016-10-02 09:40:00,0.0,2D,9H,0,1,0,0,40M,6W,2,9,40,6,1
2016-10-02 10:00:00,0.0,2D,10H,0,0,0,0,0M,6W,2,10,0,6,1
2016-10-02 10:20:00,0.0,2D,10H,0,0,0,0,20M,6W,2,10,20,6,1
2016-10-02 10:40:00,0.0,2D,10H,0,0,0,0,40M,6W,2,10,40,6,1
2016-10-02 11:00:00,0.0,2D,11H,0,0,0,0,0M,6W,2,11,0,6,1
2016-10-02 11:20:00,0.0,2D,11H,0,0,0,0,20M,6W,2,11,20,6,1
2016-10-02 11:40:00,0.0,2D,11H,0,0,0,0,40M,6W,2,11,40,6,1
2016-10-02 12:00:00,0.0,2D,12H,0,0,0,0,0M,6W,2,12,0,6,1
2016-10-02 12:20:00,0.0,2D,12H,0,0,0,0,20M,6W,2,12,20,6,1
2016-10-02 12:40:00,0.0,2D,12H,0,0,0,0,40M,6W,2,12,40,6,1
2016-10-02 13:00:00,0.0,2D,13H,0,0,0,0,0M,6W,2,13,0,6,1
2016-10-02 13:20:00,0.0,2D,13H,0,0,0,0,20M,6W,2,13,20,6,1
2016-10-02 13:40:00,0.0,2D,13H,0,0,0,0,40M,6W,2,13,40,6,1
2016-10-02 14:00:00,0.0,2D,14H,0,0,0,0,0M,6W,2,14,0,6,1
2016-10-02 14:20:00,0.0,2D,14H,0,0,0,0,20M,6W,2,14,20,6,1
2016-10-02 14:40:00,0.0,2D,14H,0,0,0,0,40M,6W,2,14,40,6,1
2016-10-02 15:00:00,0.0,2D,15H,0,0,0,0,0M,6W,2,15,0,6,1
2016-10-02 15:20:00,0.0,2D,15H,0,0,0,0,20M,6W,2,15,20,6,1
2016-10-02 15:40:00,0.0,2D,15H,0,0,0,0,40M,6W,2,15,40,6,1
2016-10-02 16:00:00,0.0,2D,16H,0,0,0,0,0M,6W,2,16,0,6,1
2016-10-02 16:20:00,0.0,2D,16H,0,0,0,0,20M,6W,2,16,20,6,1
2016-10-02 16:40:00,0.0,2D,16H,0,0,0,0,40M,6W,2,16,40,6,1
2016-10-02 17:00:00,0.0,2D,17H,0,0,0,1,0M,6W,2,17,0,6,1
2016-10-02 17:20:00,0.0,2D,17H,0,0,0,1,20M,6W,2,17,20,6,1
2016-10-02 17:40:00,0.0,2D,17H,0,0,0,1,40M,6W,2,17,40,6,1
2016-10-02 18:00:00,0.0,2D,18H,0,0,1,0,0M,6W,2,18,0,6,1
2016-10-02 18:20:00,0.0,2D,18H,0,0,1,0,20M,6W,2,18,20,6,1
2016-10-02 18:40:00,0.0,2D,18H,0,0,1,0,40M,6W,2,18,40,6,1
2016-10-02 19:00:00,0.0,2D,19H,0,0,0,0,0M,6W,2,19,0,6,1
2016-10-02 19:20:00,0.0,2D,19H,0,0,0,0,20M,6W,2,19,20,6,1
2016-10-02 19:40:00,0.0,2D,19H,0,0,0,0,40M,6W,2,19,40,6,1
2016-10-02 20:00:00,0.0,2D,20H,0,0,0,0,0M,6W,2,20,0,6,1
2016-10-02 20:20:00,0.0,2D,20H,0,0,0,0,20M,6W,2,20,20,6,1
2016-10-02 20:40:00,0.0,2D,20H,0,0,0,0,40M,6W,2,20,40,6,1
2016-10-02 21:00:00,0.0,2D,21H,0,0,0,0,0M,6W,2,21,0,6,1
2016-10-02 21:20:00,0.0,2D,21H,0,0,0,0,20M,6W,2,21,20,6,1
2016-10-02 21:40:00,0.0,2D,21H,0,0,0,0,40M,6W,2,21,40,6,1
2016-10-02 22:00:00,0.0,2D,22H,0,0,0,0,0M,6W,2,22,0,6,1
2016-10-02 22:20:00,0.0,2D,22H,0,0,0,0,20M,6W,2,22,20,6,1
2016-10-02 22:40:00,0.0,2D,22H,0,0,0,0,40M,6W,2,22,40,6,1
2016-10-02 23:00:00,0.0,2D,23H,0,0,0,0,0M,6W,2,23,0,6,1
2016-10-02 23:20:00,0.0,2D,23H,0,0,0,0,20M,6W,2,23,20,6,1
2016-10-02 23:40:00,0.0,2D,23H,0,0,0,0,40M,6W,2,23,40,6,1
2016-10-03 00:00:00,0.0,3D,0H,0,0,0,0,0M,0W,3,0,0,0,0
2016-10-03 00:20:00,0.0,3D,0H,0,0,0,0,20M,0W,3,0,20,0,0
2016-10-03 00:40:00,0.0,3D,0H,0,0,0,0,40M,0W,3,0,40,0,0
2016-10-03 01:00:00,0.0,3D,1H,0,0,0,0,0M,0W,3,1,0,0,0
2016-10-03 01:20:00,0.0,3D,1H,0,0,0,0,20M,0W,3,1,20,0,0
2016-10-03 01:40:00,0.0,3D,1H,0,0,0,0,40M,0W,3,1,40,0,0
2016-10-03 02:00:00,0.0,3D,2H,0,0,0,0,0M,0W,3,2,0,0,0
2016-10-03 02:20:00,0.0,3D,2H,0,0,0,0,20M,0W,3,2,20,0,0
2016-10-03 02:40:00,0.0,3D,2H,0,0,0,0,40M,0W,3,2,40,0,0
2016-10-03 03:00:00,0.0,3D,3H,0,0,0,0,0M,0W,3,3,0,0,0
2016-10-03 03:20:00,0.0,3D,3H,0,0,0,0,20M,0W,3,3,20,0,0
2016-10-03 03:40:00,0.0,3D,3H,0,0,0,0,40M,0W,3,3,40,0,0
2016-10-03 04:00:00,0.0,3D,4H,0,0,0,0,0M,0W,3,4,0,0,0
2016-10-03 04:20:00,0.0,3D,4H,0,0,0,0,20M,0W,3,4,20,0,0
2016-10-03 04:40:00,0.0,3D,4H,0,0,0,0,40M,0W,3,4,40,0,0
2016-10-03 05:00:00,0.0,3D,5H,0,0,0,0,0M,0W,3,5,0,0,0
2016-10-03 05:20:00,0.0,3D,5H,0,0,0,0,20M,0W,3,5,20,0,0
2016-10-03 05:40:00,0.0,3D,5H,0,0,0,0,40M,0W,3,5,40,0,0
2016-10-03 06:00:00,0.0,3D,6H,0,0,0,0,0M,0W,3,6,0,0,0
2016-10-03 06:20:00,0.0,3D,6H,0,0,0,0,20M,0W,3,6,20,0,0
2016-10-03 06:40:00,0.0,3D,6H,0,0,0,0,40M,0W,3,6,40,0,0
2016-10-03 07:00:00,0.0,3D,7H,0,0,0,0,0M,0W,3,7,0,0,0
2016-10-03 07:20:00,0.0,3D,7H,0,0,0,0,20M,0W,3,7,20,0,0
2016-10-03 07:40:00,0.0,3D,7H,0,0,0,0,40M,0W,3,7,40,0,0
2016-10-03 08:00:00,0.0,3D,8H,1,0,0,0,0M,0W,3,8,0,0,0
2016-10-03 08:20:00,0.0,3D,8H,1,0,0,0,20M,0W,3,8,20,0,0
2016-10-03 08:40:00,0.0,3D,8H,1,0,0,0,40M,0W,3,8,40,0,0
2016-10-03 09:00:00,0.0,3D,9H,0,1,0,0,0M,0W,3,9,0,0,0
2016-10-03 09:20:00,0.0,3D,9H,0,1,0,0,20M,0W,3,9,20,0,0
2016-10-03 09:40:00,0.0,3D,9H,0,1,0,0,40M,0W,3,9,40,0,0
2016-10-03 10:00:00,0.0,3D,10H,0,0,0,0,0M,0W,3,10,0,0,0
2016-10-03 10:20:00,0.0,3D,10H,0,0,0,0,20M,0W,3,10,20,0,0
2016-10-03 10:40:00,0.0,3D,10H,0,0,0,0,40M,0W,3,10,40,0,0
2016-10-03 11:00:00,0.0,3D,11H,0,0,0,0,0M,0W,3,11,0,0,0
2016-10-03 11:20:00,0.0,3D,11H,0,0,0,0,20M,0W,3,11,20,0,0
2016-10-03 11:40:00,0.0,3D,11H,0,0,0,0,40M,0W,3,11,40,0,0
2016-10-03 12:00:00,0.0,3D,12H,0,0,0,0,0M,0W,3,12,0,0,0
2016-10-03 12:20:00,0.0,3D,12H,0,0,0,0,20M,0W,3,12,20,0,0
2016-10-03 12:40:00,0.0,3D,12H,0,0,0,0,40M,0W,3,12,40,0,0
2016-10-03 13:00:00,0.0,3D,13H,0,0,0,0,0M,0W,3,13,0,0,0
2016-10-03 13:20:00,0.0,3D,13H,0,0,0,0,20M,0W,3,13,20,0,0
2016-10-03 13:40:00,0.0,3D,13H,0,0,0,0,40M,0W,3,13,40,0,0
2016-10-03 14:00:00,0.0,3D,14H,0,0,0,0,0M,0W,3,14,0,0,0
2016-10-03 14:20:00,0.0,3D,14H,0,0,0,0,20M,0W,3,14,20,0,0
2016-10-03 14:40:00,0.0,3D,14H,0,0,0,0,40M,0W,3,14,40,0,0
2016-10-03 15:00:00,0.0,3D,15H,0,0,0,0,0M,0W,3,15,0,0,0
2016-10-03 15:20:00,0.0,3D,15H,0,0,0,0,20M,0W,3,15,20,0,0
2016-10-03 15:40:00,0.0,3D,15H,0,0,0,0,40M,0W,3,15,40,0,0
2016-10-03 16:00:00,0.0,3D,16H,0,0,0,0,0M,0W,3,16,0,0,0
2016-10-03 16:20:00,0.0,3D,16H,0,0,0,0,20M,0W,3,16,20,0,0
2016-10-03 16:40:00,0.0,3D,16H,0,0,0,0,40M,0W,3,16,40,0,0
2016-10-03 17:00:00,0.0,3D,17H,0,0,0,1,0M,0W,3,17,0,0,0
2016-10-03 17:20:00,0.0,3D,17H,0,0,0,1,20M,0W,3,17,20,0,0
2016-10-03 17:40:00,0.0,3D,17H,0,0,0,1,40M,0W,3,17,40,0,0
2016-10-03 18:00:00,0.0,3D,18H,0,0,1,0,0M,0W,3,18,0,0,0
2016-10-03 18:20:00,0.0,3D,18H,0,0,1,0,20M,0W,3,18,20,0,0
2016-10-03 18:40:00,0.0,3D,18H,0,0,1,0,40M,0W,3,18,40,0,0
2016-10-03 19:00:00,0.0,3D,19H,0,0,0,0,0M,0W,3,19,0,0,0
2016-10-03 19:20:00,0.0,3D,19H,0,0,0,0,20M,0W,3,19,20,0,0
2016-10-03 19:40:00,0.0,3D,19H,0,0,0,0,40M,0W,3,19,40,0,0
2016-10-03 20:00:00,0.0,3D,20H,0,0,0,0,0M,0W,3,20,0,0,0
2016-10-03 20:20:00,0.0,3D,20H,0,0,0,0,20M,0W,3,20,20,0,0
2016-10-03 20:40:00,0.0,3D,20H,0,0,0,0,40M,0W,3,20,40,0,0
2016-10-03 21:00:00,0.0,3D,21H,0,0,0,0,0M,0W,3,21,0,0,0
2016-10-03 21:20:00,0.0,3D,21H,0,0,0,0,20M,0W,3,21,20,0,0
2016-10-03 21:40:00,0.0,3D,21H,0,0,0,0,40M,0W,3,21,40,0,0
2016-10-03 22:00:00,0.0,3D,22H,0,0,0,0,0M,0W,3,22,0,0,0
2016-10-03 22:20:00,0.0,3D,22H,0,0,0,0,20M,0W,3,22,20,0,0
2016-10-03 22:40:00,0.0,3D,22H,0,0,0,0,40M,0W,3,22,40,0,0
2016-10-03 23:00:00,0.0,3D,23H,0,0,0,0,0M,0W,3,23,0,0,0
2016-10-03 23:20:00,0.0,3D,23H,0,0,0,0,20M,0W,3,23,20,0,0
2016-10-03 23:40:00,0.0,3D,23H,0,0,0,0,40M,0W,3,23,40,0,0
2016-10-04 00:00:00,0.0,4D,0H,0,0,0,0,0M,1W,4,0,0,1,0
2016-10-04 00:20:00,0.0,4D,0H,0,0,0,0,20M,1W,4,0,20,1,0
2016-10-04 00:40:00,0.0,4D,0H,0,0,0,0,40M,1W,4,0,40,1,0
2016-10-04 01:00:00,0.0,4D,1H,0,0,0,0,0M,1W,4,1,0,1,0
2016-10-04 01:20:00,0.0,4D,1H,0,0,0,0,20M,1W,4,1,20,1,0
2016-10-04 01:40:00,0.0,4D,1H,0,0,0,0,40M,1W,4,1,40,1,0
2016-10-04 02:00:00,0.0,4D,2H,0,0,0,0,0M,1W,4,2,0,1,0
2016-10-04 02:20:00,0.0,4D,2H,0,0,0,0,20M,1W,4,2,20,1,0
2016-10-04 02:40:00,0.0,4D,2H,0,0,0,0,40M,1W,4,2,40,1,0
2016-10-04 03:00:00,0.0,4D,3H,0,0,0,0,0M,1W,4,3,0,1,0
2016-10-04 03:20:00,0.0,4D,3H,0,0,0,0,20M,1W,4,3,20,1,0
2016-10-04 03:40:00,0.0,4D,3H,0,0,0,0,40M,1W,4,3,40,1,0
2016-10-04 04:00:00,0.0,4D,4H,0,0,0,0,0M,1W,4,4,0,1,0
2016-10-04 04:20:00,0.0,4D,4H,0,0,0,0,20M,1W,4,4,20,1,0
2016-10-04 04:40:00,0.0,4D,4H,0,0,0,0,40M,1W,4,4,40,1,0
2016-10-04 05:00:00,0.0,4D,5H,0,0,0,0,0M,1W,4,5,0,1,0
2016-10-04 05:20:00,0.0,4D,5H,0,0,0,0,20M,1W,4,5,20,1,0
2016-10-04 05:40:00,0.0,4D,5H,0,0,0,0,40M,1W,4,5,40,1,0
2016-10-04 06:00:00,0.0,4D,6H,0,0,0,0,0M,1W,4,6,0,1,0
2016-10-04 06:20:00,0.0,4D,6H,0,0,0,0,20M,1W,4,6,20,1,0
2016-10-04 06:40:00,0.0,4D,6H,0,0,0,0,40M,1W,4,6,40,1,0
2016-10-04 07:00:00,0.0,4D,7H,0,0,0,0,0M,1W,4,7,0,1,0
2016-10-04 07:20:00,0.0,4D,7H,0,0,0,0,20M,1W,4,7,20,1,0
2016-10-04 07:40:00,0.0,4D,7H,0,0,0,0,40M,1W,4,7,40,1,0
2016-10-04 08:00:00,0.0,4D,8H,1,0,0,0,0M,1W,4,8,0,1,0
2016-10-04 08:20:00,0.0,4D,8H,1,0,0,0,20M,1W,4,8,20,1,0
2016-10-04 08:40:00,0.0,4D,8H,1,0,0,0,40M,1W,4,8,40,1,0
2016-10-04 09:00:00,0.0,4D,9H,0,1,0,0,0M,1W,4,9,0,1,0
2016-10-04 09:20:00,0.0,4D,9H,0,1,0,0,20M,1W,4,9,20,1,0
2016-10-04 09:40:00,0.0,4D,9H,0,1,0,0,40M,1W,4,9,40,1,0
2016-10-04 10:00:00,0.0,4D,10H,0,0,0,0,0M,1W,4,10,0,1,0
2016-10-04 10:20:00,0.0,4D,10H,0,0,0,0,20M,1W,4,10,20,1,0
2016-10-04 10:40:00,0.0,4D,10H,0,0,0,0,40M,1W,4,10,40,1,0
2016-10-04 11:00:00,0.0,4D,11H,0,0,0,0,0M,1W,4,11,0,1,0
2016-10-04 11:20:00,0.0,4D,11H,0,0,0,0,20M,1W,4,11,20,1,0
2016-10-04 11:40:00,0.0,4D,11H,0,0,0,0,40M,1W,4,11,40,1,0
2016-10-04 12:00:00,0.0,4D,12H,0,0,0,0,0M,1W,4,12,0,1,0
2016-10-04 12:20:00,0.0,4D,12H,0,0,0,0,20M,1W,4,12,20,1,0
2016-10-04 12:40:00,0.0,4D,12H,0,0,0,0,40M,1W,4,12,40,1,0
2016-10-04 13:00:00,0.0,4D,13H,0,0,0,0,0M,1W,4,13,0,1,0
2016-10-04 13:20:00,0.0,4D,13H,0,0,0,0,20M,1W,4,13,20,1,0
2016-10-04 13:40:00,0.0,4D,13H,0,0,0,0,40M,1W,4,13,40,1,0
2016-10-04 14:00:00,0.0,4D,14H,0,0,0,0,0M,1W,4,14,0,1,0
2016-10-04 14:20:00,0.0,4D,14H,0,0,0,0,20M,1W,4,14,20,1,0
2016-10-04 14:40:00,0.0,4D,14H,0,0,0,0,40M,1W,4,14,40,1,0
2016-10-04 15:00:00,0.0,4D,15H,0,0,0,0,0M,1W,4,15,0,1,0
2016-10-04 15:20:00,0.0,4D,15H,0,0,0,0,20M,1W,4,15,20,1,0
2016-10-04 15:40:00,0.0,4D,15H,0,0,0,0,40M,1W,4,15,40,1,0
2016-10-04 16:00:00,0.0,4D,16H,0,0,0,0,0M,1W,4,16,0,1,0
2016-10-04 16:20:00,0.0,4D,16H,0,0,0,0,20M,1W,4,16,20,1,0
2016-10-04 16:40:00,0.0,4D,16H,0,0,0,0,40M,1W,4,16,40,1,0
2016-10-04 17:00:00,0.0,4D,17H,0,0,0,1,0M,1W,4,17,0,1,0
2016-10-04 17:20:00,0.0,4D,17H,0,0,0,1,20M,1W,4,17,20,1,0
2016-10-04 17:40:00,0.0,4D,17H,0,0,0,1,40M,1W,4,17,40,1,0
2016-10-04 18:00:00,0.0,4D,18H,0,0,1,0,0M,1W,4,18,0,1,0
2016-10-04 18:20:00,0.0,4D,18H,0,0,1,0,20M,1W,4,18,20,1,0
2016-10-04 18:40:00,0.0,4D,18H,0,0,1,0,40M,1W,4,18,40,1,0
2016-10-04 19:00:00,0.0,4D,19H,0,0,0,0,0M,1W,4,19,0,1,0
2016-10-04 19:20:00,0.0,4D,19H,0,0,0,0,20M,1W,4,19,20,1,0
2016-10-04 19:40:00,0.0,4D,19H,0,0,0,0,40M,1W,4,19,40,1,0
2016-10-04 20:00:00,0.0,4D,20H,0,0,0,0,0M,1W,4,20,0,1,0
2016-10-04 20:20:00,0.0,4D,20H,0,0,0,0,20M,1W,4,20,20,1,0
2016-10-04 20:40:00,0.0,4D,20H,0,0,0,0,40M,1W,4,20,40,1,0
2016-10-04 21:00:00,0.0,4D,21H,0,0,0,0,0M,1W,4,21,0,1,0
2016-10-04 21:20:00,0.0,4D,21H,0,0,0,0,20M,1W,4,21,20,1,0
2016-10-04 21:40:00,0.0,4D,21H,0,0,0,0,40M,1W,4,21,40,1,0
2016-10-04 22:00:00,0.0,4D,22H,0,0,0,0,0M,1W,4,22,0,1,0
2016-10-04 22:20:00,0.0,4D,22H,0,0,0,0,20M,1W,4,22,20,1,0
2016-10-04 22:40:00,0.0,4D,22H,0,0,0,0,40M,1W,4,22,40,1,0
2016-10-04 23:00:00,0.0,4D,23H,0,0,0,0,0M,1W,4,23,0,1,0
2016-10-04 23:20:00,0.0,4D,23H,0,0,0,0,20M,1W,4,23,20,1,0
2016-10-04 23:40:00,0.0,4D,23H,0,0,0,0,40M,1W,4,23,40,1,0
2016-10-05 00:00:00,0.0,5D,0H,0,0,0,0,0M,2W,5,0,0,2,0
2016-10-05 00:20:00,0.0,5D,0H,0,0,0,0,20M,2W,5,0,20,2,0
2016-10-05 00:40:00,0.0,5D,0H,0,0,0,0,40M,2W,5,0,40,2,0
2016-10-05 01:00:00,0.0,5D,1H,0,0,0,0,0M,2W,5,1,0,2,0
2016-10-05 01:20:00,0.0,5D,1H,0,0,0,0,20M,2W,5,1,20,2,0
2016-10-05 01:40:00,0.0,5D,1H,0,0,0,0,40M,2W,5,1,40,2,0
2016-10-05 02:00:00,0.0,5D,2H,0,0,0,0,0M,2W,5,2,0,2,0
2016-10-05 02:20:00,0.0,5D,2H,0,0,0,0,20M,2W,5,2,20,2,0
2016-10-05 02:40:00,0.0,5D,2H,0,0,0,0,40M,2W,5,2,40,2,0
2016-10-05 03:00:00,0.0,5D,3H,0,0,0,0,0M,2W,5,3,0,2,0
2016-10-05 03:20:00,0.0,5D,3H,0,0,0,0,20M,2W,5,3,20,2,0
2016-10-05 03:40:00,0.0,5D,3H,0,0,0,0,40M,2W,5,3,40,2,0
2016-10-05 04:00:00,0.0,5D,4H,0,0,0,0,0M,2W,5,4,0,2,0
2016-10-05 04:20:00,0.0,5D,4H,0,0,0,0,20M,2W,5,4,20,2,0
2016-10-05 04:40:00,0.0,5D,4H,0,0,0,0,40M,2W,5,4,40,2,0
2016-10-05 05:00:00,0.0,5D,5H,0,0,0,0,0M,2W,5,5,0,2,0
2016-10-05 05:20:00,0.0,5D,5H,0,0,0,0,20M,2W,5,5,20,2,0
2016-10-05 05:40:00,0.0,5D,5H,0,0,0,0,40M,2W,5,5,40,2,0
2016-10-05 06:00:00,0.0,5D,6H,0,0,0,0,0M,2W,5,6,0,2,0
2016-10-05 06:20:00,0.0,5D,6H,0,0,0,0,20M,2W,5,6,20,2,0
2016-10-05 06:40:00,0.0,5D,6H,0,0,0,0,40M,2W,5,6,40,2,0
2016-10-05 07:00:00,0.0,5D,7H,0,0,0,0,0M,2W,5,7,0,2,0
2016-10-05 07:20:00,0.0,5D,7H,0,0,0,0,20M,2W,5,7,20,2,0
2016-10-05 07:40:00,0.0,5D,7H,0,0,0,0,40M,2W,5,7,40,2,0
2016-10-05 08:00:00,0.0,5D,8H,1,0,0,0,0M,2W,5,8,0,2,0
2016-10-05 08:20:00,0.0,5D,8H,1,0,0,0,20M,2W,5,8,20,2,0
2016-10-05 08:40:00,0.0,5D,8H,1,0,0,0,40M,2W,5,8,40,2,0
2016-10-05 09:00:00,0.0,5D,9H,0,1,0,0,0M,2W,5,9,0,2,0
2016-10-05 09:20:00,0.0,5D,9H,0,1,0,0,20M,2W,5,9,20,2,0
2016-10-05 09:40:00,0.0,5D,9H,0,1,0,0,40M,2W,5,9,40,2,0
2016-10-05 10:00:00,0.0,5D,10H,0,0,0,0,0M,2W,5,10,0,2,0
