,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,day,hour,minute
2016-09-19 03:40:00,6.0,2.0,3.0,3.0,7.0,2.0,23.0,5.0,6.0,12.0,24.0,4.0,3.83333333333,2.5,2.0,4.0,3.42857142857,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,4.0,5.0,4.0,2.0,4.0,0.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,27.0,7.0,10.0,12.0,28.0,9.0,2.7,1.75,1.42857142857,4.0,2.54545454545,1.28571428571,10.0,4.0,7.0,3.0,11.0,7.0,71.0,93.0,74.0,19.0,0.0,23.0,19.0,42.0,4.0,2.21428571429,3.21739130435,1.0,4.90306122449,10.8567784257,1.48804761829,1.65306122449,2.12536443149,1.13389341903,6.47933884298,16.4928625094,1.59544807043,16.0,64.0,2.0,2.04081632653,2.91545189504,1.19522860933,3.0625,5.359375,1.32287565553,7.29,19.683,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,64.0,2.0,0.0,0.0,0.0,49.0,343.0,2.64575131106,9.0,27.0,1.73205080757,1764.0,74088.0,6.48074069841,121.0,1331.0,3.31662479036,49.0,343.0,2.64575131106,19D,7H,20M
2016-09-19 04:00:00,2.0,3.0,3.0,7.0,2.0,5.0,5.0,6.0,12.0,24.0,4.0,10.0,2.5,2.0,4.0,3.42857142857,2.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,5.0,8.0,2.0,4.0,0.0,4.0,5.0,8.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,10.0,12.0,28.0,9.0,18.0,1.75,1.42857142857,4.0,2.54545454545,1.28571428571,1.38461538462,4.0,7.0,3.0,11.0,7.0,13.0,103.0,84.0,61.0,23.0,0.0,22.0,23.0,45.0,6.0,1.86666666667,2.77272727273,1.0,3.48444444444,6.5042962963,1.36626010213,1.91715976331,2.65452890305,1.17669681083,1.65306122449,2.12536443149,1.13389341903,6.47933884298,16.4928625094,1.59544807043,16.0,64.0,2.0,2.04081632653,2.91545189504,1.19522860933,3.0625,5.359375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,343.0,2.64575131106,0.0,0.0,0.0,9.0,27.0,1.73205080757,121.0,1331.0,3.31662479036,2025.0,91125.0,6.7082039325,49.0,343.0,2.64575131106,169.0,2197.0,3.60555127546,19D,7H,40M
2016-09-19 04:20:00,3.0,3.0,7.0,2.0,5.0,16.0,6.0,12.0,24.0,4.0,10.0,43.0,2.0,4.0,3.42857142857,2.0,2.0,2.6875,2.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,8.0,14.0,4.0,0.0,4.0,5.0,8.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,12.0,28.0,9.0,18.0,57.0,1.42857142857,4.0,2.54545454545,1.28571428571,1.38461538462,1.9,7.0,3.0,11.0,7.0,13.0,30.0,118.0,134.0,99.0,35.0,0.0,36.0,35.0,71.0,11.0,1.88732394366,2.75,1.0,3.56199166832,6.72263216274,1.37379909145,3.61,6.859,1.37840487521,1.91715976331,2.65452890305,1.17669681083,1.65306122449,2.12536443149,1.13389341903,6.47933884298,16.4928625094,1.59544807043,16.0,64.0,2.0,2.04081632653,2.91545189504,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,1.73205080757,0.0,0.0,0.0,121.0,1331.0,3.31662479036,49.0,343.0,2.64575131106,5041.0,357911.0,8.42614977318,169.0,2197.0,3.60555127546,900.0,27000.0,5.47722557505,19D,8H,0M
2016-09-19 04:40:00,3.0,7.0,2.0,5.0,16.0,19.0,12.0,24.0,4.0,10.0,43.0,42.0,4.0,3.42857142857,2.0,2.0,2.6875,2.21052631579,0.0,1.0,0.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,14.0,19.0,0.0,4.0,5.0,8.0,14.0,27.0,0.0,1.0,1.0,1.0,1.0,1.42105263158,12.0,28.0,9.0,18.0,57.0,69.0,4.0,2.54545454545,1.28571428571,1.38461538462,1.9,1.81578947368,3.0,11.0,7.0,13.0,30.0,38.0,168.0,193.0,135.0,58.0,0.0,52.0,50.0,102.0,18.0,1.89215686275,2.59615384615,1.16,3.58025759323,6.77440897543,1.37555692821,3.29709141274,5.98682388103,1.34751232784,3.61,6.859,1.37840487521,1.91715976331,2.65452890305,1.17669681083,1.65306122449,2.12536443149,1.13389341903,6.47933884298,16.4928625094,1.59544807043,16.0,64.0,1.3456,1.560896,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1331.0,3.31662479036,0.0,0.0,0.0,49.0,343.0,2.64575131106,169.0,2197.0,3.60555127546,10404.0,1061208.0,10.0995049384,900.0,27000.0,5.47722557505,1444.0,54872.0,6.16441400297,19D,8H,20M
2016-09-19 05:00:00,7.0,2.0,5.0,16.0,19.0,14.0,24.0,4.0,10.0,43.0,42.0,21.0,3.42857142857,2.0,2.0,2.6875,2.21052631579,1.5,1.0,0.0,3.0,5.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,14.0,19.0,51.0,4.0,5.0,8.0,14.0,27.0,53.0,1.0,1.0,1.0,1.0,1.42105263158,1.03921568627,28.0,9.0,18.0,57.0,69.0,74.0,2.54545454545,1.28571428571,1.38461538462,1.9,1.81578947368,1.13846153846,11.0,7.0,13.0,30.0,38.0,65.0,161.0,255.0,144.0,111.0,0.0,63.0,101.0,164.0,34.0,1.55487804878,2.28571428571,1.09900990099,2.41764574658,3.75914430108,1.24694749239,1.29609467456,1.47555393719,1.06698713135,3.29709141274,5.98682388103,1.34751232784,3.61,6.859,1.37840487521,1.91715976331,2.65452890305,1.17669681083,1.65306122449,2.12536443149,1.13389341903,6.47933884298,16.4928625094,1.20782276247,1.3274091746,0.0,0.0,0.0,0.0,0.0,0.0,49.0,343.0,2.64575131106,0.0,0.0,0.0,169.0,2197.0,3.60555127546,900.0,27000.0,5.47722557505,26896.0,4410944.0,12.8062484749,1444.0,54872.0,6.16441400297,4225.0,274625.0,8.0622577483,19D,8H,40M
2016-09-19 05:20:00,2.0,5.0,16.0,19.0,14.0,13.0,4.0,10.0,43.0,42.0,21.0,21.0,2.0,2.0,2.6875,2.21052631579,1.5,1.61538461538,0.0,3.0,5.0,9.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,14.0,19.0,51.0,54.0,5.0,8.0,14.0,27.0,53.0,62.0,1.0,1.0,1.0,1.42105263158,1.03921568627,1.14814814815,9.0,18.0,57.0,69.0,74.0,83.0,1.28571428571,1.38461538462,1.9,1.81578947368,1.13846153846,1.23880597015,7.0,13.0,30.0,38.0,65.0,67.0,145.0,310.0,141.0,169.0,0.0,69.0,151.0,220.0,48.0,1.40909090909,2.04347826087,1.11920529801,1.98553719008,2.79780240421,1.18705135065,1.53464023168,1.90112148103,1.11301660821,1.29609467456,1.47555393719,1.06698713135,3.29709141274,5.98682388103,1.34751232784,3.61,6.859,1.37840487521,1.91715976331,2.65452890305,1.17669681083,1.65306122449,2.12536443149,1.2526204991,1.40193949899,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2197.0,3.60555127546,0.0,0.0,0.0,900.0,27000.0,5.47722557505,1444.0,54872.0,6.16441400297,48400.0,10648000.0,14.8323969742,4225.0,274625.0,8.0622577483,4489.0,300763.0,8.18535277187,19D,9H,0M
2016-09-19 05:40:00,5.0,16.0,19.0,14.0,13.0,14.0,10.0,43.0,42.0,21.0,21.0,31.0,2.0,2.6875,2.21052631579,1.5,1.61538461538,2.21428571429,3.0,5.0,9.0,16.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,19.0,51.0,54.0,57.0,8.0,14.0,27.0,53.0,62.0,60.0,1.0,1.0,1.42105263158,1.03921568627,1.14814814815,1.05263157895,18.0,57.0,69.0,74.0,83.0,91.0,1.38461538462,1.9,1.81578947368,1.13846153846,1.23880597015,1.28169014085,13.0,30.0,38.0,65.0,67.0,71.0,125.0,392.0,168.0,224.0,0.0,81.0,203.0,284.0,69.0,1.38028169014,2.07407407407,1.10344827586,1.90517754414,2.62968168064,1.17485390162,1.64272961714,2.10547035436,1.13211754727,1.53464023168,1.90112148103,1.11301660821,1.29609467456,1.47555393719,1.06698713135,3.29709141274,5.98682388103,1.34751232784,3.61,6.859,1.37840487521,1.91715976331,2.65452890305,1.2175980975,1.34355652138,0.0,0.0,0.0,0.0,0.0,0.0,900.0,27000.0,5.47722557505,0.0,0.0,0.0,1444.0,54872.0,6.16441400297,4225.0,274625.0,8.0622577483,80656.0,22906304.0,16.8522995464,4489.0,300763.0,8.18535277187,5041.0,357911.0,8.42614977318,19D,9H,20M
2016-09-19 06:00:00,16.0,19.0,14.0,13.0,14.0,11.0,43.0,42.0,21.0,21.0,31.0,20.0,2.6875,2.21052631579,1.5,1.61538461538,2.21428571429,1.81818181818,5.0,9.0,16.0,15.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,51.0,54.0,57.0,92.0,14.0,27.0,53.0,62.0,60.0,94.0,1.0,1.42105263158,1.03921568627,1.14814814815,1.05263157895,1.02173913043,57.0,69.0,74.0,83.0,91.0,114.0,1.9,1.81578947368,1.13846153846,1.23880597015,1.28169014085,1.1067961165,30.0,38.0,65.0,67.0,71.0,103.0,116.0,488.0,178.0,310.0,0.0,87.0,287.0,374.0,99.0,1.30481283422,2.04597701149,1.08013937282,1.70253653236,2.22149151816,1.14228404271,1.22499764351,1.35582263456,1.0520437807,1.64272961714,2.10547035436,1.13211754727,1.53464023168,1.90112148103,1.11301660821,1.29609467456,1.47555393719,1.06698713135,3.29709141274,5.98682388103,1.34751232784,3.61,6.859,1.16670106472,1.26019975632,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,54872.0,6.16441400297,0.0,0.0,0.0,4225.0,274625.0,8.0622577483,4489.0,300763.0,8.18535277187,139876.0,52313624.0,19.3390796058,5041.0,357911.0,8.42614977318,10609.0,1092727.0,10.1488915651,19D,9H,40M
2016-09-19 06:20:00,19.0,14.0,13.0,14.0,11.0,7.0,42.0,21.0,21.0,31.0,20.0,12.0,2.21052631579,1.5,1.61538461538,2.21428571429,1.81818181818,1.71428571429,9.0,16.0,15.0,21.0,33.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,51.0,54.0,57.0,92.0,111.0,27.0,53.0,62.0,60.0,94.0,114.0,1.42105263158,1.03921568627,1.14814814815,1.05263157895,1.02173913043,1.02702702703,69.0,74.0,83.0,91.0,114.0,126.0,1.81578947368,1.13846153846,1.23880597015,1.28169014085,1.1067961165,1.06779661017,38.0,65.0,67.0,71.0,103.0,118.0,117.0,557.0,147.0,410.0,0.0,78.0,384.0,462.0,142.0,1.20562770563,1.88461538462,1.06770833333,1.45353816458,1.7524258824,1.09801079486,1.14018960069,1.21749059057,1.03334244574,1.22499764351,1.35582263456,1.0520437807,1.64272961714,2.10547035436,1.13211754727,1.53464023168,1.90112148103,1.11301660821,1.29609467456,1.47555393719,1.06698713135,3.29709141274,5.98682388103,1.14000108507,1.21718865854,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,274625.0,8.0622577483,0.0,0.0,0.0,4489.0,300763.0,8.18535277187,5041.0,357911.0,8.42614977318,213444.0,98611128.0,21.4941852602,10609.0,1092727.0,10.1488915651,13924.0,1643032.0,10.8627804912,19D,10H,0M
2016-09-19 06:40:00,14.0,13.0,14.0,11.0,7.0,21.0,21.0,21.0,31.0,20.0,12.0,28.0,1.5,1.61538461538,2.21428571429,1.81818181818,1.71428571429,1.33333333333,16.0,15.0,21.0,33.0,48.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,54.0,57.0,92.0,111.0,147.0,53.0,62.0,60.0,94.0,114.0,191.0,1.03921568627,1.14814814815,1.05263157895,1.02173913043,1.02702702703,1.29931972789,74.0,83.0,91.0,114.0,126.0,219.0,1.13846153846,1.23880597015,1.28169014085,1.1067961165,1.06779661017,1.30357142857,65.0,67.0,71.0,103.0,118.0,168.0,87.0,707.0,133.0,574.0,0.0,80.0,512.0,592.0,190.0,1.19425675676,1.6625,1.12109375,1.42624920106,1.70330774518,1.09282055103,1.69929846939,2.21515693331,1.14174052594,1.14018960069,1.21749059057,1.03334244574,1.22499764351,1.35582263456,1.0520437807,1.64272961714,2.10547035436,1.13211754727,1.53464023168,1.90112148103,1.11301660821,1.29609467456,1.47555393719,1.25685119629,1.40904802084,0.0,0.0,0.0,0.0,0.0,0.0,4489.0,300763.0,8.18535277187,0.0,0.0,0.0,5041.0,357911.0,8.42614977318,10609.0,1092727.0,10.1488915651,350464.0,207474688.0,24.3310501212,13924.0,1643032.0,10.8627804912,28224.0,4741632.0,12.9614813968,19D,10H,20M
2016-09-19 07:00:00,13.0,14.0,11.0,7.0,21.0,24.0,21.0,31.0,20.0,12.0,28.0,59.0,1.61538461538,2.21428571429,1.81818181818,1.71428571429,1.33333333333,2.45833333333,15.0,21.0,33.0,48.0,57.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,57.0,92.0,111.0,147.0,137.0,62.0,60.0,94.0,114.0,191.0,143.0,1.14814814815,1.05263157895,1.02173913043,1.02702702703,1.29931972789,1.04379562044,83.0,91.0,114.0,126.0,219.0,202.0,1.23880597015,1.28169014085,1.1067961165,1.06779661017,1.30357142857,1.25465838509,67.0,71.0,103.0,118.0,168.0,161.0,85.0,835.0,171.0,664.0,0.0,90.0,598.0,688.0,238.0,1.2136627907,1.9,1.11036789298,1.47297736952,1.78769782493,1.10166364681,1.57416766328,1.97504265828,1.12011534455,1.69929846939,2.21515693331,1.14174052594,1.14018960069,1.21749059057,1.03334244574,1.22499764351,1.35582263456,1.0520437807,1.64272961714,2.10547035436,1.13211754727,1.53464023168,1.90112148103,1.23291685775,1.36899129356,0.0,0.0,0.0,0.0,0.0,0.0,5041.0,357911.0,8.42614977318,0.0,0.0,0.0,10609.0,1092727.0,10.1488915651,13924.0,1643032.0,10.8627804912,473344.0,325660672.0,26.2297540972,28224.0,4741632.0,12.9614813968,25921.0,4173281.0,12.6885775404,19D,10H,40M
2016-09-19 07:20:00,14.0,11.0,7.0,21.0,24.0,19.0,31.0,20.0,12.0,28.0,59.0,31.0,2.21428571429,1.81818181818,1.71428571429,1.33333333333,2.45833333333,1.63157894737,21.0,33.0,48.0,57.0,64.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,92.0,111.0,147.0,137.0,126.0,60.0,94.0,114.0,191.0,143.0,137.0,1.05263157895,1.02173913043,1.02702702703,1.29931972789,1.04379562044,1.0873015873,91.0,114.0,126.0,219.0,202.0,168.0,1.28169014085,1.1067961165,1.06779661017,1.30357142857,1.25465838509,1.15862068966,71.0,103.0,118.0,168.0,161.0,145.0,73.0,920.0,181.0,739.0,0.0,96.0,670.0,766.0,267.0,1.20104438642,1.88541666667,1.10298507463,1.44250761816,1.73251567716,1.09592170634,1.3424019025,1.55533461807,1.07639244221,1.57416766328,1.97504265828,1.12011534455,1.69929846939,2.21515693331,1.14174052594,1.14018960069,1.21749059057,1.03334244574,1.22499764351,1.35582263456,1.0520437807,1.64272961714,2.10547035436,1.21657607485,1.34186525271,0.0,0.0,0.0,0.0,0.0,0.0,10609.0,1092727.0,10.1488915651,0.0,0.0,0.0,13924.0,1643032.0,10.8627804912,28224.0,4741632.0,12.9614813968,586756.0,449455096.0,27.6767050062,25921.0,4173281.0,12.6885775404,21025.0,3048625.0,12.0415945788,19D,11H,0M
2016-09-19 07:40:00,11.0,7.0,21.0,24.0,19.0,12.0,20.0,12.0,28.0,59.0,31.0,16.0,1.81818181818,1.71428571429,1.33333333333,2.45833333333,1.63157894737,1.33333333333,33.0,48.0,57.0,64.0,44.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,111.0,147.0,137.0,126.0,113.0,94.0,114.0,191.0,143.0,137.0,125.0,1.02173913043,1.02702702703,1.29931972789,1.04379562044,1.0873015873,1.10619469027,114.0,126.0,219.0,202.0,168.0,141.0,1.1067961165,1.06779661017,1.30357142857,1.25465838509,1.15862068966,1.128,103.0,118.0,168.0,161.0,145.0,125.0,72.0,970.0,166.0,804.0,0.0,94.0,726.0,820.0,275.0,1.18292682927,1.76595744681,1.10743801653,1.3993158834,1.6552883011,1.08762439715,1.272384,1.435249152,1.06207344379,1.3424019025,1.55533461807,1.07639244221,1.57416766328,1.97504265828,1.12011534455,1.69929846939,2.21515693331,1.14174052594,1.14018960069,1.21749059057,1.03334244574,1.22499764351,1.35582263456,1.22641896045,1.358182981,0.0,0.0,0.0,0.0,0.0,0.0,13924.0,1643032.0,10.8627804912,0.0,0.0,0.0,28224.0,4741632.0,12.9614813968,25921.0,4173281.0,12.6885775404,672400.0,551368000.0,28.6356421266,21025.0,3048625.0,12.0415945788,15625.0,1953125.0,11.1803398875,19D,11H,20M
2016-09-19 08:00:00,7.0,21.0,24.0,19.0,12.0,17.0,12.0,28.0,59.0,31.0,16.0,31.0,1.71428571429,1.33333333333,2.45833333333,1.63157894737,1.33333333333,1.82352941176,48.0,57.0,64.0,44.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,147.0,137.0,126.0,113.0,99.0,114.0,191.0,143.0,137.0,125.0,106.0,1.02702702703,1.29931972789,1.04379562044,1.0873015873,1.10619469027,1.07070707071,126.0,219.0,202.0,168.0,141.0,137.0,1.06779661017,1.30357142857,1.25465838509,1.15862068966,1.128,1.18103448276,118.0,168.0,161.0,145.0,125.0,116.0,73.0,993.0,177.0,816.0,0.0,100.0,733.0,833.0,267.0,1.19207683073,1.77,1.11323328786,1.42104717037,1.69399740717,1.0918227103,1.39484244946,1.64735703083,1.08675410409,1.272384,1.435249152,1.06207344379,1.3424019025,1.55533461807,1.07639244221,1.57416766328,1.97504265828,1.12011534455,1.69929846939,2.21515693331,1.14174052594,1.14018960069,1.21749059057,1.2392883532,1.37961704803,0.0,0.0,0.0,0.0,0.0,0.0,28224.0,4741632.0,12.9614813968,0.0,0.0,0.0,25921.0,4173281.0,12.6885775404,21025.0,3048625.0,12.0415945788,693889.0,578009537.0,28.8617393793,15625.0,1953125.0,11.1803398875,13456.0,1560896.0,10.7703296143,19D,11H,40M
2016-09-19 08:20:00,21.0,24.0,19.0,12.0,17.0,23.0,28.0,59.0,31.0,16.0,31.0,38.0,1.33333333333,2.45833333333,1.63157894737,1.33333333333,1.82352941176,1.65217391304,57.0,64.0,44.0,29.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,137.0,126.0,113.0,99.0,94.0,191.0,143.0,137.0,125.0,106.0,112.0,1.29931972789,1.04379562044,1.0873015873,1.10619469027,1.07070707071,1.1914893617,219.0,202.0,168.0,141.0,137.0,150.0,1.30357142857,1.25465838509,1.15862068966,1.128,1.18103448276,1.28205128205,168.0,161.0,145.0,125.0,116.0,117.0,94.0,1017.0,203.0,814.0,0.0,116.0,716.0,832.0,245.0,1.22235576923,1.75,1.13687150838,1.49415362657,1.82638730556,1.10560199404,1.64365548981,2.10725062796,1.13227703414,1.39484244946,1.64735703083,1.08675410409,1.272384,1.435249152,1.06207344379,1.3424019025,1.55533461807,1.07639244221,1.57416766328,1.97504265828,1.12011534455,1.69929846939,2.21515693331,1.29247682657,1.46938007936,0.0,0.0,0.0,0.0,0.0,0.0,25921.0,4173281.0,12.6885775404,0.0,0.0,0.0,21025.0,3048625.0,12.0415945788,15625.0,1953125.0,11.1803398875,692224.0,575930368.0,28.8444102037,13456.0,1560896.0,10.7703296143,13689.0,1601613.0,10.8166538264,19D,12H,0M
2016-09-19 08:40:00,24.0,19.0,12.0,17.0,23.0,18.0,59.0,31.0,16.0,31.0,38.0,43.0,2.45833333333,1.63157894737,1.33333333333,1.82352941176,1.65217391304,2.38888888889,64.0,44.0,29.0,25.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,126.0,113.0,99.0,94.0,69.0,143.0,137.0,125.0,106.0,112.0,71.0,1.04379562044,1.0873015873,1.10619469027,1.07070707071,1.1914893617,1.02898550725,202.0,168.0,141.0,137.0,150.0,114.0,1.25465838509,1.15862068966,1.128,1.18103448276,1.28205128205,1.31034482759,161.0,145.0,125.0,116.0,117.0,87.0,86.0,912.0,218.0,694.0,0.0,113.0,638.0,751.0,205.0,1.21438082557,1.92920353982,1.08777429467,1.4747207895,1.79087264983,1.10198948523,1.71700356718,2.2498667432,1.14470294294,1.64365548981,2.10725062796,1.13227703414,1.39484244946,1.64735703083,1.08675410409,1.272384,1.435249152,1.06207344379,1.3424019025,1.55533461807,1.07639244221,1.57416766328,1.97504265828,1.18325291615,1.28711210628,0.0,0.0,0.0,0.0,0.0,0.0,21025.0,3048625.0,12.0415945788,0.0,0.0,0.0,15625.0,1953125.0,11.1803398875,13456.0,1560896.0,10.7703296143,564001.0,423564751.0,27.4043792121,13689.0,1601613.0,10.8166538264,7569.0,658503.0,9.32737905309,19D,12H,20M
2016-09-19 09:00:00,19.0,12.0,17.0,23.0,18.0,14.0,31.0,16.0,31.0,38.0,43.0,30.0,1.63157894737,1.33333333333,1.82352941176,1.65217391304,2.38888888889,2.14285714286,44.0,29.0,25.0,26.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,113.0,99.0,94.0,69.0,71.0,137.0,125.0,106.0,112.0,71.0,73.0,1.0873015873,1.10619469027,1.07070707071,1.1914893617,1.02898550725,1.02816901408,168.0,141.0,137.0,150.0,114.0,103.0,1.15862068966,1.128,1.18103448276,1.28205128205,1.31034482759,1.21176470588,145.0,125.0,116.0,117.0,87.0,85.0,94.0,813.0,189.0,624.0,0.0,103.0,572.0,675.0,160.0,1.20444444444,1.83495145631,1.09090909091,1.45068641975,1.7472711989,1.09747184221,1.46837370242,1.77932342764,1.10080184678,1.71700356718,2.2498667432,1.14470294294,1.64365548981,2.10725062796,1.13227703414,1.39484244946,1.64735703083,1.08675410409,1.272384,1.435249152,1.06207344379,1.3424019025,1.55533461807,1.19008264463,1.29827197596,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,1953125.0,11.1803398875,0.0,0.0,0.0,13456.0,1560896.0,10.7703296143,13689.0,1601613.0,10.8166538264,455625.0,307546875.0,25.9807621135,7569.0,658503.0,9.32737905309,7225.0,614125.0,9.21954445729,19D,12H,40M
2016-09-19 09:20:00,12.0,17.0,23.0,18.0,14.0,14.0,16.0,31.0,38.0,43.0,30.0,41.0,1.33333333333,1.82352941176,1.65217391304,2.38888888889,2.14285714286,2.92857142857,29.0,25.0,26.0,17.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,99.0,94.0,69.0,71.0,59.0,125.0,106.0,112.0,71.0,73.0,61.0,1.10619469027,1.07070707071,1.1914893617,1.02898550725,1.02816901408,1.03389830508,141.0,137.0,150.0,114.0,103.0,102.0,1.128,1.18103448276,1.28205128205,1.31034482759,1.21176470588,1.39726027397,125.0,116.0,117.0,87.0,85.0,73.0,91.0,747.0,199.0,548.0,0.0,98.0,505.0,603.0,136.0,1.23880597015,2.0306122449,1.08514851485,1.53464023168,1.90112148103,1.11301660821,1.95233627322,2.72792191601,1.1820576441,1.46837370242,1.77932342764,1.10080184678,1.71700356718,2.2498667432,1.14470294294,1.64365548981,2.10725062796,1.13227703414,1.39484244946,1.64735703083,1.08675410409,1.272384,1.435249152,1.17754729928,1.27781370299,0.0,0.0,0.0,0.0,0.0,0.0,13456.0,1560896.0,10.7703296143,0.0,0.0,0.0,13689.0,1601613.0,10.8166538264,7569.0,658503.0,9.32737905309,363609.0,219256227.0,24.5560583156,7225.0,614125.0,9.21954445729,5329.0,389017.0,8.54400374532,19D,13H,0M
2016-09-19 09:40:00,17.0,23.0,18.0,14.0,14.0,14.0,31.0,38.0,43.0,30.0,41.0,32.0,1.82352941176,1.65217391304,2.38888888889,2.14285714286,2.92857142857,2.28571428571,25.0,26.0,17.0,19.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,94.0,69.0,71.0,59.0,58.0,106.0,112.0,71.0,73.0,61.0,64.0,1.07070707071,1.1914893617,1.02898550725,1.02816901408,1.03389830508,1.10344827586,137.0,150.0,114.0,103.0,102.0,96.0,1.18103448276,1.28205128205,1.31034482759,1.21176470588,1.39726027397,1.33333333333,116.0,117.0,87.0,85.0,73.0,72.0,110.0,702.0,215.0,487.0,0.0,100.0,450.0,550.0,129.0,1.27636363636,2.15,1.08222222222,1.62910413223,2.07932927423,1.12976264603,1.77777777778,2.37037037037,1.15470053838,1.95233627322,2.72792191601,1.1820576441,1.46837370242,1.77932342764,1.10080184678,1.71700356718,2.2498667432,1.14470294294,1.64365548981,2.10725062796,1.13227703414,1.39484244946,1.64735703083,1.17120493827,1.26750401097,0.0,0.0,0.0,0.0,0.0,0.0,13689.0,1601613.0,10.8166538264,0.0,0.0,0.0,7569.0,658503.0,9.32737905309,7225.0,614125.0,9.21954445729,302500.0,166375000.0,23.4520787991,5329.0,389017.0,8.54400374532,5184.0,373248.0,8.48528137424,19D,13H,20M
