,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,month,day,hour,minute
2016-09-19 03:20:00,1.0,4.0,4.0,4.0,4.0,2.0,3.0,13.0,12.0,12.0,12.0,4.0,3.0,3.25,3.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,9.0,8.0,0.0,3.0,5.0,6.0,9.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,18.0,18.0,21.0,20.0,4.0,1.5,2.0,1.8,1.61538461538,1.66666666667,2.0,4.0,9.0,10.0,13.0,12.0,2.0,8.0,87.0,56.0,31.0,0.0,19.0,31.0,50.0,3.0,1.74,2.94736842105,1.0,3.0276,5.268024,1.31909059583,4.0,8.0,1.41421356237,2.77777777778,4.62962962963,1.29099444874,2.60946745562,4.21529358216,1.2709778186,3.24,5.832,1.3416407865,4.0,8.0,1.41421356237,2.25,3.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,729.0,3.0,0.0,0.0,0.0,100.0,1000.0,3.16227766017,169.0,2197.0,3.60555127546,2500.0,125000.0,7.07106781187,144.0,1728.0,3.46410161514,4.0,8.0,1.41421356237,9,19,6,0
2016-09-19 03:40:00,4.0,4.0,4.0,4.0,2.0,2.0,13.0,12.0,12.0,12.0,4.0,4.0,3.25,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,8.0,0.0,6.0,5.0,6.0,9.0,8.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,21.0,20.0,4.0,10.0,2.0,1.8,1.61538461538,1.66666666667,2.0,1.25,9.0,10.0,13.0,12.0,2.0,8.0,13.0,91.0,57.0,34.0,0.0,20.0,34.0,54.0,4.0,1.68518518519,2.85,1.0,2.83984910837,4.78567164558,1.29814682728,1.5625,1.953125,1.11803398875,4.0,8.0,1.41421356237,2.77777777778,4.62962962963,1.29099444874,2.60946745562,4.21529358216,1.2709778186,3.24,5.832,1.3416407865,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1000.0,3.16227766017,0.0,0.0,0.0,169.0,2197.0,3.60555127546,144.0,1728.0,3.46410161514,2916.0,157464.0,7.34846922835,4.0,8.0,1.41421356237,64.0,512.0,2.82842712475,9,19,6,20
2016-09-19 04:00:00,4.0,4.0,4.0,2.0,2.0,1.0,12.0,12.0,12.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,0.0,6.0,12.0,6.0,9.0,8.0,0.0,6.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,18.0,21.0,20.0,4.0,10.0,14.0,1.8,1.61538461538,1.66666666667,2.0,1.25,1.07692307692,10.0,13.0,12.0,2.0,8.0,13.0,32.0,87.0,46.0,41.0,0.0,17.0,41.0,58.0,4.0,1.5,2.70588235294,1.0,2.25,3.375,1.22474487139,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.11803398875,4.0,8.0,1.41421356237,2.77777777778,4.62962962963,1.29099444874,2.60946745562,4.21529358216,1.2709778186,3.24,5.832,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2197.0,3.60555127546,0.0,0.0,0.0,144.0,1728.0,3.46410161514,4.0,8.0,1.41421356237,3364.0,195112.0,7.61577310586,64.0,512.0,2.82842712475,169.0,2197.0,3.60555127546,9,19,6,40
2016-09-19 04:20:00,4.0,4.0,2.0,2.0,1.0,1.0,12.0,12.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,6.0,12.0,7.0,9.0,8.0,0.0,6.0,12.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,21.0,20.0,4.0,10.0,14.0,10.0,1.61538461538,1.66666666667,2.0,1.25,1.07692307692,1.25,13.0,12.0,2.0,8.0,13.0,8.0,39.0,79.0,37.0,42.0,0.0,14.0,42.0,56.0,6.0,1.41071428571,2.64285714286,1.0,1.99011479592,2.80748337281,1.18773493917,1.5625,1.953125,1.11803398875,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.11803398875,4.0,8.0,1.41421356237,2.77777777778,4.62962962963,1.29099444874,2.60946745562,4.21529358216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,1728.0,3.46410161514,0.0,0.0,0.0,4.0,8.0,1.41421356237,64.0,512.0,2.82842712475,3136.0,175616.0,7.48331477355,169.0,2197.0,3.60555127546,64.0,512.0,2.82842712475,9,19,7,0
2016-09-19 04:40:00,4.0,2.0,2.0,1.0,1.0,1.0,12.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,12.0,7.0,12.0,8.0,0.0,6.0,12.0,7.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,4.0,10.0,14.0,10.0,14.0,1.66666666667,2.0,1.25,1.07692307692,1.25,1.07692307692,12.0,2.0,8.0,13.0,8.0,13.0,31.0,72.0,27.0,45.0,0.0,11.0,45.0,56.0,11.0,1.28571428571,2.45454545455,1.0,1.65306122449,2.12536443149,1.13389341903,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.11803398875,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.11803398875,4.0,8.0,1.41421356237,2.77777777778,4.62962962963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.41421356237,0.0,0.0,0.0,64.0,512.0,2.82842712475,169.0,2197.0,3.60555127546,3136.0,175616.0,7.48331477355,64.0,512.0,2.82842712475,169.0,2197.0,3.60555127546,9,19,7,20
2016-09-19 05:00:00,2.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,7.0,2.0,2.0,2.0,3.0,2.0,2.33333333333,0.0,2.0,2.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,7.0,12.0,29.0,0.0,6.0,12.0,7.0,12.0,32.0,0.0,1.0,1.0,1.0,1.0,1.10344827586,4.0,10.0,14.0,10.0,14.0,39.0,2.0,1.25,1.07692307692,1.25,1.07692307692,1.21875,2.0,8.0,13.0,8.0,13.0,32.0,43.0,91.0,22.0,69.0,0.0,10.0,66.0,76.0,20.0,1.19736842105,2.2,1.04545454545,1.43369113573,1.71665649147,1.0942433098,1.4853515625,1.8102722168,1.10397010829,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.11803398875,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.11803398875,4.0,8.0,1.09297520661,1.14265589782,0.0,0.0,0.0,0.0,0.0,0.0,64.0,512.0,2.82842712475,0.0,0.0,0.0,169.0,2197.0,3.60555127546,64.0,512.0,2.82842712475,5776.0,438976.0,8.71779788708,169.0,2197.0,3.60555127546,1024.0,32768.0,5.65685424949,9,19,7,40
2016-09-19 05:20:00,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,7.0,9.0,2.0,2.0,3.0,2.0,2.33333333333,2.25,2.0,2.0,2.0,5.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,7.0,12.0,29.0,35.0,6.0,12.0,7.0,12.0,32.0,38.0,1.0,1.0,1.0,1.0,1.10344827586,1.08571428571,10.0,14.0,10.0,14.0,39.0,47.0,1.25,1.07692307692,1.25,1.07692307692,1.21875,1.20512820513,8.0,13.0,8.0,13.0,32.0,39.0,46.0,134.0,27.0,107.0,0.0,12.0,101.0,113.0,30.0,1.18584070796,2.25,1.05940594059,1.40621818467,1.66755076766,1.08896313435,1.4523339908,1.75024865557,1.09778331429,1.4853515625,1.8102722168,1.10397010829,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.11803398875,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.12234094697,1.18901466659,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2197.0,3.60555127546,0.0,0.0,0.0,64.0,512.0,2.82842712475,169.0,2197.0,3.60555127546,12769.0,1442897.0,10.6301458127,1024.0,32768.0,5.65685424949,1521.0,59319.0,6.2449979984,9,19,8,0
2016-09-19 05:40:00,1.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,7.0,9.0,2.0,2.0,3.0,2.0,2.33333333333,2.25,2.0,2.0,2.0,5.0,9.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,12.0,29.0,35.0,30.0,12.0,7.0,12.0,32.0,38.0,30.0,1.0,1.0,1.0,1.10344827586,1.08571428571,1.0,14.0,10.0,14.0,39.0,47.0,32.0,1.07692307692,1.25,1.07692307692,1.21875,1.20512820513,1.03225806452,13.0,8.0,13.0,32.0,39.0,31.0,56.0,156.0,25.0,131.0,0.0,11.0,125.0,136.0,39.0,1.14705882353,2.27272727273,1.048,1.31574394464,1.5092357012,1.07100832094,1.06555671176,1.09992950891,1.016001016,1.4523339908,1.75024865557,1.09778331429,1.4853515625,1.8102722168,1.10397010829,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.11803398875,1.15976331361,1.24897587619,1.098304,1.151022592,0.0,0.0,0.0,0.0,0.0,0.0,64.0,512.0,2.82842712475,0.0,0.0,0.0,169.0,2197.0,3.60555127546,1024.0,32768.0,5.65685424949,18496.0,2515456.0,11.6619037897,1521.0,59319.0,6.2449979984,961.0,29791.0,5.56776436283,9,19,8,20
2016-09-19 06:00:00,1.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,7.0,9.0,2.0,7.0,3.0,2.0,2.33333333333,2.25,2.0,2.33333333333,2.0,5.0,9.0,10.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,29.0,35.0,30.0,40.0,7.0,12.0,32.0,38.0,30.0,40.0,1.0,1.0,1.10344827586,1.08571428571,1.0,1.0,10.0,14.0,39.0,47.0,32.0,47.0,1.25,1.07692307692,1.21875,1.20512820513,1.03225806452,1.09302325581,8.0,13.0,32.0,39.0,31.0,43.0,41.0,189.0,30.0,159.0,0.0,13.0,153.0,166.0,53.0,1.13855421687,2.30769230769,1.03921568627,1.29630570475,1.47591432649,1.06703056042,1.19469983775,1.30583470638,1.04547752526,1.06555671176,1.09992950891,1.016001016,1.4523339908,1.75024865557,1.09778331429,1.4853515625,1.8102722168,1.10397010829,1.15976331361,1.24897587619,1.03774904333,1.5625,1.953125,1.0799692426,1.1223209776,0.0,0.0,0.0,0.0,0.0,0.0,169.0,2197.0,3.60555127546,0.0,0.0,0.0,1024.0,32768.0,5.65685424949,1521.0,59319.0,6.2449979984,27556.0,4574296.0,12.8840987267,961.0,29791.0,5.56776436283,1849.0,79507.0,6.5574385243,9,19,8,40
2016-09-19 06:20:00,1.0,3.0,4.0,1.0,3.0,4.0,2.0,7.0,9.0,2.0,7.0,9.0,2.0,2.33333333333,2.25,2.0,2.33333333333,2.25,5.0,9.0,10.0,11.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,35.0,30.0,40.0,42.0,12.0,32.0,38.0,30.0,40.0,42.0,1.0,1.10344827586,1.08571428571,1.0,1.0,1.0,14.0,39.0,47.0,32.0,47.0,51.0,1.07692307692,1.21875,1.20512820513,1.03225806452,1.09302325581,1.10869565217,13.0,32.0,39.0,31.0,43.0,46.0,50.0,230.0,36.0,194.0,0.0,16.0,188.0,204.0,68.0,1.12745098039,2.25,1.03191489362,1.27114571319,1.43315448055,1.0618149464,1.22920604915,1.36281540232,1.05294617724,1.19469983775,1.30583470638,1.04547752526,1.06555671176,1.09992950891,1.016001016,1.4523339908,1.75024865557,1.09778331429,1.4853515625,1.8102722168,1.10397010829,1.15976331361,1.24897587619,1.06484834767,1.0988328694,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,32768.0,5.65685424949,0.0,0.0,0.0,1521.0,59319.0,6.2449979984,961.0,29791.0,5.56776436283,41616.0,8489664.0,14.2828568571,1849.0,79507.0,6.5574385243,2116.0,97336.0,6.78232998313,9,19,9,0
2016-09-19 06:40:00,3.0,4.0,1.0,3.0,4.0,6.0,7.0,9.0,2.0,7.0,9.0,14.0,2.33333333333,2.25,2.0,2.33333333333,2.25,2.33333333333,9.0,10.0,11.0,16.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,35.0,30.0,40.0,42.0,50.0,32.0,38.0,30.0,40.0,42.0,53.0,1.10344827586,1.08571428571,1.0,1.0,1.0,1.06,39.0,47.0,32.0,47.0,51.0,67.0,1.21875,1.20512820513,1.03225806452,1.09302325581,1.10869565217,1.19642857143,32.0,39.0,31.0,43.0,46.0,56.0,49.0,283.0,48.0,235.0,0.0,21.0,226.0,247.0,80.0,1.14574898785,2.28571428571,1.03982300885,1.31274074317,1.5040713778,1.07039664978,1.43144132653,1.71261730138,1.09381377365,1.22920604915,1.36281540232,1.05294617724,1.19469983775,1.30583470638,1.04547752526,1.06555671176,1.09992950891,1.016001016,1.4523339908,1.75024865557,1.09778331429,1.4853515625,1.8102722168,1.08123188973,1.12428979685,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,59319.0,6.2449979984,0.0,0.0,0.0,961.0,29791.0,5.56776436283,1849.0,79507.0,6.5574385243,61009.0,15069223.0,15.7162336455,2116.0,97336.0,6.78232998313,3136.0,175616.0,7.48331477355,9,19,9,20
2016-09-19 07:00:00,4.0,1.0,3.0,4.0,6.0,2.0,9.0,2.0,7.0,9.0,14.0,5.0,2.25,2.0,2.33333333333,2.25,2.33333333333,2.5,10.0,11.0,16.0,17.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,30.0,40.0,42.0,50.0,30.0,38.0,30.0,40.0,42.0,53.0,30.0,1.08571428571,1.0,1.0,1.0,1.06,1.0,47.0,32.0,47.0,51.0,67.0,35.0,1.20512820513,1.03225806452,1.09302325581,1.10869565217,1.19642857143,0.853658536585,39.0,31.0,43.0,46.0,56.0,41.0,44.0,279.0,46.0,233.0,9.0,20.0,227.0,256.0,80.0,1.08984375,2.3,1.02643171806,1.18775939941,1.29447215796,1.04395581803,0.728732897085,0.622089058487,0.92393643536,1.43144132653,1.71261730138,1.09381377365,1.22920604915,1.36281540232,1.05294617724,1.19469983775,1.30583470638,1.04547752526,1.06555671176,1.09992950891,1.016001016,1.4523339908,1.75024865557,1.05356207184,1.08140952749,81.0,729.0,3.0,0.0,0.0,0.0,961.0,29791.0,5.56776436283,81.0,729.0,3.0,1849.0,79507.0,6.5574385243,2116.0,97336.0,6.78232998313,65536.0,16777216.0,16.0,3136.0,175616.0,7.48331477355,1681.0,68921.0,6.40312423743,9,19,9,40
2016-09-19 07:20:00,1.0,3.0,4.0,6.0,2.0,6.0,2.0,7.0,9.0,14.0,5.0,12.0,2.0,2.33333333333,2.25,2.33333333333,2.5,2.0,11.0,16.0,17.0,17.0,9.0,18.0,0.0,0.0,0.0,0.0,9.0,0.0,30.0,40.0,42.0,50.0,30.0,44.0,30.0,40.0,42.0,53.0,30.0,44.0,1.0,1.0,1.0,1.06,1.0,1.0,32.0,47.0,51.0,67.0,35.0,56.0,1.03225806452,1.09302325581,1.10869565217,1.19642857143,0.853658536585,1.12,31.0,43.0,46.0,56.0,41.0,50.0,44.0,288.0,49.0,239.0,9.0,22.0,236.0,267.0,88.0,1.07865168539,2.22727272727,1.01271186441,1.1634894584,1.25499986524,1.03858157378,1.2544,1.404928,1.05830052443,0.728732897085,0.622089058487,0.92393643536,1.43144132653,1.71261730138,1.09381377365,1.22920604915,1.36281540232,1.05294617724,1.19469983775,1.30583470638,1.04547752526,1.06555671176,1.09992950891,1.02558532031,1.03862242184,81.0,729.0,3.0,81.0,729.0,3.0,1849.0,79507.0,6.5574385243,0.0,0.0,0.0,2116.0,97336.0,6.78232998313,3136.0,175616.0,7.48331477355,71289.0,19034163.0,16.3401346384,1681.0,68921.0,6.40312423743,2500.0,125000.0,7.07106781187,9,19,10,0
2016-09-19 07:40:00,3.0,4.0,6.0,2.0,6.0,7.0,7.0,9.0,14.0,5.0,12.0,14.0,2.33333333333,2.25,2.33333333333,2.5,2.0,2.0,16.0,17.0,17.0,9.0,18.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,40.0,42.0,50.0,30.0,44.0,42.0,40.0,42.0,53.0,30.0,44.0,45.0,1.0,1.0,1.06,1.0,1.0,1.07142857143,47.0,51.0,67.0,35.0,56.0,59.0,1.09302325581,1.10869565217,1.19642857143,0.853658536585,1.12,1.20408163265,43.0,46.0,56.0,41.0,50.0,49.0,44.0,315.0,61.0,254.0,9.0,28.0,248.0,285.0,87.0,1.10526315789,2.17857142857,1.02419354839,1.2216066482,1.35019682169,1.05131496608,1.44981257809,1.74569269607,1.09730653541,1.2544,1.404928,1.05830052443,0.728732897085,0.622089058487,0.92393643536,1.43144132653,1.71261730138,1.09381377365,1.22920604915,1.36281540232,1.05294617724,1.19469983775,1.30583470638,1.04897242456,1.07435078967,81.0,729.0,3.0,0.0,0.0,0.0,2116.0,97336.0,6.78232998313,0.0,0.0,0.0,3136.0,175616.0,7.48331477355,1681.0,68921.0,6.40312423743,81225.0,23149125.0,16.8819430161,2500.0,125000.0,7.07106781187,2401.0,117649.0,7.0,9,19,10,20
2016-09-19 08:00:00,4.0,6.0,2.0,6.0,7.0,2.0,9.0,14.0,5.0,12.0,14.0,4.0,2.25,2.33333333333,2.5,2.0,2.0,2.0,17.0,17.0,9.0,18.0,10.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,42.0,50.0,30.0,44.0,42.0,42.0,42.0,53.0,30.0,44.0,45.0,42.0,1.0,1.06,1.0,1.0,1.07142857143,1.0,51.0,67.0,35.0,56.0,59.0,46.0,1.10869565217,1.19642857143,0.853658536585,1.12,1.20408163265,1.04545454545,46.0,56.0,41.0,50.0,49.0,44.0,44.0,314.0,58.0,256.0,9.0,27.0,250.0,286.0,74.0,1.0979020979,2.14814814815,1.024,1.20538901658,1.32339913009,1.04780823527,1.09297520661,1.14265589782,1.02247471629,1.44981257809,1.74569269607,1.09730653541,1.2544,1.404928,1.05830052443,0.728732897085,0.622089058487,0.92393643536,1.43144132653,1.71261730138,1.09381377365,1.22920604915,1.36281540232,1.048576,1.073741824,81.0,729.0,3.0,0.0,0.0,0.0,3136.0,175616.0,7.48331477355,0.0,0.0,0.0,1681.0,68921.0,6.40312423743,2500.0,125000.0,7.07106781187,81796.0,23393656.0,16.9115345253,2401.0,117649.0,7.0,1936.0,85184.0,6.63324958071,9,19,10,40
2016-09-19 08:20:00,6.0,2.0,6.0,7.0,2.0,6.0,14.0,5.0,12.0,14.0,4.0,12.0,2.33333333333,2.5,2.0,2.0,2.0,2.0,17.0,9.0,18.0,10.0,3.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,50.0,30.0,44.0,42.0,42.0,38.0,53.0,30.0,44.0,45.0,42.0,38.0,1.06,1.0,1.0,1.07142857143,1.0,1.0,67.0,35.0,56.0,59.0,46.0,50.0,1.19642857143,0.853658536585,1.12,1.20408163265,1.04545454545,1.13636363636,56.0,41.0,50.0,49.0,44.0,44.0,39.0,313.0,61.0,252.0,9.0,29.0,246.0,284.0,64.0,1.10211267606,2.10344827586,1.0243902439,1.21465235072,1.33868375273,1.04981554382,1.29132231405,1.46741172051,1.06600358178,1.09297520661,1.14265589782,1.02247471629,1.44981257809,1.74569269607,1.09730653541,1.2544,1.404928,1.05830052443,0.728732897085,0.622089058487,0.92393643536,1.43144132653,1.71261730138,1.0493753718,1.07496989307,81.0,729.0,3.0,0.0,0.0,0.0,1681.0,68921.0,6.40312423743,0.0,0.0,0.0,2500.0,125000.0,7.07106781187,2401.0,117649.0,7.0,80656.0,22906304.0,16.8522995464,1936.0,85184.0,6.63324958071,1936.0,85184.0,6.63324958071,9,19,11,0
2016-09-19 08:40:00,2.0,6.0,7.0,2.0,6.0,1.0,5.0,12.0,14.0,4.0,12.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,9.0,18.0,10.0,3.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,30.0,44.0,42.0,42.0,38.0,43.0,30.0,44.0,45.0,42.0,38.0,43.0,1.0,1.0,1.07142857143,1.0,1.0,1.0,35.0,56.0,59.0,46.0,50.0,45.0,0.853658536585,1.12,1.20408163265,1.04545454545,1.13636363636,1.02272727273,41.0,50.0,49.0,44.0,44.0,44.0,30.0,291.0,49.0,242.0,9.0,24.0,239.0,272.0,53.0,1.06985294118,2.04166666667,1.01255230126,1.14458531574,1.22453796648,1.03433695727,1.04597107438,1.06974314425,1.01129979369,1.29132231405,1.46741172051,1.06600358178,1.09297520661,1.14265589782,1.02247471629,1.44981257809,1.74569269607,1.09730653541,1.2544,1.404928,1.05830052443,0.728732897085,0.622089058487,1.02526216278,1.03813156231,81.0,729.0,3.0,0.0,0.0,0.0,2500.0,125000.0,7.07106781187,0.0,0.0,0.0,2401.0,117649.0,7.0,1936.0,85184.0,6.63324958071,73984.0,20123648.0,16.4924225025,1936.0,85184.0,6.63324958071,1936.0,85184.0,6.63324958071,9,19,11,20
2016-09-19 09:00:00,6.0,7.0,2.0,6.0,1.0,2.0,12.0,14.0,4.0,12.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,10.0,3.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,42.0,42.0,38.0,43.0,42.0,44.0,45.0,42.0,38.0,43.0,45.0,1.0,1.07142857143,1.0,1.0,1.0,1.07142857143,56.0,59.0,46.0,50.0,45.0,49.0,1.12,1.20408163265,1.04545454545,1.13636363636,1.02272727273,1.11363636364,50.0,49.0,44.0,44.0,44.0,44.0,34.0,305.0,48.0,257.0,0.0,24.0,251.0,275.0,54.0,1.10909090909,2.0,1.02390438247,1.23008264463,1.36427347859,1.05313385146,1.24018595041,1.38111617205,1.05528970602,1.04597107438,1.06974314425,1.01129979369,1.29132231405,1.46741172051,1.06600358178,1.09297520661,1.14265589782,1.02247471629,1.44981257809,1.74569269607,1.09730653541,1.2544,1.404928,1.04838018444,1.07344106534,0.0,0.0,0.0,0.0,0.0,0.0,2401.0,117649.0,7.0,0.0,0.0,0.0,1936.0,85184.0,6.63324958071,1936.0,85184.0,6.63324958071,75625.0,20796875.0,16.5831239518,1936.0,85184.0,6.63324958071,1936.0,85184.0,6.63324958071,9,19,11,40
2016-09-19 09:20:00,7.0,2.0,6.0,1.0,2.0,7.0,14.0,4.0,12.0,2.0,4.0,15.0,2.0,2.0,2.0,2.0,2.0,2.14285714286,10.0,3.0,7.0,6.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,38.0,43.0,42.0,32.0,45.0,42.0,38.0,43.0,45.0,32.0,1.07142857143,1.0,1.0,1.0,1.07142857143,1.0,59.0,46.0,50.0,45.0,49.0,47.0,1.20408163265,1.04545454545,1.13636363636,1.02272727273,1.11363636364,1.20512820513,49.0,44.0,44.0,44.0,44.0,39.0,45.0,296.0,51.0,245.0,0.0,25.0,239.0,264.0,45.0,1.12121212121,2.04,1.02510460251,1.25711662075,1.40949439297,1.05887304301,1.4523339908,1.75024865557,1.09778331429,1.24018595041,1.38111617205,1.05528970602,1.04597107438,1.06974314425,1.01129979369,1.29132231405,1.46741172051,1.06600358178,1.09297520661,1.14265589782,1.02247471629,1.44981257809,1.74569269607,1.05083944609,1.07722035268,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,85184.0,6.63324958071,0.0,0.0,0.0,1936.0,85184.0,6.63324958071,1936.0,85184.0,6.63324958071,69696.0,18399744.0,16.2480768093,1936.0,85184.0,6.63324958071,1521.0,59319.0,6.2449979984,9,19,12,0
2016-09-19 09:40:00,2.0,6.0,1.0,2.0,7.0,5.0,4.0,12.0,2.0,4.0,15.0,10.0,2.0,2.0,2.0,2.0,2.14285714286,2.0,3.0,7.0,6.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,43.0,42.0,32.0,25.0,42.0,38.0,43.0,45.0,32.0,25.0,1.0,1.0,1.0,1.07142857143,1.0,1.0,46.0,50.0,45.0,49.0,47.0,35.0,1.04545454545,1.13636363636,1.02272727273,1.11363636364,1.20512820513,1.16666666667,44.0,44.0,44.0,44.0,39.0,30.0,44.0,272.0,47.0,225.0,0.0,23.0,222.0,245.0,42.0,1.11020408163,2.04347826087,1.01351351351,1.23255310287,1.36838548564,1.05366222369,1.36111111111,1.58796296296,1.08012344973,1.4523339908,1.75024865557,1.09778331429,1.24018595041,1.38111617205,1.05528970602,1.04597107438,1.06974314425,1.01129979369,1.29132231405,1.46741172051,1.06600358178,1.09297520661,1.14265589782,1.02720964207,1.04109085345,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,85184.0,6.63324958071,0.0,0.0,0.0,1936.0,85184.0,6.63324958071,1936.0,85184.0,6.63324958071,60025.0,14706125.0,15.6524758425,1521.0,59319.0,6.2449979984,900.0,27000.0,5.47722557505,9,19,12,20
