,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,month,day,hour,minute
2016-10-12 20:20:00,9.0,11.0,8.0,5.0,9.0,3.0,15.0,33.0,18.0,11.0,23.0,10.0,1.66666666667,3.0,2.25,2.2,2.55555555556,3.33333333333,13.0,9.0,7.0,8.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,21.0,26.0,29.0,23.0,33.0,31.0,22.0,26.0,31.0,26.0,1.03125,1.0,1.04761904762,1.0,1.06896551724,1.13043478261,48.0,64.0,40.0,37.0,54.0,36.0,1.17073170732,1.52380952381,1.37931034483,1.1935483871,1.42105263158,1.38461538462,41.0,42.0,29.0,31.0,38.0,26.0,123.0,279.0,110.0,169.0,0.0,45.0,162.0,207.0,56.0,1.34782608696,2.44444444444,2.44444444444,10,13,0,0
2016-10-12 20:40:00,11.0,8.0,5.0,9.0,3.0,8.0,33.0,18.0,11.0,23.0,10.0,27.0,3.0,2.25,2.2,2.55555555556,3.33333333333,3.375,9.0,7.0,8.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,26.0,29.0,23.0,25.0,31.0,22.0,26.0,31.0,26.0,28.0,1.0,1.04761904762,1.0,1.06896551724,1.13043478261,1.12,64.0,40.0,37.0,54.0,36.0,55.0,1.52380952381,1.37931034483,1.1935483871,1.42105263158,1.38461538462,1.66666666667,42.0,29.0,31.0,38.0,26.0,33.0,54.0,286.0,122.0,164.0,0.0,44.0,155.0,199.0,53.0,1.43718592965,2.77272727273,2.77272727273,10,13,0,20
2016-10-12 21:00:00,8.0,5.0,9.0,3.0,8.0,8.0,18.0,11.0,23.0,10.0,27.0,19.0,2.25,2.2,2.55555555556,3.33333333333,3.375,2.375,7.0,8.0,10.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,29.0,23.0,25.0,16.0,22.0,26.0,31.0,26.0,28.0,19.0,1.04761904762,1.0,1.06896551724,1.13043478261,1.12,1.1875,40.0,37.0,54.0,36.0,55.0,38.0,1.37931034483,1.1935483871,1.42105263158,1.38461538462,1.66666666667,1.58333333333,29.0,31.0,38.0,26.0,33.0,24.0,38.0,260.0,108.0,152.0,0.0,41.0,140.0,181.0,48.0,1.4364640884,2.63414634146,2.63414634146,10,13,0,40
2016-10-12 21:20:00,5.0,9.0,3.0,8.0,8.0,4.0,11.0,23.0,10.0,27.0,19.0,14.0,2.2,2.55555555556,3.33333333333,3.375,2.375,3.5,8.0,10.0,9.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,23.0,25.0,16.0,9.0,26.0,31.0,26.0,28.0,19.0,9.0,1.0,1.06896551724,1.13043478261,1.12,1.1875,1.0,37.0,54.0,36.0,55.0,38.0,23.0,1.1935483871,1.42105263158,1.38461538462,1.66666666667,1.58333333333,1.76923076923,31.0,38.0,26.0,33.0,24.0,13.0,5.0,243.0,104.0,139.0,0.0,37.0,128.0,165.0,46.0,1.47272727273,2.81081081081,2.81081081081,10,13,1,0
2016-10-12 21:40:00,9.0,3.0,8.0,8.0,4.0,6.0,23.0,10.0,27.0,19.0,14.0,11.0,2.55555555556,3.33333333333,3.375,2.375,3.5,1.83333333333,10.0,9.0,10.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,23.0,25.0,16.0,9.0,12.0,31.0,26.0,28.0,19.0,9.0,12.0,1.06896551724,1.13043478261,1.12,1.1875,1.0,1.0,54.0,36.0,55.0,38.0,23.0,23.0,1.42105263158,1.38461538462,1.66666666667,1.58333333333,1.76923076923,1.27777777778,38.0,26.0,33.0,24.0,13.0,18.0,7.0,229.0,104.0,125.0,0.0,38.0,114.0,152.0,42.0,1.50657894737,2.73684210526,2.73684210526,10,13,1,20
2016-10-12 22:00:00,3.0,8.0,8.0,4.0,6.0,3.0,10.0,27.0,19.0,14.0,11.0,12.0,3.33333333333,3.375,2.375,3.5,1.83333333333,4.0,9.0,10.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,16.0,9.0,12.0,8.0,26.0,28.0,19.0,9.0,12.0,8.0,1.13043478261,1.12,1.1875,1.0,1.0,1.0,36.0,55.0,38.0,23.0,23.0,20.0,1.38461538462,1.66666666667,1.58333333333,1.76923076923,1.27777777778,1.81818181818,26.0,33.0,24.0,13.0,18.0,11.0,10.0,195.0,93.0,102.0,0.0,32.0,93.0,125.0,34.0,1.56,2.90625,2.90625,10,13,1,40
2016-10-12 22:20:00,8.0,8.0,4.0,6.0,3.0,41.0,27.0,19.0,14.0,11.0,12.0,88.0,3.375,2.375,3.5,1.83333333333,4.0,2.14634146341,10.0,4.0,5.0,4.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,9.0,12.0,8.0,82.0,28.0,19.0,9.0,12.0,8.0,96.0,1.12,1.1875,1.0,1.0,1.0,1.17073170732,55.0,38.0,23.0,23.0,20.0,184.0,1.66666666667,1.58333333333,1.76923076923,1.27777777778,1.81818181818,1.49593495935,33.0,24.0,13.0,18.0,11.0,123.0,7.0,343.0,171.0,172.0,0.0,70.0,152.0,222.0,52.0,1.54504504505,2.44285714286,2.44285714286,10,13,2,0
2016-10-12 22:40:00,8.0,4.0,6.0,3.0,41.0,17.0,19.0,14.0,11.0,12.0,88.0,42.0,2.375,3.5,1.83333333333,4.0,2.14634146341,2.47058823529,4.0,5.0,4.0,2.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,12.0,8.0,82.0,37.0,19.0,9.0,12.0,8.0,96.0,42.0,1.1875,1.0,1.0,1.0,1.17073170732,1.13513513514,38.0,23.0,23.0,20.0,184.0,84.0,1.58333333333,1.76923076923,1.27777777778,1.81818181818,1.49593495935,1.55555555556,24.0,13.0,18.0,11.0,123.0,54.0,4.0,372.0,186.0,186.0,0.0,79.0,164.0,243.0,55.0,1.53086419753,2.35443037975,2.35443037975,10,13,2,20
2016-10-12 23:00:00,4.0,6.0,3.0,41.0,17.0,11.0,14.0,11.0,12.0,88.0,42.0,33.0,3.5,1.83333333333,4.0,2.14634146341,2.47058823529,3.0,5.0,4.0,2.0,27.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,8.0,82.0,37.0,27.0,9.0,12.0,8.0,96.0,42.0,38.0,1.0,1.0,1.0,1.17073170732,1.13513513514,1.40740740741,23.0,23.0,20.0,184.0,84.0,71.0,1.76923076923,1.27777777778,1.81818181818,1.49593495935,1.55555555556,1.86842105263,13.0,18.0,11.0,123.0,54.0,38.0,15.0,405.0,200.0,205.0,0.0,82.0,175.0,257.0,58.0,1.57587548638,2.43902439024,2.43902439024,10,13,2,40
2016-10-12 23:20:00,6.0,3.0,41.0,17.0,11.0,0.0,11.0,12.0,88.0,42.0,33.0,0.0,1.83333333333,4.0,2.14634146341,2.47058823529,3.0,0.0,4.0,2.0,27.0,13.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,82.0,37.0,27.0,5.0,12.0,8.0,96.0,42.0,38.0,5.0,1.0,1.0,1.17073170732,1.13513513514,1.40740740741,1.0,23.0,20.0,184.0,84.0,71.0,5.0,1.27777777778,1.81818181818,1.49593495935,1.55555555556,1.86842105263,1.0,18.0,11.0,123.0,54.0,38.0,5.0,12.0,387.0,186.0,201.0,0.0,78.0,171.0,249.0,55.0,1.55421686747,2.38461538462,2.38461538462,10,13,3,0
2016-10-12 23:40:00,3.0,41.0,17.0,11.0,0.0,3.0,12.0,88.0,42.0,33.0,0.0,8.0,4.0,2.14634146341,2.47058823529,3.0,0.0,2.66666666667,2.0,27.0,13.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,82.0,37.0,27.0,5.0,4.0,8.0,96.0,42.0,38.0,5.0,4.0,1.0,1.17073170732,1.13513513514,1.40740740741,1.0,1.0,20.0,184.0,84.0,71.0,5.0,12.0,1.81818181818,1.49593495935,1.55555555556,1.86842105263,1.0,1.71428571429,11.0,123.0,54.0,38.0,5.0,7.0,7.0,376.0,183.0,193.0,0.0,75.0,163.0,238.0,52.0,1.57983193277,2.44,2.44,10,13,3,20
2016-10-13 00:00:00,41.0,17.0,11.0,0.0,3.0,5.0,88.0,42.0,33.0,0.0,8.0,8.0,2.14634146341,2.47058823529,3.0,0.0,2.66666666667,1.6,27.0,13.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,37.0,27.0,5.0,4.0,5.0,96.0,42.0,38.0,5.0,4.0,5.0,1.17073170732,1.13513513514,1.40740740741,1.0,1.0,1.0,184.0,84.0,71.0,5.0,12.0,13.0,1.49593495935,1.55555555556,1.86842105263,1.0,1.71428571429,1.3,123.0,54.0,38.0,5.0,7.0,10.0,13.0,369.0,179.0,190.0,0.0,77.0,160.0,237.0,51.0,1.55696202532,2.32467532468,2.32467532468,10,13,3,40
2016-10-13 00:20:00,17.0,11.0,0.0,3.0,5.0,3.0,42.0,33.0,0.0,8.0,8.0,4.0,2.47058823529,3.0,0.0,2.66666666667,1.6,1.33333333333,13.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,5.0,4.0,5.0,4.0,42.0,38.0,5.0,4.0,5.0,4.0,1.13513513514,1.40740740741,1.0,1.0,1.0,1.0,84.0,71.0,5.0,12.0,13.0,8.0,1.55555555556,1.86842105263,1.0,1.71428571429,1.3,1.14285714286,54.0,38.0,5.0,7.0,10.0,7.0,14.0,193.0,95.0,98.0,0.0,39.0,82.0,121.0,25.0,1.59504132231,2.4358974359,2.4358974359,10,13,4,0
2016-10-13 00:40:00,11.0,0.0,3.0,5.0,3.0,1.0,33.0,0.0,8.0,8.0,4.0,2.0,3.0,0.0,2.66666666667,1.6,1.33333333333,2.0,7.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,4.0,5.0,4.0,3.0,38.0,5.0,4.0,5.0,4.0,3.0,1.40740740741,1.0,1.0,1.0,1.0,1.0,71.0,5.0,12.0,13.0,8.0,5.0,1.86842105263,1.0,1.71428571429,1.3,1.14285714286,1.25,38.0,5.0,7.0,10.0,7.0,4.0,19.0,114.0,55.0,59.0,0.0,23.0,48.0,71.0,13.0,1.60563380282,2.39130434783,2.39130434783,10,13,4,20
2016-10-13 01:00:00,0.0,3.0,5.0,3.0,1.0,7.0,0.0,8.0,8.0,4.0,2.0,19.0,0.0,2.66666666667,1.6,1.33333333333,2.0,2.71428571429,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,3.0,8.0,5.0,4.0,5.0,4.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,12.0,13.0,8.0,5.0,27.0,1.0,1.71428571429,1.3,1.14285714286,1.25,1.8,5.0,7.0,10.0,7.0,4.0,15.0,30.0,70.0,41.0,29.0,0.0,19.0,29.0,48.0,7.0,1.45833333333,2.15789473684,2.15789473684,10,13,4,40
2016-10-13 01:20:00,3.0,5.0,3.0,1.0,7.0,9.0,8.0,8.0,4.0,2.0,19.0,13.0,2.66666666667,1.6,1.33333333333,2.0,2.71428571429,1.44444444444,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,8.0,3.0,4.0,5.0,4.0,3.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,13.0,8.0,5.0,27.0,16.0,1.71428571429,1.3,1.14285714286,1.25,1.8,1.33333333333,7.0,10.0,7.0,4.0,15.0,12.0,31.0,81.0,54.0,27.0,0.0,28.0,27.0,55.0,5.0,1.47272727273,1.92857142857,1.92857142857,10,13,5,0
2016-10-13 01:40:00,5.0,3.0,1.0,7.0,9.0,6.0,8.0,4.0,2.0,19.0,13.0,6.0,1.6,1.33333333333,2.0,2.71428571429,1.44444444444,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,8.0,3.0,1.0,5.0,4.0,3.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,8.0,5.0,27.0,16.0,7.0,1.3,1.14285714286,1.25,1.8,1.33333333333,1.0,10.0,7.0,4.0,15.0,12.0,7.0,40.0,76.0,52.0,24.0,0.0,31.0,24.0,55.0,4.0,1.38181818182,1.67741935484,1.67741935484,10,13,5,20
2016-10-13 02:00:00,3.0,1.0,7.0,9.0,6.0,9.0,4.0,2.0,19.0,13.0,6.0,10.0,1.33333333333,2.0,2.71428571429,1.44444444444,1.0,1.11111111111,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,3.0,1.0,4.0,4.0,3.0,8.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,5.0,27.0,16.0,7.0,14.0,1.14285714286,1.25,1.8,1.33333333333,1.0,1.07692307692,7.0,4.0,15.0,12.0,7.0,13.0,34.0,77.0,54.0,23.0,0.0,35.0,23.0,58.0,3.0,1.3275862069,1.54285714286,1.54285714286,10,13,5,40
2016-10-13 02:20:00,1.0,7.0,9.0,6.0,9.0,11.0,2.0,19.0,13.0,6.0,10.0,19.0,2.0,2.71428571429,1.44444444444,1.0,1.11111111111,1.72727272727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,1.0,4.0,3.0,3.0,8.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,27.0,16.0,7.0,14.0,22.0,1.25,1.8,1.33333333333,1.0,1.07692307692,1.57142857143,4.0,15.0,12.0,7.0,13.0,14.0,39.0,91.0,69.0,22.0,0.0,43.0,22.0,65.0,2.0,1.4,1.60465116279,1.60465116279,10,13,6,0
2016-10-13 02:40:00,7.0,9.0,6.0,9.0,11.0,10.0,19.0,13.0,6.0,10.0,19.0,22.0,2.71428571429,1.44444444444,1.0,1.11111111111,1.72727272727,2.2,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,4.0,3.0,9.0,8.0,3.0,1.0,4.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,16.0,7.0,14.0,22.0,31.0,1.8,1.33333333333,1.0,1.07692307692,1.57142857143,1.63157894737,15.0,12.0,7.0,13.0,14.0,19.0,46.0,117.0,89.0,28.0,0.0,52.0,28.0,80.0,4.0,1.4625,1.71153846154,1.71153846154,10,13,6,20
2016-10-13 03:00:00,9.0,6.0,9.0,11.0,10.0,14.0,13.0,6.0,10.0,19.0,22.0,22.0,1.44444444444,1.0,1.11111111111,1.72727272727,2.2,1.57142857143,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,9.0,16.0,3.0,1.0,4.0,3.0,9.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,7.0,14.0,22.0,31.0,38.0,1.33333333333,1.0,1.07692307692,1.57142857143,1.63157894737,1.26666666667,12.0,7.0,13.0,14.0,19.0,30.0,76.0,128.0,92.0,36.0,0.0,59.0,36.0,95.0,5.0,1.34736842105,1.5593220339,1.5593220339,10,13,6,40
2016-10-13 03:20:00,6.0,9.0,11.0,10.0,14.0,23.0,6.0,10.0,19.0,22.0,22.0,58.0,1.0,1.11111111111,1.72727272727,2.2,1.57142857143,2.52173913043,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,9.0,16.0,8.0,1.0,4.0,3.0,9.0,16.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,14.0,22.0,31.0,38.0,66.0,1.0,1.07692307692,1.57142857143,1.63157894737,1.26666666667,2.12903225806,7.0,13.0,14.0,19.0,30.0,31.0,81.0,178.0,137.0,41.0,0.0,73.0,41.0,114.0,5.0,1.56140350877,1.87671232877,1.87671232877,10,13,7,0
2016-10-13 03:40:00,9.0,11.0,10.0,14.0,23.0,28.0,10.0,19.0,22.0,22.0,58.0,50.0,1.11111111111,1.72727272727,2.2,1.57142857143,2.52173913043,1.78571428571,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,16.0,8.0,12.0,4.0,3.0,9.0,16.0,8.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,22.0,31.0,38.0,66.0,62.0,1.07692307692,1.57142857143,1.63157894737,1.26666666667,2.12903225806,1.55,13.0,14.0,19.0,30.0,31.0,40.0,95.0,233.0,181.0,52.0,0.0,95.0,52.0,147.0,6.0,1.58503401361,1.90526315789,1.90526315789,10,13,7,20
2016-10-13 04:00:00,11.0,10.0,14.0,23.0,28.0,27.0,19.0,22.0,22.0,58.0,50.0,76.0,1.72727272727,2.2,1.57142857143,2.52173913043,1.78571428571,2.81481481481,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,16.0,8.0,12.0,7.0,3.0,9.0,16.0,8.0,12.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,31.0,38.0,66.0,62.0,83.0,1.57142857143,1.63157894737,1.26666666667,2.12903225806,1.55,2.44117647059,14.0,19.0,30.0,31.0,40.0,34.0,105.0,302.0,247.0,55.0,0.0,113.0,55.0,168.0,8.0,1.79761904762,2.18584070796,2.18584070796,10,13,7,40
2016-10-13 04:20:00,10.0,14.0,23.0,28.0,27.0,22.0,22.0,22.0,58.0,50.0,76.0,44.0,2.2,1.57142857143,2.52173913043,1.78571428571,2.81481481481,2.0,3.0,2.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,8.0,12.0,7.0,17.0,9.0,16.0,8.0,12.0,7.0,20.0,1.0,1.0,1.0,1.0,1.0,1.17647058824,31.0,38.0,66.0,62.0,83.0,64.0,1.63157894737,1.26666666667,2.12903225806,1.55,2.44117647059,1.64102564103,19.0,30.0,31.0,40.0,34.0,39.0,107.0,344.0,272.0,72.0,0.0,124.0,69.0,193.0,13.0,1.78238341969,2.1935483871,2.1935483871,10,13,8,0
2016-10-13 04:40:00,14.0,23.0,28.0,27.0,22.0,18.0,22.0,58.0,50.0,76.0,44.0,46.0,1.57142857143,2.52173913043,1.78571428571,2.81481481481,2.0,2.55555555556,2.0,0.0,1.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,12.0,7.0,17.0,28.0,16.0,8.0,12.0,7.0,20.0,32.0,1.0,1.0,1.0,1.0,1.17647058824,1.14285714286,38.0,66.0,62.0,83.0,64.0,78.0,1.26666666667,2.12903225806,1.55,2.44117647059,1.64102564103,1.69565217391,30.0,31.0,40.0,34.0,39.0,46.0,114.0,391.0,296.0,95.0,0.0,132.0,88.0,220.0,21.0,1.77727272727,2.24242424242,2.24242424242,10,13,8,20
2016-10-13 05:00:00,23.0,28.0,27.0,22.0,18.0,25.0,58.0,50.0,76.0,44.0,46.0,53.0,2.52173913043,1.78571428571,2.81481481481,2.0,2.55555555556,2.12,0.0,1.0,2.0,5.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,7.0,17.0,28.0,51.0,8.0,12.0,7.0,20.0,32.0,56.0,1.0,1.0,1.0,1.17647058824,1.14285714286,1.09803921569,66.0,62.0,83.0,64.0,78.0,109.0,2.12903225806,1.55,2.44117647059,1.64102564103,1.69565217391,1.43421052632,31.0,40.0,34.0,39.0,46.0,76.0,130.0,462.0,327.0,135.0,0.0,143.0,123.0,266.0,32.0,1.73684210526,2.28671328671,2.28671328671,10,13,8,40
2016-10-13 05:20:00,28.0,27.0,22.0,18.0,25.0,25.0,50.0,76.0,44.0,46.0,53.0,41.0,1.78571428571,2.81481481481,2.0,2.55555555556,2.12,1.64,1.0,2.0,5.0,11.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,17.0,28.0,51.0,56.0,12.0,7.0,20.0,32.0,56.0,61.0,1.0,1.0,1.17647058824,1.14285714286,1.09803921569,1.08928571429,62.0,83.0,64.0,78.0,109.0,102.0,1.55,2.44117647059,1.64102564103,1.69565217391,1.43421052632,1.25925925926,40.0,34.0,39.0,46.0,76.0,81.0,122.0,498.0,310.0,188.0,0.0,145.0,171.0,316.0,51.0,1.57594936709,2.13793103448,2.13793103448,10,13,9,0
2016-10-13 05:40:00,27.0,22.0,18.0,25.0,25.0,21.0,76.0,44.0,46.0,53.0,41.0,43.0,2.81481481481,2.0,2.55555555556,2.12,1.64,2.04761904762,2.0,5.0,11.0,13.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,28.0,51.0,56.0,74.0,7.0,20.0,32.0,56.0,61.0,85.0,1.0,1.17647058824,1.14285714286,1.09803921569,1.08928571429,1.14864864865,83.0,64.0,78.0,109.0,102.0,128.0,2.44117647059,1.64102564103,1.69565217391,1.43421052632,1.25925925926,1.34736842105,34.0,39.0,46.0,76.0,81.0,95.0,98.0,564.0,303.0,261.0,0.0,138.0,233.0,371.0,76.0,1.52021563342,2.19565217391,2.19565217391,10,13,9,20
2016-10-13 06:00:00,22.0,18.0,25.0,25.0,21.0,16.0,44.0,46.0,53.0,41.0,43.0,31.0,2.0,2.55555555556,2.12,1.64,2.04761904762,1.9375,5.0,11.0,13.0,19.0,26.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,51.0,56.0,74.0,89.0,20.0,32.0,56.0,61.0,85.0,94.0,1.17647058824,1.14285714286,1.09803921569,1.08928571429,1.14864864865,1.05617977528,64.0,78.0,109.0,102.0,128.0,125.0,1.64102564103,1.69565217391,1.43421052632,1.25925925926,1.34736842105,1.19047619048,39.0,46.0,76.0,81.0,95.0,105.0,114.0,606.0,258.0,348.0,0.0,127.0,315.0,442.0,106.0,1.37104072398,2.03149606299,2.03149606299,10,13,9,40
2016-10-13 06:20:00,18.0,25.0,25.0,21.0,16.0,20.0,46.0,53.0,41.0,43.0,31.0,41.0,2.55555555556,2.12,1.64,2.04761904762,1.9375,2.05,11.0,13.0,19.0,26.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,51.0,56.0,74.0,89.0,87.0,32.0,56.0,61.0,85.0,94.0,92.0,1.14285714286,1.09803921569,1.08928571429,1.14864864865,1.05617977528,1.05747126437,78.0,109.0,102.0,128.0,125.0,133.0,1.69565217391,1.43421052632,1.25925925926,1.34736842105,1.19047619048,1.24299065421,46.0,76.0,81.0,95.0,105.0,107.0,84.0,675.0,255.0,420.0,0.0,125.0,385.0,510.0,124.0,1.32352941176,2.04,2.04,10,13,10,0
2016-10-13 06:40:00,25.0,25.0,21.0,16.0,20.0,11.0,53.0,41.0,43.0,31.0,41.0,18.0,2.12,1.64,2.04761904762,1.9375,2.05,1.63636363636,13.0,19.0,26.0,32.0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,56.0,74.0,89.0,87.0,103.0,56.0,61.0,85.0,94.0,92.0,120.0,1.09803921569,1.08928571429,1.14864864865,1.05617977528,1.05747126437,1.16504854369,109.0,102.0,128.0,125.0,133.0,138.0,1.43421052632,1.25925925926,1.34736842105,1.19047619048,1.24299065421,1.21052631579,76.0,81.0,95.0,105.0,107.0,114.0,101.0,735.0,227.0,508.0,0.0,118.0,460.0,578.0,149.0,1.27162629758,1.92372881356,1.92372881356,10,13,10,20
2016-10-13 07:00:00,25.0,21.0,16.0,20.0,11.0,30.0,41.0,43.0,31.0,41.0,18.0,77.0,1.64,2.04761904762,1.9375,2.05,1.63636363636,2.56666666667,19.0,26.0,32.0,23.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,74.0,89.0,87.0,103.0,100.0,61.0,85.0,94.0,92.0,120.0,112.0,1.08928571429,1.14864864865,1.05617977528,1.05747126437,1.16504854369,1.12,102.0,128.0,125.0,133.0,138.0,189.0,1.25925925926,1.34736842105,1.19047619048,1.24299065421,1.21052631579,1.45384615385,81.0,95.0,105.0,107.0,114.0,130.0,99.0,815.0,251.0,564.0,0.0,123.0,509.0,632.0,157.0,1.28955696203,2.0406504065,2.0406504065,10,13,10,40
2016-10-13 07:20:00,21.0,16.0,20.0,11.0,30.0,40.0,43.0,31.0,41.0,18.0,77.0,71.0,2.04761904762,1.9375,2.05,1.63636363636,2.56666666667,1.775,26.0,32.0,23.0,36.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,89.0,87.0,103.0,100.0,82.0,85.0,94.0,92.0,120.0,112.0,97.0,1.14864864865,1.05617977528,1.05747126437,1.16504854369,1.12,1.18292682927,128.0,125.0,133.0,138.0,189.0,168.0,1.34736842105,1.19047619048,1.24299065421,1.21052631579,1.45384615385,1.37704918033,95.0,105.0,107.0,114.0,130.0,122.0,69.0,881.0,281.0,600.0,0.0,138.0,535.0,673.0,159.0,1.30906389302,2.03623188406,2.03623188406,10,13,11,0
2016-10-13 07:40:00,16.0,20.0,11.0,30.0,40.0,27.0,31.0,41.0,18.0,77.0,71.0,48.0,1.9375,2.05,1.63636363636,2.56666666667,1.775,1.77777777778,32.0,23.0,36.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,87.0,103.0,100.0,82.0,71.0,94.0,92.0,120.0,112.0,97.0,75.0,1.05617977528,1.05747126437,1.16504854369,1.12,1.18292682927,1.05633802817,125.0,133.0,138.0,189.0,168.0,123.0,1.19047619048,1.24299065421,1.21052631579,1.45384615385,1.37704918033,1.25510204082,105.0,107.0,114.0,130.0,122.0,98.0,72.0,876.0,286.0,590.0,0.0,144.0,532.0,676.0,154.0,1.29585798817,1.98611111111,1.98611111111,10,13,11,20
